회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),이자보상배율(이자비용)(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),차입금의존도(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결),1주당매출액(IFRS연결),금융비용 대 총비용비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결)
(주)용평리조트,070960,2019/12,2016/05/27,,1,48.72,41.58,22.05,-13.47,114.75,164.45,-0.32,187.26,12.8,46.57,21.26,-28.64,4.57,-4.44,-235.41,4.82,4.57,4.61,19.1,10.26,-10.66,-0.41,-1.66,-3.41,-287,2689.02,8.26,0.16,0.32,0.18,8.82,6.08,80.72,4.52,41.38,60.08,0.01,0,0.42,0.18,1.22,1.41,45500.21,5.35,6.32,0,35.15,57.59,42.41,-30.31
(주)용평리조트,070960,2020/12,2016/05/27,,1,48.21,36.79,20.79,-19.69,141.39,156.97,-0.57,197.15,18.33,41.43,20.52,-1.56,7.29,-4.55,0,0.49,0.49,53.62,148.16,7.15,-13.78,-0.73,-1.99,-4.54,-365,2647.18,7.6,0.14,0.33,0.17,4.59,6.6,117.65,3.1,79.56,55.31,0.01,0,0.3,0.17,0.92,1.16,37796.58,4.14,5.25,0,29.66,64.37,35.63,-46.46
(주)용평리조트,070960,2021/12,2016/05/27,,1,50.09,49.44,17.67,-11.94,117.86,160.49,2.29,191.74,11.99,45.9,24.68,85.48,-7.72,2.25,0,-1.76,-0.56,-39.64,-96.68,21.49,3.67,3.58,0.99,2.27,180,4909.91,5.45,0.27,0.62,0.32,11.56,11.26,251.13,1.45,31.59,32.41,0.02,0,0.58,0.33,1.76,2.08,72364.79,8.6,10.1,0,30.62,31.83,68.17,11.99
(주)용평리조트,070960,2022/12,2016/05/27,,1,57.43,47.86,15.12,-11.65,129.88,156.94,0.13,193.76,15.71,43.5,23.97,-39.36,3.18,-2.21,0,-2.46,-1.18,35.25,1630.5,13.32,-8.46,0.31,-1.42,-3.17,-252,2977.46,6.84,0.17,0.38,0.19,11.93,5.26,78.74,4.64,30.6,69.42,0.01,0,0.42,0.2,1.21,1.34,48331.57,5.57,6.93,0,33.72,51.47,48.53,-25.08
(주)우성,006980,2011/12,1988/10/10,,1,165.65,120.49,63.74,25.88,70.34,1074.04,9.26,59.13,65.29,58.71,25.09,3.23,11.43,7.72,88.71,-3.5,4.32,15.63,5.45,15.28,3.62,5.27,5.16,8.88,552,12347.34,-0.27,1.42,2.39,3.98,7.79,8.15,27.68,13.19,46.83,44.81,0.01,0,1.41,8.94,2.22,3.1,44257.44,15.68,108.62,732.35,11.6,53.56,46.44,31.22
(주)우성,006980,2012/12,1988/10/10,,1,181.98,131.36,61.48,30.28,73.04,1099.4,2.3,56.73,67.22,57.79,24.42,2.72,4.07,2.36,-49.9,-6.26,-1.72,7.14,9.3,13.69,1.78,2.53,2.42,4.24,277,12683.74,-0.39,1.36,2.34,4.03,7.45,8.67,28.28,12.9,48.98,42.12,0.01,0,1.3,9.65,2.05,2.83,40740.11,13.87,104.37,787.38,10.39,58.52,41.48,17.14
(주)우성,006980,2013/12,1988/10/10,,1,190.27,138.93,67.36,30.14,57.72,1113.38,1.94,57.53,63.52,63.4,18.65,-8.55,-7.72,1.27,-55.78,7.97,2.67,-12.79,-15.4,14.02,0.83,1.8,1.06,1.84,122,11599.72,-0.17,1.27,2.1,3.67,7.07,7.44,26.49,13.78,51.63,49.06,0.01,0,1.26,8.77,1.94,2.67,33009.98,12.18,82.88,564.08,9.21,73.62,26.38,9.04
(주)우성,006980,2014/12,1988/10/10,,1,205.36,151.34,76.11,33.35,57.68,1129.09,5.62,55.17,65.01,63.42,18.52,-5.8,1.45,1.41,30.15,-3.86,-2.69,3.82,1.22,15.98,1.19,3,1.47,2.36,159,10927.34,-0.28,1.24,1.95,3.46,7.22,7.15,25.07,14.56,50.54,51.02,0.01,0,1.28,8.12,1.92,2.62,33583.16,12.21,85.12,468.62,9.95,71.58,28.42,11.96
(주)우성,006980,2015/12,1988/10/10,,1,188.5,132.54,38.54,27.99,54.3,1076.89,3.67,62.31,59.62,64.81,13.9,-7.04,-6.73,-4.62,0,13.14,7.66,-14.47,-3.47,16.33,-1.76,1.92,-2.08,-3.18,-211,10158.39,-0.21,1.18,1.84,3.14,6.79,7.28,24.78,14.73,53.74,50.1,0.01,0,1.26,7.22,1.89,2.62,23804.68,9.28,51.66,289.69,7.58,101.4,-1.4,-23.2
(주)우성,006980,2016/12,1988/10/10,,1,201.36,152.67,70.21,28.42,48.53,1072.03,1.3,64.68,56.45,67.32,13.48,-12.18,-4.12,-0.45,0,5.69,3.39,-9.2,-26.05,17.17,0.29,0.85,0.32,0.54,35,8921.42,-0.07,1.1,1.66,2.62,6.98,6.78,24.61,14.83,52.28,53.85,0.01,0,1.25,5.81,1.89,2.59,29962.57,12.18,67.01,397.53,10.87,78.91,21.09,2.68
(주)우성,006980,2017/12,1988/10/10,,1,152.91,109.45,24.89,16.39,51.98,1071.8,-2.32,79.99,47.37,65.8,13.39,-0.08,2.23,-0.02,29.67,48.45,23.56,-14.23,0.82,16.77,0.38,-0.41,0.42,0.71,46,8914.36,-0.03,1.11,1.66,2.3,8.17,6.43,23.16,15.76,44.67,56.77,0.01,0,1.36,4.55,2.14,2.89,30730.47,12.22,73.59,460.62,11.16,79.55,20.45,3.41
(주)우성,006980,2018/12,1988/10/10,,1,144.1,98.85,30.82,15.09,77.28,1031.44,-2.18,89.86,49.31,56.41,24.06,5.03,12.24,-3.77,-452.41,6.79,8.09,16.85,29.1,15.9,-1.46,-1.21,-1.58,-2.54,-161,9363.05,0.33,1.08,1.78,2.1,7.46,6.02,18.87,19.34,48.92,60.6,0.01,0,1.34,3.86,2.24,3.2,27481.6,9.74,35.55,103.94,9.5,90.24,9.76,-15.35
(주)우성,006980,2019/12,1988/10/10,,1,137.31,94.85,43.77,16.28,93.88,1122.34,-1.3,77.74,59.9,51.58,25.87,17.8,19.04,8.81,0,-6.98,-5.83,44.59,42.37,15.88,3.48,-0.81,3.84,7.16,464,11029.6,0.47,1.1,2.05,2.45,6.44,6.48,14.29,25.55,56.72,56.31,0.01,0,1.17,4.57,2,2.91,49721.06,14.8,69.29,225.97,14.59,49.65,50.35,23.87
(주)우성,006980,2020/12,1988/10/10,,1,144.75,98.11,31.96,17.59,76.74,1148.19,2.72,76.17,56.9,56.58,17.28,14.01,-6.69,2.3,-51.66,-2.35,0.29,-11.36,-7.63,16.69,1.47,1.69,1.76,3.29,224,12574.7,0.17,1.2,2.22,2.88,6.49,7,11.66,31.3,56.22,52.15,0.01,0.55,1.2,5.47,2.05,2.99,42328.25,13.5,60.41,197.5,10.89,58.98,41.02,13.5
(주)우성,006980,2021/12,1988/10/10,,1,129.97,71.92,20.99,13.22,100.07,1114.86,0.97,85.34,57.35,49.98,25.78,0,0,0,0,0,0,0,0,14.29,-1.22,0.43,-1.7,-3.37,-2258,155493.59,0.07,1.39,2.79,3.27,5.44,7.64,16.34,22.34,67.05,47.77,0.01,0,1.37,6.29,2.43,4.39,37145.64,10.78,55.3,193.48,7.73,73.59,26.41,-15.73
(주)우성,006980,2022/12,1988/10/10,,1,119.65,67.47,19.38,10.46,132.04,1121.24,-0.17,84.26,63.69,43.1,29.52,27.44,16.64,0.57,0,-6.02,-0.7,29.54,26.48,11.55,0.02,0.28,0.03,0.07,49,198162.58,0.3,1.64,3.54,4.18,6.13,8.65,15.7,23.26,59.58,42.2,0.01,0,1.49,8.26,2.7,4.83,34899.31,8.68,52.91,178.56,5.7,85.17,14.83,0.36
(주)우신시스템,017370,2011/12,2002/05/28,,1,125.54,122.26,5.89,11.18,111.59,1011.96,7.93,95.28,54.97,47.26,21.34,33.25,22.65,11.84,30.11,11.08,10.85,34.36,36.2,15.81,5.51,8.38,5.82,12.01,617,10544.21,0.97,1.06,2.14,2.24,77.06,2.83,6.38,57.25,4.74,129.08,0.01,0.01,1.14,2.33,2,2.05,32362.65,21.02,48.82,1181.96,21.92,56.99,43.01,25.14
(주)우신시스템,017370,2012/12,2002/05/28,,1,144.46,140,45.98,18.8,103.17,1062.46,5.81,79.07,61.08,49.22,9.72,-9.89,0.49,4.99,-29.27,-13.91,-13.15,11.66,31.96,15.45,4.25,6.21,3.67,7.85,429,9501.59,1.09,0.86,1.79,2.05,51.92,7.47,4.82,75.68,7.03,48.89,0,0.02,0.85,2.15,1.49,1.53,29317.48,18.95,51.31,1142.1,22.04,61.37,38.63,19.31
(주)우신시스템,017370,2013/12,2002/05/28,,1,122.96,118.92,24.92,11.09,159.88,1110.73,3.09,105.57,59.38,38.48,21.28,27.96,33.22,4.54,-29.99,32.73,39.05,29.51,37.98,11.04,2.2,3.19,2.08,5.25,304,12158.28,0.66,0.94,2.19,2.37,49.07,3.34,5.03,72.64,7.44,109.24,0.02,0.02,0.89,2.55,1.57,1.62,29230.4,14.18,39.59,467.73,17.17,66.61,33.39,12.81
(주)우신시스템,017370,2014/12,2002/05/28,,1,117.02,112.46,9.11,8.48,122.17,1241.55,6.38,92.68,58.28,45.01,13.8,51.38,-0.04,17.22,203.01,0.78,2.66,-1.88,16.5,12.6,4.7,8.27,5.88,14.32,908,17550.83,0.87,1.25,3,3.04,59.18,3.56,6.4,57.03,6.17,102.56,0.02,0.02,1.16,3.38,2.13,2.2,45999.95,22.33,61.15,534.67,17.85,49.76,50.24,26.32
(주)우신시스템,017370,2015/12,2002/05/28,,1,107.65,99.12,3.31,3.95,132.95,1370.14,13.68,103.54,55.55,42.93,21.95,2.06,24.73,19.21,25.04,40.25,32.89,18.89,141.5,13.47,5.76,7.3,6.55,15.14,1039,16582.61,0.17,1.14,2.59,2.63,32.87,3.29,6.27,58.2,11.1,111.08,0.02,0.03,1.06,2.86,2,2.13,49341.24,19.2,47.13,401.02,18.76,48.85,51.15,30.73
(주)우신시스템,017370,2016/12,2002/05/28,,1,131.74,123.57,15.8,12.84,107.56,1314.96,5.77,96.92,53.3,48.18,21.42,0.5,-1.76,10.59,-38.23,1.49,3.21,-5.74,-26.26,12.75,3.49,4.74,3.62,8.16,585,14462.56,0.57,1.04,2.28,2.28,26.89,3.37,6.46,56.54,13.58,108.42,0.02,0.04,1.03,2.44,1.91,2.05,47977.76,19,44.76,329.17,18.15,58.3,41.7,19.21
(주)우신시스템,017370,2017/12,2002/05/28,,1,105.77,98.32,16.67,2.68,144.44,1278.24,2.06,124.63,49.01,40.91,33.17,-7.69,14.68,-2.59,-108.37,23.62,25.21,5.45,19.9,11.31,-0.32,2.77,-0.29,-0.66,-47,13321.6,0.98,0.9,2.03,1.84,26.59,3.42,6.56,55.64,13.73,106.68,0.02,0.04,0.95,2,1.76,1.89,40773.41,14.08,30.75,135.87,16.71,74.42,25.58,-1.93
(주)우신시스템,017370,2018/12,2002/05/28,,1,98.4,84.39,7.38,-0.86,172.09,1192.13,-0.28,127.44,53.16,36.75,39.11,19.57,3.62,-6.74,0,-0.98,-4.81,12.39,127.01,7.7,-1.07,-0.2,-1.06,-2.71,-188,15928.77,1.29,0.99,2.55,2.02,17.83,3.57,7.86,46.42,20.47,102.37,0.01,0.07,0.98,2.17,1.94,2.17,44614.04,14.87,33.71,153.04,15.29,73.93,26.07,-7.02
(주)우신시스템,017370,2019/12,2002/05/28,,1,99.97,71.71,13.69,-0.02,175.65,1230.86,0.16,127.71,53.67,36.28,38.41,-9.62,3.98,3.25,0,1.87,2.85,4.98,108.41,10.27,1.58,0.3,1.36,4.17,278,14396.14,1.47,0.86,2.36,1.85,7.53,3.23,6.81,53.59,48.49,112.9,0.01,0.25,0.8,1.96,1.61,2.05,51265.99,16.43,38.62,155.54,19.44,64.1,35.9,8.12
(주)우신시스템,017370,2020/12,2002/05/28,,1,96.7,79.13,22.15,-1.93,223.77,1077.81,-0.82,140.62,56.57,30.89,43.93,-8.72,4.02,-12.43,0,-4.11,-2.48,9.64,-29.52,8.02,-5.82,-0.95,-4.4,-13.15,-846,13140.97,1.49,0.76,2.26,1.69,5.96,3.42,6.44,56.68,61.19,106.59,0.01,0.34,0.68,1.81,1.37,1.78,31538.7,9.72,24.37,97.95,13.1,85.98,14.02,-44.43
(주)우신시스템,017370,2021/12,2002/05/28,,1,91.62,70.93,36.01,-5.26,246.91,960.32,-2.56,147.22,57.56,28.83,46.88,5.23,-5.56,-14.74,0,-6.89,-9.94,-2.04,137.06,6.44,-4.92,-3.43,-4.05,-13.6,-792,14324.4,1.38,0.82,2.7,1.89,9.17,4.93,7.04,51.83,39.82,74.01,0.02,0.14,0.71,2.07,1.46,1.73,27800.01,8.98,22.82,97.56,10.6,92.53,7.47,-46.44
(주)우신시스템,017370,2022/12,2002/05/28,,1,84.68,71.8,24.4,-9.66,213.74,983.38,1.41,146.29,53.37,31.87,44.94,-2.97,-8.75,2.4,0,-3.03,0.27,-15.4,-43.02,14.51,1.11,2.95,0.95,3.11,171,13898.53,1.85,0.86,2.84,1.93,8.06,6.32,7.08,51.52,45.31,57.76,0.02,0.14,0.73,2.11,1.55,1.92,46990.65,16.63,39.98,195.04,18.46,56.5,43.5,5.99
(주)우진,105840,2011/12,2010/07/26,,1,404.59,331.69,80.18,46.78,22.85,2068.34,50.18,46.52,62.13,81.4,2.38,33.27,12.91,11.47,12.34,118.01,47.23,-1.13,19.1,29.74,16.42,11.48,11.9,14.41,1492,9433.69,-1.96,0.72,0.91,2.15,6.64,6.4,10.42,35.04,55.01,57,0.01,0.38,0.9,5.26,1.09,1.31,29936.69,24.98,142.25,6092.66,36.56,42.1,57.9,44.92
(주)우진,105840,2012/12,2010/07/26,,1,387.3,309.79,88.56,46.99,23.49,1140.54,28.68,45.26,63.35,80.98,1.87,1.19,11.56,10.29,-44.54,6.03,7.99,13.73,26.33,22.59,9.7,5.17,6.34,7.21,410,4772.84,-1.1,0.65,0.81,1.76,5.46,4.46,8.93,40.88,66.88,81.93,0.01,1.02,0.83,3.77,1.04,1.29,25262.59,18.9,111.63,4194.92,30.49,58.89,41.11,31.82
(주)우진,105840,2013/12,2010/07/26,,1,261.19,174.61,23.49,27.42,26.43,1153.79,-10.83,70.25,44.44,79.1,4.39,-6.62,10.2,1.16,-72.22,50.42,67.05,-22.69,28.05,20.05,3.35,-1.29,1.84,1.9,109,4457.01,-0.39,0.55,0.69,1.18,4,3.9,6.57,55.59,91.16,93.6,0.01,0.75,0.79,2.73,1.03,1.39,28353.4,19.25,90.85,1892.79,36.64,77.94,22.06,9.13
(주)우진,105840,2014/12,2010/07/26,,1,174.63,110.6,13.5,17.32,51.08,1154.97,1.82,89.85,40.53,66.19,19.3,35.88,20.11,0.1,-1,61.86,28.56,9.55,21.17,20.08,1.82,0.86,1.18,1.87,108,6056.28,0.34,0.65,0.9,1.12,4.38,5.43,9.26,39.42,83.32,67.17,0.01,1.8,1.03,2.36,1.53,2.36,38461.94,21.74,76.04,1865.96,36.58,76.19,23.81,4.96
(주)우진,105840,2015/12,2010/07/26,,1,221.26,165.33,80.26,28.83,52.45,1275.35,1.21,72.27,52.6,65.59,21.22,0.78,10.33,10.42,622.61,6.63,-12.06,43.18,-1.28,21.34,13.02,0.78,7.41,12.82,779,6103.47,0.92,0.57,0.86,1.07,4.06,5.08,11.55,31.6,90.01,71.91,0.01,0,0.81,1.86,1.22,1.73,59144.74,30.29,110.81,2895.79,55.82,55.48,44.52,23.33
(주)우진,105840,2016/12,2010/07/26,,1,195.39,136.23,31.27,23.71,46.95,1225.85,-0.26,75.58,48.57,68.05,19.01,2.32,-7.14,-3.88,-102.81,1.28,0.75,-14.25,2.7,21.95,-0.23,0,-0.13,-0.35,-22,6245.05,0.69,0.58,0.86,1.17,4.12,3.79,11.32,32.25,88.58,96.33,0.01,0,0.77,1.83,1.14,1.57,41450.59,22.86,72.45,2093.44,38.23,85.32,14.68,-0.61
(주)우진,105840,2017/12,2010/07/26,,1,234.23,169.39,77.26,20.97,39.3,1325.61,-3.72,88.32,36.6,71.79,17.51,-9.37,4.53,8.14,0,46.98,28.87,-21.23,-27.99,19.13,-15.73,-1.38,-8.34,-14.11,-918,5660.19,0.42,0.53,0.76,0.92,4.29,3.45,10.29,35.47,85.18,105.72,0.01,0,0.85,1.34,1.25,1.76,18851.89,9.95,22.09,2470.79,19.19,177.08,-77.08,-81.98
(주)우진,105840,2018/12,2010/07/26,,1,161.73,127.76,26.65,11.12,61.06,1265.78,-0.59,114.12,29.15,62.09,20.2,-4.46,11.35,-3.51,0,0.82,24.44,-11.32,-32.72,21.38,-7.67,-0.35,-3.6,-6.46,-431,5407.91,1.45,0.47,0.7,0.7,5.85,5.84,15.05,24.26,62.43,62.5,0.01,0,0.95,1.07,1.43,1.9,27760.52,13.15,32.12,4856.96,29.57,116.96,-16.96,-25.95
(주)우진,105840,2019/12,2010/07/26,,1,243.27,198.07,66.59,22.28,50.59,1140.73,-1.22,93.61,37.83,66.41,21.75,-5.28,-5.29,3.78,0,-0.94,-16.9,22.95,8.77,20.09,-15.74,-0.6,-6.81,-10.49,-623,4702.24,0.91,0.43,0.67,0.65,6.6,5.41,15.51,23.54,55.34,67.52,0.01,0,0.86,1.01,1.3,1.61,25108.99,12.56,28.75,4544.16,28.24,130.23,-30.23,-55.73
(주)우진,105840,2020/12,2010/07/26,,1,131.34,88.96,33.93,6.94,44.39,1476.14,1.07,102.37,29.1,69.26,18.57,0.97,20.17,29.4,0,2.71,37.05,-7.58,60.5,22.1,37.75,0.74,15.41,25.83,1719,4444.46,0.6,0.41,0.6,0.61,4.91,5.01,13.38,27.29,74.39,72.89,0.01,0,0.78,1.01,1.23,1.65,77581.35,32.3,86.48,18161.87,86.41,41.53,58.47,43.69
(주)우진,105840,2021/12,2010/07/26,,1,352.59,276.5,157.39,31.02,44.01,1385.89,7.56,81.66,43.29,69.44,18.42,0,0,0,0,0,0,0,0,28.4,-5.73,3.77,-2.68,-5.56,-396,5296.66,0.7,0.47,0.67,0.83,5.01,4.64,15.48,23.58,72.8,78.73,0.01,0,0.84,1.19,1.08,1.38,33047.65,14.38,36.39,12254.8,30.7,108.33,-8.33,-18.65
(주)우진,105840,2022/12,2010/07/26,,1,272.17,210.92,75.15,26.62,28.59,1536.09,11.73,74.49,42.07,77.77,9.08,15.24,-1.19,10.84,0,10.64,0.93,-3.98,0.14,30.05,9.5,5.75,5.16,6.37,478,6104.06,-0.2,0.54,0.74,0.95,5.77,6,19.69,18.53,63.21,60.8,0.01,0,0.96,1.3,1.27,1.63,58427.22,25.73,58.22,24815.13,47.1,68.06,31.94,20.17
(주)우진아이엔에스,010400,2011/12,2018/09/14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)우진아이엔에스,010400,2012/12,2018/09/14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)우진아이엔에스,010400,2013/12,2018/09/14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)우진아이엔에스,010400,2014/12,2018/09/14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)우진아이엔에스,010400,2015/12,2018/09/14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)우진아이엔에스,010400,2016/12,2018/09/14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)우진아이엔에스,010400,2017/12,2018/09/14,,1,346.04,319.89,44.09,48.86,26.86,2475.22,1892.13,39.68,68.72,78.82,0,0,0,0,0,0,0,0,0,19.82,11.99,23.72,17.24,21.88,27609,225725.27,-0.29,1.44,1.82,4.6,27.69,4.09,31.32,11.65,13.18,89.34,0.01,2.2,1.62,12.78,2.09,2.26,68965.53,70.6,684.34,2345.8,49.1,63.2,36.8,24.43
(주)우진아이엔에스,010400,2018/12,2018/09/14,,1,813.78,741.27,262.14,68.02,12.01,2863.23,1312.53,25.14,77.55,89.27,0,-5.32,25.12,41.7,-14.24,24.36,-10.21,41.19,66.52,17.41,10.86,16.81,13.14,15.52,2172,213711.08,-0.43,1.21,1.43,4.59,19.67,5.21,32.14,11.36,18.55,70.1,0.01,0,1.38,10.78,1.64,1.79,78153.11,63.94,585.3,2480.95,58.77,71.76,28.24,18.49
(주)우진아이엔에스,010400,2019/12,2018/09/14,,1,415.31,379.47,72.49,53.91,24.59,2806.37,13.85,36.12,71.01,80.26,2.43,-19.3,9.02,-1.99,-85.29,6.92,40.81,-0.18,-3.34,5.84,1.98,1.93,1.66,1.97,279,14078.59,-1.42,0.84,0.99,3.25,12.92,4.5,18.08,20.19,28.25,81.2,0.01,0,0.96,7.59,1.13,1.24,49440.88,37.1,338.27,1742.67,46.07,88.69,11.31,4.3
(주)우진아이엔에스,010400,2020/12,2018/09/14,,1,470.34,426.8,155.8,51.57,19.32,2661.59,13.43,41.18,65.49,83.81,2.68,30.87,-9.17,-5.16,-16.98,-1.89,8.13,-16.23,-10.12,5.22,1.26,2.04,1.39,1.69,247,18424.46,-0.49,1.1,1.35,3.49,18.12,6.52,22.92,15.93,20.15,55.97,0.02,0.58,1.32,9.7,1.62,1.77,60956.92,50.36,429.19,2444.63,43.41,88.82,11.18,2.89
(주)우진아이엔에스,010400,2021/12,2018/09/14,,1,485.39,433.1,78.47,53.03,18.09,2547.73,-17.95,39.21,66.79,84.68,2.38,-36.29,-5.27,-4.28,0,-3.24,-8.85,-3.38,12.44,-0.06,-3.59,-5.21,-2.73,-3.24,-478,11738.93,-0.22,0.76,0.9,2.24,11.48,8.1,24.09,15.15,31.79,45.08,0.02,0,0.95,6.34,1.15,1.28,39450.26,34.41,287.17,1810.41,44.09,100.73,-0.73,-8.14
(주)우진아이엔에스,010400,2022/12,2018/09/14,,1,386.13,344.9,28.67,43.39,19.25,2456.27,-60.17,49.42,58.56,83.86,2.12,-6.07,-2.64,-3.59,0,-4.76,21.5,-14.64,-15.38,1.63,-3.96,-4.13,-2.94,-3.49,-495,11026.71,-0.9,0.74,0.88,1.99,11.04,6.81,28.75,12.7,33.07,53.62,0.01,0,0.96,6.2,1.18,1.33,37952.56,34,287.2,2032.71,45.16,104.35,-4.35,-8.76
(주)우진플라임,049800,2011/12,2006/05/24,,1,111.51,70.86,5.54,5.06,143.68,1356.01,6.5,124.29,48.99,41.04,28.33,28.86,8.22,16.88,40.85,4.15,4.65,12.19,24.68,24.02,6.24,8.62,5.91,14.93,979,15038.2,1.48,0.95,2.39,1.83,5.66,3.86,5.88,62.09,64.52,94.49,0.01,0.27,1.02,1.89,1.96,3.01,33934.79,20.54,42.47,396.74,22.57,48.24,51.76,27.67
(주)우진플라임,049800,2012/12,2006/05/24,,1,115.66,68,2.85,6.78,137.21,1521.82,4.78,118.33,50.12,42.16,28.05,4.57,9.25,12.23,-26.45,6.61,6.85,11.76,26.34,23.96,4.39,5.52,4,9.6,0,15725.19,1.28,0.91,2.19,1.8,4.71,3.64,5.53,65.96,77.5,100.38,0.01,0.36,0.98,1.87,1.83,3.01,34778.15,19.27,41.3,370.99,22.12,58.74,41.26,19.86
(주)우진플라임,049800,2013/12,2006/05/24,,1,144.68,87.57,24.17,16.78,170.73,1663.51,5.04,123.65,54.33,36.94,35.17,25.06,24.76,9.31,-1.76,14.4,14.22,35.24,29.55,22.87,3.45,5.12,3.34,8.52,0,19665.75,1.03,0.97,2.47,2.04,4.6,4.21,5.68,64.23,79.41,86.63,0.01,0.32,1.05,2.12,1.85,3.09,41584.69,18.47,49.73,549.51,21.15,61.72,38.28,16.32
(주)우진플라임,049800,2014/12,2006/05/24,,1,96.42,50.97,3.52,-1.34,332.02,1654.9,-2.78,276.58,35.98,23.15,55.13,-3.49,58.75,-0.52,0,124.2,122.52,5.13,25.55,16.54,-0.09,-2.44,-0.06,-0.21,0,18980.09,1.24,0.65,2.29,1.14,3.49,4,4.67,78.23,104.73,91.19,0.01,0.35,0.81,1.18,1.51,2.67,38754.78,10.84,19,117.75,20.42,84.72,15.28,-0.44
(주)우진플라임,049800,2015/12,2006/05/24,,1,71.95,37.03,3.59,-16.23,347.48,1315.57,-2.09,261.11,41.65,22.35,57.31,-3.48,-17.66,-20.5,0,-23.79,-24.95,-4.68,-1.87,19.08,-9.42,-3.28,-5.29,-23.23,0,18318.85,2.44,0.56,2.47,0.91,3.05,4.11,5.08,71.78,119.67,88.79,0.01,0.48,0.66,0.93,1.46,2.8,30861.33,10.48,18.25,104.95,16.85,119.88,-19.88,-55.9
(주)우진플라임,049800,2016/12,2006/05/24,,1,151.56,88.1,20.31,15.8,280.45,1598.12,3.08,203.79,46.43,26.28,49.54,24.63,3.28,21.48,0,-5.15,-5.19,15.15,-0.66,27.27,6.48,5.4,4.95,20.32,1480,22831.35,2.38,0.76,3.13,1.36,3.85,4.86,6.53,55.92,94.8,75.11,0.01,0.46,0.87,1.38,1.73,3.15,70099.44,23.06,43.74,286.46,30.7,55.49,44.51,21.11
(주)우진플라임,049800,2017/12,2006/05/24,,1,73.81,41.21,2.9,-15.9,285.93,1622.83,1.23,213.01,44.81,25.91,51.47,0.56,3.01,1.55,-94.98,6.13,6.14,-0.6,4.86,25.12,0.32,2.04,0.24,0.92,74,22958.97,2.13,0.74,2.85,1.37,3.79,3.76,6,60.84,96.24,97.08,0.01,0.64,0.81,1.39,1.63,2.86,58672.92,18.74,34.64,204.29,25.56,71.29,28.71,1.27
(주)우진플라임,049800,2018/12,2006/05/24,,1,117.54,55.15,4.4,6.21,331.16,1334.64,-1.98,251.87,41.58,23.19,53.69,-25.13,-8.12,-17.76,-1929.04,-3.29,-2.76,-14.73,2.48,19.76,-7.91,-3.89,-4.53,-18.39,-1360,17189.83,3.06,0.57,2.32,1.01,2.74,2.92,4.94,73.84,133.22,125.2,0.01,1.4,0.62,1.02,1.32,2.56,40662.18,14.13,24.65,170.53,23.65,96.29,3.71,-33.44
(주)우진플라임,049800,2019/12,2006/05/24,,1,66.12,33.64,2.28,-20.89,408.8,1052.66,-1.47,301.42,40.76,19.65,53.39,5.76,-6.92,-21.13,0,-5.02,-5.61,-8.77,-15.58,21.26,-7.48,-2.99,-4.9,-22.8,0,18180.23,2.85,0.65,3.05,1.11,3.1,3.73,5.42,67.4,117.57,97.88,0.01,0.71,0.73,1.13,1.59,3.26,42328.77,15.81,27.01,233.1,23.28,88.14,11.86,-32.14
