회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),이자보상배율(이자비용)(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),차입금의존도(IFRS),매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS),1주당매출액(IFRS),금융비용 대 총비용비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS)
(주)SIMPAC,009160,2020/12,1989/07/29,,1,125.85,77.57,39.29,8.13,51.22,1327.27,2.86,91.37,39.58,66.13,18.52,-30.58,7.87,3.58,128.57,-5.48,3.22,15.85,42.52,10.19,9.67,1.84,4.16,6.16,452,4158.48,-0.83,0.43,0.64,0.7,3.21,6.56,8.34,43.77,113.78,55.68,0.01,0.7,0.63,1.83,1.12,1.73,68798.87,10.48,47.57,289.66,25.29,38.84,61.16,38.23
(주)SIMPAC,009160,2021/12,1989/07/29,,1,144.38,98.12,63.82,16.09,62.24,1501.11,25.52,77.34,52.33,61.64,19.6,80.4,21.34,13.1,148.33,-4.25,-4.27,60.44,34.01,24.28,13.31,12.11,8.99,14.12,1165,7502.04,-1.07,0.68,1.06,1.26,4.21,8.46,12.78,28.55,86.73,43.13,0.01,0,0.84,3.47,1.45,2.21,130013.33,16.32,95.34,729.88,26.49,27.25,72.75,50.24
(주)SIMPAC,009160,2022/12,1989/07/29,,1,152.08,96.77,62.76,17.1,51.63,1580.53,18.49,75.89,49.95,65.95,21.12,2.77,-1.6,5.29,-27.24,0.37,3.31,-6.08,6.61,26.69,9.42,12.03,6.01,9.43,862,7710.2,-0.71,0.64,1,1.31,3.66,6.72,20.14,18.12,99.85,54.28,0.01,0,0.74,3.64,1.25,1.89,108542.68,13.84,81.35,637.49,21.52,36.59,63.41,43.78
(주)SNT에너지,100840,2011/12,2008/02/22,,1,151.52,135.46,21.28,17.89,72.18,4533.65,-9.21,81.6,52.61,58.08,7.23,-8.7,8.9,-4.06,0,0,-0.13,18.56,183.5,7.22,-2.13,-2.33,-1.57,-2.53,-648,27569.43,0.14,0.74,1.19,1.49,18.73,4.55,4.55,80.13,19.49,80.16,0.05,0.05,0.91,1.59,1.46,1.58,-5072.93,-1.83,-4.14,-87.81,-2.6,0,0,0
(주)SNT에너지,100840,2012/12,2008/02/22,,1,182.56,162.88,51.29,24.94,59.73,5174.77,77.44,71.65,55.14,62.6,1.66,18.12,5.89,14.14,0,-0.24,0.22,11,12.87,16.85,3.94,5.6,3.19,5.29,1298,32564.6,-0.28,0.81,1.34,1.76,14.06,3.95,5.49,66.54,25.97,92.5,0.02,0.08,0.94,1.88,1.5,1.68,-3911.2,-1.34,-3.2,-69.11,-1.7,0,0,0
(주)SNT에너지,100840,2013/12,2008/02/22,,1,197.1,177.76,71.62,28.66,57.28,5594.23,50.81,65.79,58.17,63.58,1.67,-12.98,6.45,8.11,78.15,-1.57,-0.74,12.29,2.22,19.4,8.06,6.04,5.36,8.49,2285,28336.2,-0.59,0.66,1.05,1.53,11.41,4.16,5.18,70.45,32,87.75,0.02,0.1,0.77,1.65,1.17,1.31,36145.24,11.6,30.03,880.31,18.01,39.91,60.09,44.79
(주)SNT에너지,100840,2014/12,2008/02/22,,1,222.54,199.37,50.89,30.83,46.6,5863.77,41.09,64.52,55.99,68.21,1.82,20.92,-2.3,4.82,-30.42,-0.25,2.8,-5.96,-0.26,16.12,4.64,4.83,3.66,5.55,1590,34263.96,-0.32,0.79,1.2,1.84,13.66,5.39,7.05,51.8,26.72,67.76,0.02,0.08,0.93,2.02,1.38,1.54,31921.1,10.48,26.6,763.41,13.15,49.06,50.94,35.29
(주)SNT에너지,100840,2015/12,2008/02/22,,1,286.28,269.65,49.36,37.88,36.64,6532.47,359.1,57.1,58.21,73.18,0,7.15,3.84,11.4,139.96,-1.13,-1.4,7.96,-39.74,22.22,10.39,11.11,8.71,12.31,3815,36712.53,-0.2,0.84,1.18,1.95,18.29,4.59,8.57,42.61,19.96,79.57,0.02,0.07,1.05,2.18,1.47,1.6,53697.45,16.98,45.23,1511.99,20.65,30.12,69.88,50.34
(주)SNT에너지,100840,2016/12,2008/02/22,,1,207.24,200.61,57.56,31.49,51.45,6487.29,999999999,59.3,60.84,66.03,0,-2.31,10.07,-0.69,-93.86,-0.48,3.13,15.05,-36.61,19.33,0.65,0.43,0.5,0.72,234,35865.04,-0.09,0.77,1.1,1.89,29.08,4.51,9.48,38.5,12.55,80.87,0.02,0.04,0.9,2.15,1.28,1.34,21049.19,6.05,17.82,701.11,8.28,75.95,24.05,7.89
(주)SNT에너지,100840,2017/12,2008/02/22,,1,351.97,347.24,116.39,41.23,28.42,6600.71,999999999,54.46,57.59,77.87,0,-27.55,-13.73,1.75,176.05,-1.12,-6.55,-18.34,-65.71,20.66,2.49,5.98,1.41,1.98,647,25984.76,-0.1,0.57,0.79,1.4,40.44,3.71,9.02,40.46,9.02,98.32,0.01,0.03,0.69,1.57,0.96,0.98,22693.15,7.56,19.42,993.38,12.33,63.97,36.03,20.19
(주)SNT에너지,100840,2018/12,2008/02/22,,1,492.86,474.82,188.8,44.12,21.5,6338.82,999999999,54.25,55.35,82.31,0,-24.21,-6.42,-1.09,-60.16,-0.94,-1.48,-10.06,144.89,14.88,1.31,-0.22,0.63,0.78,257,19119.3,-0.85,0.48,0.6,1.1,34.81,3.67,9.3,39.25,10.49,99.58,0.01,0.03,0.68,1.2,0.85,0.87,16995.59,6.05,14.72,1090.95,12.18,81.17,18.83,10.74
(주)SNT에너지,100840,2019/12,2008/02/22,,1,310.45,294.91,31.39,41.37,34.96,6542.01,2833.92,52.6,61.02,74.1,0.01,45.38,17.94,6.17,698.64,0.47,2.95,30.03,77.87,16.04,7.19,5.14,4.76,6.12,2027,27018.88,-0.55,0.66,0.85,1.59,25.65,3.38,11.8,30.92,14.23,107.89,0.01,0.06,0.89,1.75,1.13,1.19,34093.55,10.29,29.51,2369.47,16.81,41.64,58.36,42.76
(주)SNT에너지,100840,2020/12,2008/02/22,,1,257.09,249.39,82.24,36.64,40.37,6302.6,6454.27,56.2,59.97,71.24,0.02,13.4,0.2,-3.66,-35.47,0.38,2.92,-1.53,-41.13,16.97,4.09,6.9,2.84,3.9,1360,30638.08,-0.08,0.69,0.95,1.75,28.6,2.89,8.63,42.29,12.76,126.27,0.01,0.04,0.85,1.97,1.15,1.19,29746.15,8.96,25.49,1491.64,12.93,50.73,49.27,31.62
(주)SNT에너지,100840,2021/12,2008/02/22,,1,336.67,332.34,148.12,41.24,31.22,6540.4,715.94,54.24,58.66,76.21,0.26,-28.06,-2.99,3.77,37.53,-0.47,0.17,-5.1,-59.2,17.17,7.82,4.23,3.96,5.37,2025,22042.39,-0.06,0.51,0.69,1.24,39.43,2.64,6.31,57.84,9.26,138.48,0.01,0.03,0.63,1.42,0.85,0.87,33704.72,10.46,29.05,2034.8,20.37,45.73,54.27,38.39
(주)SNT에너지,100840,2022/12,2008/02/22,,1,260.13,246.89,98.92,28.93,56.02,6583.31,8.84,82.7,46.99,64.09,13.12,10.4,19.68,0.66,-49.67,-1.08,53.46,-4.12,278.99,10.44,3.56,1.42,1.84,2.64,988,24333.95,-1.27,0.52,0.74,1.08,31.36,4.66,6.88,53.08,11.64,78.28,0.03,0.03,0.74,1.58,0.99,1.02,23101.75,5.99,20.1,2376.03,12.65,68.61,31.39,28.19
(주)SNT홀딩스,036530,2011/12,2002/10/22,,1,32384.42,32384.42,18079.7,16.61,0.07,5062.04,999999999,83.4,16.66,99.93,0,9.15,-2.29,-2.21,20.71,-20.29,-11.32,99.14,0,100,255.39,1.21,1.47,1.47,385,151.3,-96.67,0.01,0.01,0.01,0,3.56,0,0,0,102.56,0.01,0.28,0.05,13.3,0.05,0.05,-3092.48,-0.8,-2053.29,0,-136.97,0,0,0
(주)SNT홀딩스,036530,2012/12,2002/10/22,,1,24567.42,24567.42,8944.33,10.43,0.09,5072.13,999999999,89.61,10.47,99.91,0,286.13,0.22,0.2,56.27,-33.43,7.66,-37,0,0,103.36,2.16,2.32,2.32,619,584.2,-82.98,0.02,0.02,0.03,0,13.03,0,0,0,28,0.04,0.08,0.16,69.5,0.17,0.17,10002.42,2.57,9976.15,0,114.73,16.47,83.53,90.09
(주)SNT홀딩스,036530,2013/12,2002/10/22,,1,16077.7,16077.7,5792.66,12.31,0.12,5179.67,999999999,87.72,12.39,99.88,0,1.24,2.15,2.12,-11.02,-45.54,-0.03,20.79,0,0,90.84,2.09,2.04,2.04,543,591.47,-68.48,0.02,0.02,0.03,0,13.74,0,0,0,26.56,0.04,0.07,0.2,113.99,0.2,0.2,8821.66,2.22,16156.33,0,99.94,16.84,83.16,90.89
(주)SNT홀딩스,036530,2014/12,2002/10/22,,1,19138.35,19138.35,3949.6,11.73,0.1,5205.93,999999999,88.29,11.79,99.9,0,-12.74,0.48,0.51,-14.05,38.13,1.16,-4.33,0,0,89.48,1.81,1.73,1.73,462,516.09,-70.8,0.02,0.02,0.02,0,12.49,0,0,0,29.22,0.03,0.08,0.16,118.47,0.16,0.16,7483.38,1.87,9922.34,0,97.16,17.39,82.61,92.09
(주)SNT홀딩스,036530,2015/12,2002/10/22,,1,1155.4,1155.4,463.03,21.22,2.05,5350.96,999999999,78.34,23.23,97.99,0,10.04,7.85,5.78,302.89,-26.66,-6.14,112.49,0,0,327.62,1.91,6.69,6.77,1811,551.4,-69.33,0.02,0.02,0.02,0,13.5,0,0,0,27.04,0.04,0.07,0.11,129.66,0.12,0.12,36674.24,8.52,66307.48,0,432.73,3.75,96.25,75.71
(주)SNT홀딩스,036530,2016/12,2002/10/22,,1,30571.26,30571.26,9877.2,22.75,0.07,5257.92,999999999,77.24,22.82,99.93,0,15.85,-0.83,1.13,-75.07,-35.54,-0.3,-2.59,0,0,70.51,2.17,1.61,1.63,438,620.22,-28.11,0.02,0.02,0.03,0,15.16,0,0,0,24.07,0.04,0.07,0.1,215.87,0.1,0.1,6611.38,1.55,18543.37,0,67.34,20.71,79.29,104.72
(주)SNT홀딩스,036530,2017/12,2002/10/22,,1,32821.88,32821.88,4394.01,23.02,0.07,5238.86,999999999,76.97,23.09,99.93,0,-24.45,-0.37,-0.36,-39.73,-44.2,-0.71,0.8,0,0,56.25,1.59,0.98,0.98,264,468.59,-29.25,0.02,0.02,0.02,0,12.29,275.67,1.32,0,29.69,0.04,0,0.08,267.08,0.08,0.08,4405.14,1.04,22142.41,0,59.39,37.43,62.57,94.72
(주)SNT홀딩스,036530,2018/12,2002/10/22,,1,38653.87,38653.87,1554.05,21.13,0.05,5059.58,999999999,78.86,21.18,99.95,0,-1.7,-0.62,-0.6,49.03,-85.48,1.85,-8.83,0,0,85.27,1.66,1.47,1.47,386,447.26,-87.45,0.02,0.02,0.02,0,12.63,271,1.35,0,28.9,0.04,0,0.08,640.14,0.08,0.08,6864.34,1.62,237659.39,0,94.13,21.26,78.74,90.59
(주)SNT홀딩스,036530,2019/12,2002/10/22,,1,13604.82,13604.82,853.08,7.55,0.06,4992.13,999999999,92.44,7.61,99.94,0,51.07,-1.33,-1.33,48.67,1965.67,15.66,-64.56,0,0,83.92,2.28,2.2,2.2,602,675.66,-28.4,0.03,0.03,0.03,0,18.9,0,0,0,19.32,0.05,0.05,0.18,352.22,0.18,0.18,10601.11,2.54,17768.37,0,96.23,14.78,85.22,87.2
(주)SNT홀딩스,036530,2020/12,2002/10/22,,1,8808.28,8808.28,957.28,5.22,0.07,5072.88,65079.46,94.78,5.28,99.93,0.01,129.76,1.63,1.62,148.28,-23.75,4.18,-29.43,0,0,90.68,5.53,5.46,5.46,1543,1552.37,-11.31,0.06,0.06,0.06,0,36.2,0,0,0,10.08,0.1,0.03,0.93,481.39,0.94,0.94,24799.93,5.85,54516.8,0,97.99,6.98,93.02,92.55
(주)SNT홀딩스,036530,2021/12,2002/10/22,,1,7586.68,7586.68,1150.64,5.42,0.16,5088.86,1486.06,94.66,5.5,99.84,0.11,-25.34,0.41,0.32,-27.93,-16.57,0.18,4.5,0,0,87.53,3.92,3.89,3.9,1141,1159.04,-5.97,0.04,0.04,0.05,0,23.62,0,0,0,15.46,0.06,0.04,0.82,452.94,0.83,0.83,18119.4,4.26,47744.12,0,95.89,8.08,91.92,91.29
(주)SNT홀딩스,036530,2022/12,2002/10/22,,1,4437.38,4437.38,394.63,6.22,0.2,5193.86,1685.07,93.83,6.36,99.8,0.09,12.06,2.11,2.06,15.03,-30.82,1.17,18.16,0,0,89.85,4.47,4.42,4.43,1316,1298.81,-19.69,0.05,0.05,0.05,0,23.48,0,0,0,15.55,0.06,0.04,0.81,659.6,0.83,0.83,20440.26,4.7,77849.35,0,96.53,7.42,92.58,93.08
(주)STX,011810,2011/12,1990/09/12,,1,63.31,47.99,5.63,-17.43,183.54,776.43,0.67,198.26,30.08,35.27,53.11,30.76,16.98,24.6,843.67,249.17,22.07,6.64,20.78,4.42,2.03,2.44,2.76,8.07,1557,69622.71,1.79,1.36,3.98,1.99,18.99,11.96,17.27,21.13,19.22,30.52,0.03,0.07,1.82,89.13,4.34,5.62,236828,7.17,325.31,0,5.67,20.03,79.97,35.75
(주)STX,011810,2012/12,1990/09/12,,1,47.05,41.09,0.97,-29.89,187.21,743.43,0.19,210.93,26.56,34.82,54.81,-1.36,-2.28,-3.53,0,-4.4,2.64,-13.71,-54.85,2.89,-0.58,1.05,-0.73,-2.09,-408,68164.98,1.75,1.26,3.6,1.76,23.59,9.87,17.33,21.06,15.47,36.99,0.03,0.06,1.57,57.82,4.45,5.48,92155,2.86,132.41,0,2.24,40.36,59.64,-25.89
(주)STX,011810,2013/12,1990/09/12,,1,59.74,55.29,4.03,-39.71,0,0,-0.8,0,58.93,0,125.22,-53.97,-66.33,0,0,-10.7,-81.17,-25.29,-56.01,4.27,-86.86,-2.39,-76.32,0,-27673,30824.94,1.73,0.88,0,1.35,24.25,5.98,11.54,31.63,15.05,61.01,0.02,0.05,0.86,28.77,2.53,2.83,-1518511,-139.75,-2443.22,0,-80.13,0,0,0
(주)STX,011810,2014/12,1990/09/12,,1,108.38,86.28,11.61,5.26,1850,73.43,0.53,623.29,68.04,5.13,81.04,-31.86,-1.48,0,0,-8.1,-23.33,13.74,211.07,4.49,25.9,3.16,31.01,0,13720,5725.5,2.25,1.2,0,3.28,13.16,6,13.19,27.67,27.74,60.85,0.02,0.17,0.83,21.65,1.89,2.2,390447,36.48,683.56,0,30.24,2.9,97.1,85.67
(주)STX,011810,2015/12,1990/09/12,,1,97.8,76.64,6.85,-1.41,1362.39,96.62,-0.42,545.56,62.69,6.84,77.87,5.48,-1.2,31.74,0,-5.96,15.31,-8.96,-3.42,0.73,-3.92,-0.53,-5.02,-84.03,-1791,45621.74,1.83,1.28,21.42,3.7,9.33,7.46,15.9,22.96,39.12,48.94,0.02,1.13,0.99,24.58,1.96,2.48,-7212,-0.68,-13.43,0,-0.53,0,0,0
(주)STX,011810,2016/12,1990/09/12,,1,48.26,32.98,2.12,-75.37,0,0,-2.95,0,70.31,0,115.77,7.59,-40.65,0,0,-42.66,-52.76,-33.44,-2.57,-1.95,-31.12,-12.08,-54.14,0,-14556,46801.7,1.57,1.74,0,5.05,10.35,8.3,11.53,31.66,35.27,43.97,0.02,0.14,1.09,34.68,2.65,3.57,-408612,-65.1,-1326.75,0,-27.88,0,0,0
(주)STX,011810,2017/12,1990/09/12,,1,77.07,54.31,16.37,-20,1063.93,93.47,1.56,381.35,67.24,8.59,57.52,8.87,-17.09,0,0,-3.79,-8.52,-20.71,-26.06,3.36,21.07,5.67,58.56,0,21097,10035.98,0.99,2.78,0,8.94,13.13,10.46,11.59,31.51,27.81,34.9,0.03,0.08,1.48,52.81,4.03,5.82,366717,70.47,1237.61,0,22.98,2.53,97.47,91.67
(주)STX,011810,2018/12,1990/09/12,,1,82.29,57.67,4.99,-14.35,618.11,126.15,-0.58,239.36,66.67,13.93,63.9,-16.65,-14.15,39.15,-98.51,-3.94,-12.66,-14.88,-13.76,0.76,0.38,-0.93,1.04,9.4,260,69506.09,0.68,2.75,24.88,8.33,13.82,12.51,15.48,23.58,26.41,29.17,0.03,0.09,1.82,45.78,4.11,5.84,28236,6.32,99.2,0,2.12,33.93,66.07,17.79
(주)STX,011810,2019/12,1990/09/12,,1,77.55,53.77,5.08,-18.3,814.2,102.63,-1.05,336.38,63.21,10.94,65.21,-6.92,3.58,-18.64,0,51.93,14.33,-1.8,0.61,1,-3,-2.26,-8.17,-65.84,-1884,62750.65,0.72,2.72,21.94,7.76,13.85,11.7,17.26,21.14,26.36,31.2,0.03,0.12,1.86,34.52,4.19,6.02,-15090,-3.26,-34.89,0,-1.22,0,0,0
(주)STX,011810,2020/12,1990/09/12,,1,49.62,36.08,3.28,-43.84,1303.36,52.43,-0.72,797.49,43.17,7.13,70.55,-36.31,-21.58,-48.92,0,14.82,21.11,-46.44,-52.33,1.76,-2.1,-1.14,-4.02,-43.36,-841,39968.87,0.85,1.91,20.62,4.19,11.91,9.1,10.37,35.19,30.65,40.1,0.03,0.09,1.38,16.97,3.51,4.98,4621,1.27,9.41,0,0.59,175.46,-75.46,-358.75
(주)STX,011810,2021/12,1990/09/12,,1,56.55,43.47,1.31,-33.78,547.76,83.96,1.23,362.98,43.96,15.44,57.64,-17.84,7.25,132.36,0,5.2,5.76,9.22,-7.43,4.06,-2.49,2.32,-4.29,-37.55,-733,26456.43,0.76,1.72,15.08,3.05,15.74,9.15,8.44,43.27,23.19,39.9,0.05,0.06,1.37,12.72,3.95,5.28,3797,0.98,8.76,0,0.59,194.73,-94.73,-424.97
(주)STX,011810,2022/12,1990/09/12,,1,58.41,49.74,1.56,-35.05,784.41,59.57,0.2,449.02,49.23,11.31,65.17,35.8,-3.14,-29.06,0,-23.48,-12.24,8.46,-30.36,3.07,-1.7,0.81,-3.91,-29.15,-541,30736.7,0.88,2.3,17.13,4.3,26.22,11.28,13.14,27.79,13.92,32.37,0.05,0.04,1.8,19.08,4.93,6.08,8830,2.34,22.36,0,1,93.52,6.48,-169.52
(주)TCC스틸,002710,2011/12,1984/12/21,,1,113.58,60.39,1.81,4.8,98.3,1285.11,1.8,118.78,40.1,50.43,31.14,10.88,11.29,1.2,-50.1,3.71,13.81,7.73,23.11,8.29,1.49,3.55,1.76,3.34,468,28558,1.26,1.18,2.24,1.99,6.58,7.17,14.79,24.68,55.43,50.89,0.01,0,1.58,6.18,2.9,5.18,47387.55,11.62,63.9,255.3,10.37,57.7,42.3,14.41
(주)TCC스틸,002710,2012/12,1984/12/21,,1,145.73,80.18,3.63,12.07,109.12,1233.86,1.44,128.71,38.45,47.82,34.69,-3.58,7.58,2.01,-38.4,-4.95,10.54,3.16,-0.93,9.36,0.95,3.13,0.99,2.03,269,25915.77,1.45,1.04,2.12,1.71,5.78,6.66,14.17,25.76,63.15,54.79,0.01,0,1.49,6,2.65,4.9,44247.81,10.09,62.59,230.68,10.04,58.44,41.56,9.51
(주)TCC스틸,002710,2013/12,1984/12/21,,1,152.32,88.67,2.21,11.61,111.44,1167.15,1.01,140,33.79,47.29,37.11,-4.79,1.27,0.16,-90.69,-0.42,8.94,-11.02,-17.32,8.14,0.09,2.44,0.09,0.19,24,23304.66,1.35,0.95,2,1.49,6.05,6.9,14.54,25.11,60.29,52.89,0.01,0,1.57,5.87,2.63,4.66,37086.29,8.35,52.05,177.76,8.84,64.32,35.68,1.06
(주)TCC스틸,002710,2014/12,1984/12/21,,1,74.48,43.3,0.38,-10.49,119.57,1105.76,1.31,152.36,30.61,45.54,39.23,-4.33,3.85,0,161.02,-3.53,8.84,-5.93,-5.75,9.05,0.25,3.26,0.23,0.49,58,21122.29,1.06,0.89,1.91,1.31,6.59,6.88,15.41,23.68,55.4,53.03,0.01,0,1.39,5.73,2.76,4.74,38278.43,8.3,55.68,193.27,9.54,63.56,36.44,2.67
(주)TCC스틸,002710,2015/12,1984/12/21,,1,166.66,128.99,1.63,24.45,331.91,342.65,2.11,167.9,61.13,23.15,47.14,-12.77,-28.32,-63.56,0,-26.34,-59.85,43.15,-22.72,10.96,-40.02,4.17,-35.38,-97.74,-6539,17151.58,0.98,0.88,2.44,1.56,6.68,6.82,15.44,23.64,54.63,53.49,0.01,0,1.07,5.86,2.04,2.94,-113808.25,-34.42,-224.79,-619.41,-32.51,0,0,0
(주)TCC스틸,002710,2016/12,1984/12/21,,1,125.14,67.23,3.37,7.77,170.86,414.56,2.36,166.12,38.67,36.92,42.23,-9.38,-24.13,20.99,0,-13.64,19.71,-52,-1.74,11.25,4.88,4.85,5.32,18.29,737,14198.75,1.47,1.09,3.75,2.25,7,7,15.03,24.28,52.11,52.13,0.01,0,1.27,6.72,2.12,3.04,53606.1,21.37,122.87,328.12,16.9,42.93,57.07,28.86
(주)TCC스틸,002710,2017/12,1984/12/21,,1,68.58,36.23,0.76,-18.76,177.7,401.15,1.41,163.99,40.95,36.01,48.95,5.21,-0.79,-3.24,0,4.14,-4.48,5.06,7.1,8.78,-0.7,3.38,-0.93,-2.56,-111,14938.45,0.91,1.34,3.66,2.22,7.18,7.34,15.94,22.89,50.83,49.75,0.01,0,1.57,7.48,3.36,6.3,30346.26,12.19,66.66,194.62,9.09,73.88,26.12,-7.67
(주)TCC스틸,002710,2018/12,1984/12/21,,1,156.79,80.87,9.75,17.37,172.63,440.2,3.46,141.85,47.97,36.68,43.81,5.26,7.73,9.73,0,-5.13,-5.08,26.21,29.54,8.68,2.15,7.11,2.93,8.05,360,15723.48,0.75,1.36,3.74,2.45,6.37,8.35,14.82,24.63,57.33,43.73,0.01,0,1.52,7.92,3.05,5.85,44068.24,16.44,102.73,323.42,12.54,59.44,40.56,17.17
(주)TCC스틸,002710,2019/12,1984/12/21,,1,79.7,35.63,4.64,-11.48,177.19,436.39,2.34,152.19,45.1,36.08,48.22,-3.41,0.79,-0.86,-73.61,9.09,6.36,-5.24,8.21,7.96,0.59,5.35,0.74,2.04,94,15187.84,1.07,1.26,3.47,2.36,5.23,9.12,13.69,26.66,69.74,40.01,0.01,1.5,1.4,7.51,2.71,5.62,42215.18,15.62,94.62,269.35,12.44,63.85,36.15,4.73
(주)TCC스틸,002710,2020/12,1984/12/21,,1,92.8,50.65,2.94,-3.28,165.86,427.17,0.41,153.56,42.24,37.61,50.59,-4.69,-3.35,0.77,0,-1.58,1.68,-9.47,-25.64,5.23,-0.98,1.44,-1.2,-3.24,-143,14062.4,1.31,1.22,3.3,2.16,5.5,8.69,18.48,19.75,66.31,41.98,0.01,0,1.28,6.92,2.79,5.64,32229.5,12.34,69.56,230.63,9.96,80.37,19.63,-9.85
(주)TCC스틸,002710,2021/12,1984/12/21,,1,141.17,82.69,24.88,15.58,142.17,542.95,4.73,112.83,53.41,41.29,37.3,26.1,18.3,29.87,0,6.89,-4.58,49.57,36.41,9.79,7.1,8.47,10.15,25.64,1248,17354.74,0.98,1.43,3.61,2.77,6.88,8.02,20.99,17.39,53.02,45.52,0.01,0,1.6,8.5,2.96,5.2,77442.77,25.06,176.47,620.4,18.99,38.24,61.76,37.38
(주)TCC스틸,002710,2022/12,1984/12/21,,1,98.38,51.15,4.93,-0.83,149.87,683.94,5.72,124.08,50.34,40.02,40.77,29.31,40.41,36.08,-19.89,138.92,49.64,32.35,53.39,13.29,4.4,11.89,6.24,15.4,979,21227.46,1.21,1.42,3.5,2.93,6.09,7.81,16.92,21.57,59.95,46.71,0.01,0,1.46,6.28,2.75,5.02,73619.94,16.97,162.87,518.47,13.96,45.54,54.46,31.5
(주)강원랜드,035250,2011/12,2003/09/04,,1,254.04,253.53,10.9,24.8,19.84,2129.75,1171.84,70.83,40.9,83.44,0,-3.79,4.37,8.09,-9.45,5.61,0.83,9.95,13.87,58.06,31.13,20.16,14.72,17.94,1935,5906.55,-4.7,0.47,0.58,0.79,599.11,296.19,692.01,0.53,0.61,1.23,0.76,0,0.82,1,1.19,1.19,783195.28,28.69,65.73,323.68,61.98,31.25,68.75,50.23
(주)강원랜드,035250,2012/12,2003/09/04,,1,216.22,215.99,15.44,20.6,22.33,2227.87,643.6,75.45,38.33,81.74,0,2.31,6.78,4.61,-24.63,2.46,11.43,0.06,-46.54,50.57,22.93,16.37,10.5,12.72,1461,6043.25,-4.72,0.46,0.55,0.76,750.25,247.38,627.98,0.58,0.49,1.48,0.72,0,0.81,0.98,1.16,1.16,693820.93,23.8,52.88,254.41,53.66,39.34,60.66,42.73
(주)강원랜드,035250,2013/12,2003/09/04,,1,181.76,181.5,22.75,14.96,23.04,2359.5,1460.36,82.11,33.26,81.28,0,4.95,6.52,5.91,-1.14,-0.53,15.26,-7.55,24.38,47.06,21.6,14.59,9.74,11.95,1446,6342.45,-4,0.45,0.55,0.7,1007.39,232.36,609.68,0.6,0.36,1.57,0.75,0,0.84,1.02,1.26,1.26,824512.27,26.55,63.36,315.18,60.76,39.45,60.55,35.55
(주)강원랜드,035250,2014/12,2003/09/04,,1,217.74,217.55,15.07,21.59,24.46,2539.19,2126.84,74.77,39.92,80.35,0,9.98,8.86,7.62,24.11,-3.18,-2.01,30.65,-19.31,52.2,24.38,17.6,11.22,13.89,1795,6975.26,-4.24,0.46,0.57,0.73,1106.13,269.39,544.44,0.67,0.33,1.35,0.99,0,0.84,1.14,1.25,1.25,899930.11,26.62,72.39,386.28,60.31,31.73,68.27,40.43
(주)강원랜드,035250,2015/12,2003/09/04,,1,261.93,261.69,15.6,29.1,23.04,2802.13,2661.2,65.12,47.08,81.27,0,9.29,9.1,10.36,18.32,-2.43,-3.89,28.64,34.59,53.72,26.39,18.29,12.18,15.07,2123,7623.51,-3.86,0.46,0.57,0.82,1154.03,330.09,474.78,0.77,0.32,1.11,1.53,0,0.75,1.29,1.06,1.06,1001297.65,27.15,82.02,469.36,61.39,29.53,70.47,42.99
(주)강원랜드,035250,2016/12,2003/09/04,,1,250.76,250.58,12.73,27.2,22.23,3040.79,2743.01,66.93,45.25,81.81,0,3.9,7.81,8.52,5.7,0.04,11.53,3.62,-19.25,53.85,26.85,17.33,11.87,14.56,2244,7920.78,-3.43,0.44,0.54,0.82,1156.25,377.05,506.5,0.72,0.32,0.97,1.78,0,0.69,1.35,0.96,0.96,1037898.56,26.1,86.36,548.28,61.25,29.79,70.21,43.84
(주)강원랜드,035250,2017/12,2003/09/04,,1,316.75,316.56,15.17,35.27,19.47,3272.68,2717.07,57.89,51.54,83.7,0,-5.41,5.19,7.63,-3.93,-0.06,-6.9,19.83,-0.76,51.02,27.27,14.05,10.72,12.94,2156,7492.28,-3.37,0.39,0.47,0.76,1228.69,362.92,497.37,0.73,0.3,1.01,1.76,0,0.6,1.28,0.81,0.81,1011578.3,24.19,87,604.85,63.11,31.55,68.45,43.21
