회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,자기자본배율,이자보상배율(이자비용),비유동비율,유동자산구성비율,자기자본구성비율,차입금의존도,매출액증가율,총자본증가율,자기자본증가율,순이익증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,1주당순이익,1주당매출액,금융비용 대 총비용비율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,폐지사유
(주)SIMPAC,9160,2019/12,1989/07/29,,1,131.76,91.59,58.26,10.26,53.93,1348.61,3.47,88.38,42.58,64.96,18.96,40.48,-0.38,1.42,-86.29,-26.23,5.1,-6.93,-19.88,10.41,2.21,1.89,1.39,2.17,157.0,6573.26,0.35,0.63,0.98,1.13,4.34,7.08,11.34,32.17,84.11,51.54,0.01,13.04,0.82,1.39,1.43,2.14,65475.48,9.64,24.96,199.32,15.22,57.13,42.87,14.49,
(주)SIMPAC,9160,2020/12,1989/07/29,,1,141.82,88.93,49.68,14.13,58.9,1418.28,2.64,82.77,47.91,62.93,19.63,-14.93,8.56,5.17,259.84,-13.51,-1.52,22.15,49.41,10.3,9.33,1.21,4.82,7.54,586.0,5591.72,0.59,0.52,0.81,0.95,3.33,7.19,9.18,39.76,109.69,50.79,0.01,0.75,0.66,1.49,1.14,1.73,96471.6,13.08,42.37,372.74,26.37,39.73,60.27,35.39,
(주)SIMPAC,9160,2021/12,1989/07/29,,1,163.62,112.22,65.94,23.34,65.23,1671.0,29.83,66.04,60.03,60.52,19.86,67.55,22.51,17.82,166.06,-2.95,-5.99,53.49,29.3,26.01,14.82,13.48,11.07,17.98,1621.0,9369.06,-0.11,0.75,1.21,1.65,4.06,9.03,14.03,26.01,89.93,40.42,0.01,0.0,0.83,2.73,1.37,2.07,179119.52,19.83,81.87,881.2,29.22,28.94,71.06,50.71,
(주)SIMPAC,9160,2022/12,1989/07/29,,1,169.96,108.3,61.66,24.6,60.93,1833.06,20.65,64.76,59.76,62.14,25.13,9.66,6.85,9.7,-16.18,9.16,7.56,6.38,22.84,26.13,11.33,13.27,8.15,13.28,1381.0,10274.09,0.13,0.72,1.17,1.79,3.54,7.64,24.21,15.08,103.05,47.77,0.01,0.0,0.75,2.91,1.2,1.82,158830.35,16.46,68.11,751.72,23.63,33.27,66.73,47.94,
(주)SNT에너지,100840,2011/12,2008/02/22,,1,151.52,135.46,21.28,17.89,72.18,4533.65,-9.21,81.6,52.61,58.08,7.23,-8.7,8.9,-4.06,0.0,0.0,-0.13,18.56,183.5,7.22,-2.13,-2.33,-1.57,-2.53,-648.0,27569.43,0.14,0.74,1.19,1.49,18.73,4.55,4.55,80.13,19.49,80.16,0.05,0.05,0.91,1.59,1.46,1.58,-5072.93,-1.83,-4.14,-87.81,-2.6,0.0,0.0,0.0,
(주)SNT에너지,100840,2012/12,2008/02/22,,1,182.56,162.88,51.29,24.94,59.73,5174.77,77.44,71.65,55.14,62.6,1.66,18.12,5.89,14.14,0.0,-0.24,0.22,11.0,12.87,16.85,3.94,5.6,3.19,5.29,1298.0,32564.6,-0.28,0.81,1.34,1.76,14.06,3.95,5.49,66.54,25.97,92.5,0.02,0.08,0.94,1.88,1.5,1.68,-3911.2,-1.34,-3.2,-69.11,-1.7,0.0,0.0,0.0,
(주)SNT에너지,100840,2013/12,2008/02/22,,1,197.1,177.76,71.62,28.66,57.28,5594.23,50.81,65.79,58.17,63.58,1.67,-12.98,6.45,8.11,78.15,-1.57,-0.74,12.29,2.22,19.4,8.06,6.04,5.36,8.49,2285.0,28336.2,-0.59,0.66,1.05,1.53,11.41,4.16,5.18,70.45,32.0,87.75,0.02,0.1,0.77,1.65,1.17,1.31,36145.24,11.6,30.03,880.31,18.01,39.91,60.09,44.79,
(주)SNT에너지,100840,2014/12,2008/02/22,,1,222.54,199.37,50.89,30.83,46.6,5863.77,41.09,64.52,55.99,68.21,1.82,20.92,-2.3,4.82,-30.42,-0.25,2.8,-5.96,-0.26,16.12,4.64,4.83,3.66,5.55,1590.0,34263.96,-0.32,0.79,1.2,1.84,13.66,5.39,7.05,51.8,26.72,67.76,0.02,0.08,0.93,2.02,1.38,1.54,31921.1,10.48,26.6,763.41,13.15,49.06,50.94,35.29,
(주)SNT에너지,100840,2015/12,2008/02/22,,1,286.28,269.65,49.36,37.88,36.64,6532.47,359.1,57.1,58.21,73.18,0.0,7.15,3.84,11.4,139.96,-1.13,-1.4,7.96,-39.74,22.22,10.39,11.11,8.71,12.31,3815.0,36712.53,-0.2,0.84,1.18,1.95,18.29,4.59,8.57,42.61,19.96,79.57,0.02,0.07,1.05,2.18,1.47,1.6,53697.45,16.98,45.23,1511.99,20.65,30.12,69.88,50.34,
(주)SNT에너지,100840,2016/12,2008/02/22,,1,207.24,200.61,57.56,31.49,51.45,6487.29,999999999.0,59.3,60.84,66.03,0.0,-2.31,10.07,-0.69,-93.86,-0.48,3.13,15.05,-36.61,19.33,0.65,0.43,0.5,0.72,234.0,35865.04,-0.09,0.77,1.1,1.89,29.08,4.51,9.48,38.5,12.55,80.87,0.02,0.04,0.9,2.15,1.28,1.34,21049.19,6.05,17.82,701.11,8.28,75.95,24.05,7.89,
(주)SNT에너지,100840,2017/12,2008/02/22,,1,351.97,347.24,116.39,41.23,28.42,6600.71,999999999.0,54.46,57.59,77.87,0.0,-27.55,-13.73,1.75,176.05,-1.12,-6.55,-18.34,-65.71,20.66,2.49,5.98,1.41,1.98,647.0,25984.76,-0.1,0.57,0.79,1.4,40.44,3.71,9.02,40.46,9.02,98.32,0.01,0.03,0.69,1.57,0.96,0.98,22693.15,7.56,19.42,993.38,12.33,63.97,36.03,20.19,
(주)SNT에너지,100840,2018/12,2008/02/22,,1,492.86,474.82,188.8,44.12,21.5,6338.82,999999999.0,54.25,55.35,82.31,0.0,-24.21,-6.42,-1.09,-60.16,-0.94,-1.48,-10.06,144.89,14.88,1.31,-0.22,0.63,0.78,257.0,19119.3,-0.85,0.48,0.6,1.1,34.81,3.67,9.3,39.25,10.49,99.58,0.01,0.03,0.68,1.2,0.85,0.87,16995.59,6.05,14.72,1090.95,12.18,81.17,18.83,10.74,
(주)SNT에너지,100840,2019/12,2008/02/22,,1,303.82,288.69,31.18,41.19,36.31,6526.29,1771.27,52.63,61.39,73.36,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,7.24,5.55,4.63,6.31,2148.0,28418.13,-0.53,0.64,0.87,1.65,20.9,2.54,9.11,40.07,17.47,143.54,0.01,0.07,0.78,1.73,1.04,1.1,36695.84,10.99,29.95,1558.76,17.2,41.98,58.02,42.11,
(주)SNT에너지,100840,2020/12,2008/02/22,,1,251.91,244.37,83.83,36.64,42.24,6281.65,432.67,55.82,60.76,70.31,0.21,11.28,0.44,-3.75,-36.66,-0.42,2.09,-0.6,-40.19,16.89,4.12,6.96,2.92,4.07,1414.0,31625.0,-0.05,0.71,0.99,1.82,29.1,3.24,8.53,42.77,12.54,112.56,0.01,0.04,0.85,1.93,1.16,1.21,32027.13,9.55,26.11,1219.45,13.49,50.38,49.62,30.56,
(주)SNT에너지,100840,2021/12,2008/02/22,,1,301.77,297.75,134.01,40.19,35.65,6523.48,212.88,54.11,60.11,73.72,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,7.31,4.04,3.76,5.11,1957.0,22791.35,-0.04,0.52,0.7,1.29,64.3,3.0,7.21,50.65,5.68,121.68,0.01,0.02,0.64,1.39,0.86,0.87,35039.82,10.55,28.75,1664.91,20.48,46.67,53.33,35.68,
(주)SNT에너지,100840,2022/12,2008/02/22,,1,253.91,242.55,97.92,35.74,68.25,6805.41,10.62,69.05,58.96,59.43,12.31,18.58,29.39,4.32,20.76,23.15,33.14,26.91,326.13,10.9,7.44,1.66,3.96,6.04,2292.0,27026.3,-1.12,0.53,0.81,1.31,28.99,4.52,6.52,55.99,12.59,80.81,0.03,0.04,0.66,1.48,0.9,0.92,35261.54,8.2,23.72,1069.28,17.38,50.69,49.31,42.82,
(주)SNT홀딩스,36530,2011/12,2002/10/22,,1,174.28,128.31,39.04,20.9,62.08,6118.84,16.87,82.61,49.03,61.7,4.0,10.91,4.21,2.21,13.66,1.6,-0.21,9.25,13.58,12.89,5.24,6.14,4.19,6.88,2132.0,111492.25,-0.01,0.8,1.29,1.53,6.44,4.67,4.96,73.66,56.69,78.17,0.02,0.16,1.06,1.7,1.67,2.25,316126.05,14.88,32.51,253.03,19.0,48.6,51.4,27.58,
(주)SNT홀딩스,36530,2012/12,2002/10/22,,1,184.89,132.96,35.94,22.1,57.43,6574.33,20.28,81.64,48.14,63.52,3.29,0.29,-2.35,7.44,-14.76,-0.49,-0.64,-4.13,2.08,12.2,3.79,4.37,3.01,5.6,1870.0,111820.85,-0.11,0.79,1.27,1.55,6.01,4.31,4.83,75.52,60.74,84.69,0.01,0.18,1.05,1.69,1.64,2.25,289200.16,13.94,29.63,224.92,17.33,57.9,42.1,21.87,
(주)SNT홀딩스,36530,2013/12,2002/10/22,,1,188.1,133.44,48.56,23.34,56.38,6893.14,30.38,78.46,49.82,63.95,3.75,-5.54,3.58,4.85,-16.31,0.21,0.22,7.2,10.92,12.51,3.41,4.29,2.55,4.41,1542.0,105630.49,-0.19,0.75,1.17,1.46,5.33,4.29,4.96,73.64,68.5,85.07,0.01,0.21,0.99,1.6,1.52,2.13,287320.84,13.37,29.4,217.13,18.23,61.36,38.64,18.71,
(주)SNT홀딩스,36530,2014/12,2002/10/22,,1,208.24,148.81,50.97,25.36,50.39,7211.28,34.38,77.02,48.79,66.49,1.64,-1.52,-5.11,4.62,30.84,-5.36,-3.15,-7.08,-8.75,11.1,4.32,3.39,3.2,5.51,1999.0,104022.7,-0.24,0.74,1.14,1.46,5.22,4.7,5.4,67.58,69.96,77.68,0.01,0.22,1.0,1.62,1.5,2.11,280175.76,13.74,30.84,236.39,18.05,59.16,40.84,23.91,
(주)SNT홀딩스,36530,2015/12,2002/10/22,,1,263.0,201.03,82.77,32.59,41.85,7463.01,218.55,67.26,52.59,70.49,0.34,3.89,6.37,6.51,10.19,-0.54,-1.52,14.66,-5.34,17.45,7.22,7.93,5.53,5.75,2141.0,104927.71,-0.31,0.77,1.12,1.56,5.84,5.17,6.81,53.62,62.55,70.58,0.01,0.24,1.06,1.73,1.51,2.04,383575.56,17.68,42.17,312.8,23.78,43.92,56.08,30.35,
(주)SNT홀딩스,36530,2016/12,2002/10/22,,1,247.45,198.81,88.69,32.5,44.37,7282.62,286.46,65.64,54.54,69.27,0.32,-4.65,1.88,0.43,-91.61,-2.1,-2.3,5.66,-11.86,13.08,0.66,3.52,0.46,0.47,174.0,97137.72,-0.3,0.7,1.0,1.51,6.08,4.86,6.81,53.62,60.02,75.05,0.01,0.24,0.94,1.67,1.31,1.67,230370.32,10.42,25.68,197.68,14.98,65.54,34.46,4.4,
(주)SNT홀딩스,36530,2017/12,2002/10/22,,1,264.63,216.54,92.09,34.43,41.26,7389.65,178.66,63.09,55.34,70.79,0.3,-1.92,-2.9,1.47,146.91,-3.08,-4.62,-1.46,-8.88,13.58,1.71,3.01,1.19,1.14,430.0,95271.14,-0.3,0.69,0.99,1.54,6.66,4.77,6.28,58.12,54.79,76.48,0.01,0.19,0.91,1.69,1.26,1.55,220383.89,10.27,25.21,214.2,14.61,66.85,33.15,11.74,
(주)SNT홀딩스,36530,2018/12,2002/10/22,,1,306.08,248.36,70.44,37.2,40.62,7885.45,59.79,62.92,55.26,71.12,0.31,-7.08,-1.51,9.82,303.74,-1.31,-1.32,-1.66,2.03,12.86,5.26,3.79,3.46,4.36,1701.0,85949.29,-0.5,0.66,0.93,1.47,6.43,4.81,5.96,61.2,56.8,75.88,0.01,0.19,0.88,1.6,1.19,1.46,283495.5,13.41,33.17,309.23,20.23,50.66,49.34,26.01,
(주)SNT홀딩스,36530,2019/12,2002/10/22,,1,312.26,255.6,92.67,38.49,37.56,9173.42,184.05,59.67,56.63,72.69,0.06,7.91,5.81,16.33,127.87,0.21,2.57,8.43,4.34,15.07,8.23,6.26,5.72,8.78,4072.0,92745.65,-0.65,0.7,0.97,1.58,6.72,5.13,7.13,51.21,54.32,71.2,0.01,0.21,0.94,1.74,1.24,1.52,320323.23,14.32,37.79,346.3,21.18,44.01,55.99,38.87,
(주)SNT홀딩스,36530,2020/12,2002/10/22,,1,269.15,222.26,79.06,34.38,40.37,10217.07,152.96,63.59,54.7,71.24,0.08,-5.05,1.51,11.38,-40.18,-10.91,6.02,-1.94,-5.86,14.53,5.42,5.95,3.46,4.62,2533.0,88062.12,-0.45,0.64,0.89,1.44,6.44,4.83,6.47,56.45,56.71,75.62,0.01,0.21,0.85,1.74,1.14,1.39,271105.98,11.94,35.33,269.56,18.88,49.39,50.61,28.73,
(주)SNT홀딩스,36530,2021/12,2002/10/22,,1,321.8,266.35,85.12,38.57,33.27,11376.34,215.92,58.7,55.96,75.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,10.81,5.72,6.4,8.13,5329.0,86118.86,-0.73,0.59,0.79,1.34,6.14,5.5,7.42,49.16,59.46,66.41,0.01,0.24,0.81,1.83,1.06,1.28,374132.78,15.77,49.67,383.41,26.65,36.83,63.17,40.58,
(주)SNT홀딩스,36530,2022/12,2002/10/22,,1,267.59,212.44,57.22,36.82,40.86,11814.22,218.1,58.04,58.8,70.99,0.14,16.06,7.84,3.85,-33.42,4.04,0.89,13.32,35.54,15.58,7.09,6.74,4.69,5.31,3556.0,99946.78,-1.34,0.66,0.91,1.55,6.05,5.86,7.23,50.49,60.34,62.25,0.01,0.21,0.86,2.09,1.15,1.42,329359.5,12.87,42.04,328.87,20.21,42.99,57.01,35.09,
(주)STX,11810,2011/12,1990/09/12,,1,70.06,54.61,11.42,-11.68,173.19,1139.62,1.66,198.53,27.33,36.6,48.6,47.5,-14.09,28.79,1.24,-43.6,-0.03,-37.48,-26.6,7.57,3.73,4.47,3.93,14.56,4089.0,99556.2,2.0,1.05,3.37,1.57,16.02,14.36,13.95,26.16,22.78,25.41,0.05,0.06,1.39,5.26,3.21,4.01,524043.0,10.01,66.29,164.13,8.78,26.96,73.04,42.43,
(주)STX,11810,2012/12,1990/09/12,,1,62.81,55.08,12.95,-17.35,236.31,739.76,-3.12,237.8,29.29,29.73,55.63,3.22,-3.19,-34.6,0.0,27.63,-5.81,3.76,-42.09,-3.15,-7.97,-7.55,-9.53,-35.59,-8599.0,101994.13,1.59,1.2,3.6,1.67,24.74,10.95,17.76,20.55,14.75,33.32,0.04,0.06,1.68,6.61,4.23,5.1,-139686.0,-2.76,-16.56,-43.1,-2.27,0.0,0.0,0.0,
(주)STX,11810,2013/12,1990/09/12,,1,62.06,54.71,5.09,-36.13,0.0,-331.39,-10.71,0.0,59.11,0.0,106.44,-60.24,-73.5,-145.6,0.0,-79.37,-84.68,-46.53,-48.48,-28.23,-65.14,-29.51,-49.79,-521.17,-26644.0,39841.76,1.6,0.76,0.0,1.19,17.71,5.87,9.16,39.86,20.61,62.16,0.02,0.07,0.83,3.89,2.15,2.45,-1245149.0,-92.75,-577.77,-1841.96,-50.83,0.0,0.0,0.0,
(주)STX,11810,2014/12,1990/09/12,,1,113.3,86.97,14.11,8.36,1239.93,125.29,0.76,385.85,71.2,7.46,70.99,-33.27,-6.52,0.0,0.0,-49.85,-34.16,12.6,120.72,7.42,23.28,3.6,29.3,0.0,15611.0,7247.4,1.94,1.26,0.0,3.59,10.84,6.74,9.99,36.54,33.69,54.17,0.02,0.13,0.87,10.1,1.94,2.36,505161.0,40.25,467.4,332342.76,30.9,17.28,82.72,75.34,
(주)STX,11810,2015/12,1990/09/12,,1,104.09,67.59,8.89,2.8,1651.71,96.66,-0.84,504.69,71.19,5.71,71.15,-0.23,0.97,-22.76,0.0,-5.9,1.03,0.95,52.33,2.74,-3.0,-1.85,-3.88,-59.01,-1642.0,54621.31,1.6,1.29,19.65,4.49,6.23,8.39,11.01,33.14,58.63,43.53,0.01,0.28,0.95,15.55,1.82,2.56,79567.0,6.28,78.33,102008.97,4.88,114.02,-14.02,-61.56,
(주)STX,11810,2016/12,1990/09/12,,1,49.89,26.7,4.89,-69.01,0.0,-279.05,-0.91,0.0,68.72,-46.71,111.76,5.48,-44.15,-556.99,0.0,-27.52,-39.37,-46.09,-28.51,4.93,-26.59,-3.03,-46.33,0.0,-14597.0,54931.92,1.44,1.74,0.0,5.87,6.34,13.31,13.14,27.78,57.55,27.43,0.02,0.15,1.07,19.61,2.48,4.07,-345167.0,-48.77,-469.74,-1045960.61,-20.07,0.0,0.0,0.0,
(주)STX,11810,2017/12,1990/09/12,,1,85.88,53.1,17.24,-12.46,1374.49,88.97,2.02,356.57,75.82,6.78,55.54,4.87,-11.33,0.0,0.0,-4.01,-31.44,-2.17,-19.68,4.73,18.54,6.97,50.09,0.0,20985.0,11346.76,0.99,2.7,0.0,9.67,8.85,17.47,17.15,21.28,41.25,20.89,0.02,0.11,1.45,24.97,3.75,6.51,416114.0,66.31,591.1,1066958.97,23.07,12.61,87.39,80.36,
(주)STX,11810,2018/12,1990/09/12,,1,91.21,63.3,9.55,-7.35,765.34,129.42,-1.12,204.91,76.32,11.56,59.84,-16.68,-11.71,49.97,-97.28,4.93,-13.55,-11.12,-28.74,1.33,0.61,-2.09,1.54,17.12,471.0,78552.83,0.67,2.54,28.2,10.62,9.66,12.81,15.56,23.46,37.77,28.49,0.02,0.14,1.57,20.73,3.34,5.12,83521.0,15.07,112.51,232002.78,5.56,65.19,34.81,10.9,
(주)STX,11810,2019/12,1990/09/12,,1,87.86,60.85,9.1,-9.53,895.02,114.58,0.11,308.59,68.99,10.05,59.3,-2.12,1.09,-11.47,-460.27,21.6,32.4,-8.62,-8.22,3.16,-2.26,0.87,-5.96,-54.53,-1664.0,74576.54,0.79,2.64,24.45,9.65,11.85,10.91,16.44,22.2,30.79,33.46,0.02,0.16,1.72,17.88,3.64,5.24,51064.0,9.12,56.6,30577.25,3.47,120.67,-20.67,-65.05,
(주)STX,11810,2020/12,1990/09/12,,1,69.81,47.55,5.7,-22.4,655.62,57.24,-0.04,364.19,51.8,13.23,58.73,-33.69,10.26,-50.05,0.0,113.14,71.35,-17.21,-14.11,4.14,-2.1,0.31,-3.47,-48.03,-1032.0,49453.63,0.94,1.66,14.14,4.14,8.84,6.82,9.48,38.49,41.3,53.55,0.02,0.16,1.22,6.9,2.76,4.02,61014.0,9.88,31.77,363.74,6.25,96.63,3.37,-33.51,
(주)STX,11810,2021/12,1990/09/12,,1,81.68,56.73,4.37,-12.15,451.82,93.45,0.88,252.93,54.17,18.12,51.88,-5.13,9.49,136.9,0.0,27.54,4.12,14.48,9.67,5.98,-2.52,1.59,-3.6,-32.13,-696.0,37797.95,0.92,1.43,9.06,3.05,8.65,5.66,8.12,44.92,42.18,64.45,0.02,0.16,1.16,4.23,2.7,3.92,82990.0,12.27,36.33,562.53,8.97,88.35,11.65,-28.1,
(주)STX,11810,2022/12,1990/09/12,,1,85.83,68.87,3.46,-10.35,624.35,70.08,-0.13,270.21,62.7,13.81,59.48,28.42,9.71,-25.01,0.0,-11.0,-10.71,26.98,-17.88,4.01,-1.57,-0.08,-2.63,-23.17,-491.0,41527.42,1.05,1.68,10.57,4.05,11.67,5.43,10.69,34.15,31.29,67.26,0.02,0.16,1.31,5.12,2.86,3.79,101672.0,13.71,46.59,724.26,8.55,85.82,14.18,-18.34,
(주)TCC스틸,2710,2011/12,1984/12/21,,1,110.8,62.71,3.21,3.94,101.53,1409.01,1.41,120.14,40.39,49.62,31.55,11.61,9.56,0.1,-67.08,4.88,12.52,5.46,16.95,8.19,0.89,2.89,1.05,2.02,312.0,32151.5,1.34,1.18,2.28,2.01,6.96,6.88,14.18,25.74,52.41,53.06,0.01,0.0,1.55,6.24,2.88,4.91,50799.6,11.18,60.97,221.99,9.88,62.48,37.52,8.97,
(주)TCC스틸,2710,2012/12,1984/12/21,,1,113.94,61.44,8.23,4.89,142.04,1322.32,0.57,145.39,39.93,41.31,41.57,-2.54,20.4,-0.29,-96.47,70.34,21.31,19.05,26.39,8.66,0.02,1.48,0.02,0.07,0.0,29490.44,1.73,1.0,2.22,1.67,5.56,6.66,12.94,28.2,65.63,54.78,0.01,0.0,1.32,4.39,2.49,4.52,49856.28,9.11,39.33,130.33,9.94,62.91,37.09,0.25,
(주)TCC스틸,2710,2013/12,1984/12/21,,1,141.27,66.03,8.87,11.82,164.27,1134.48,-0.59,157.32,40.47,37.84,46.96,-0.1,-0.6,-9.16,0.0,8.84,-1.49,0.73,16.43,5.34,-3.98,-1.06,-3.66,-8.85,0.0,27824.04,2.09,0.92,2.32,1.54,4.6,7.22,12.53,29.14,79.38,50.56,0.01,0.0,1.27,3.33,2.28,4.54,40058.31,7.37,26.42,80.14,8.0,100.61,-0.61,-49.82,
(주)TCC스틸,2710,2014/12,1984/12/21,,1,82.22,38.38,2.07,-9.15,191.48,989.05,0.02,168.1,42.33,34.31,50.77,3.63,1.34,-7.98,0.0,-3.15,-1.82,5.99,6.11,6.82,-3.05,0.4,-2.89,-7.71,0.0,27315.54,2.21,0.95,2.63,1.62,4.3,6.72,13.53,26.97,84.93,54.33,0.01,0.0,1.16,3.37,2.29,4.9,66638.24,12.09,45.14,139.32,12.84,84.95,15.05,-23.73,
(주)TCC스틸,2710,2015/12,1984/12/21,,1,156.35,124.48,6.79,23.0,337.6,383.32,2.17,158.36,63.81,22.85,44.68,-4.47,-31.69,-54.43,0.0,-52.61,-57.14,2.98,-60.62,8.85,-22.23,3.67,-23.77,-80.07,0.0,24291.05,1.18,1.07,3.61,2.18,5.72,6.45,13.02,28.03,63.79,56.61,0.01,0.0,1.09,4.44,2.09,3.3,46811.29,12.44,65.15,220.79,9.44,104.11,-4.11,-235.45,
(주)TCC스틸,2710,2016/12,1984/12/21,,1,128.15,73.14,9.46,9.38,173.78,460.96,2.53,156.9,42.69,36.53,41.38,-10.36,-24.84,20.26,0.0,-9.97,19.03,-49.71,5.89,9.35,3.81,4.97,5.14,17.99,807.0,19892.74,1.11,1.35,4.69,2.98,8.82,7.12,13.93,26.2,41.4,51.27,0.02,0.5,1.46,6.51,2.46,3.42,81464.7,28.79,126.13,435.09,18.33,57.28,42.72,20.81,
(주)TCC스틸,2710,2017/12,1984/12/21,,1,75.13,42.16,5.42,-14.28,176.16,450.25,1.55,157.01,43.15,36.21,46.09,-11.94,-1.49,-2.32,-90.98,-8.89,-2.27,-0.44,1.78,8.79,0.38,3.59,0.54,1.5,0.0,17516.84,0.82,1.39,3.83,2.44,7.48,7.42,17.12,21.33,48.79,49.2,0.01,0.0,1.58,6.33,3.25,5.74,61493.36,22.06,104.36,350.73,15.71,77.14,22.86,2.45,
(주)TCC스틸,2710,2018/12,1984/12/21,,1,163.32,89.05,24.95,19.36,171.53,501.02,3.3,135.97,49.93,36.83,40.33,5.57,9.36,11.28,537.96,-5.2,-3.68,26.55,31.13,8.54,2.36,6.65,3.34,9.19,0.0,18492.84,0.69,1.42,3.88,2.66,6.78,9.16,15.53,23.5,53.87,39.86,0.01,2.5,1.57,7.2,3.03,5.49,75995.51,24.93,136.75,509.41,18.39,69.01,30.99,12.84,
(주)TCC스틸,2710,2019/12,1984/12/21,,1,89.76,46.01,9.02,-5.41,168.92,521.64,2.27,141.4,47.42,37.19,43.02,5.81,3.09,4.11,-48.34,6.16,8.26,-2.09,4.95,7.22,1.15,4.81,1.63,4.42,237.0,19566.92,0.83,1.41,3.82,2.75,6.17,10.03,13.95,26.17,59.2,36.38,0.01,0.44,1.56,7.59,2.9,5.49,74428.93,23.69,131.01,444.25,17.03,72.07,27.93,6.77,
(주)TCC스틸,2710,2020/12,1984/12/21,,1,102.32,61.77,10.39,1.01,153.25,509.68,0.16,140.26,44.61,39.49,45.81,-1.23,-2.37,0.58,0.0,3.13,2.83,-8.14,-25.31,4.74,-0.39,0.76,-0.54,-1.3,-68.0,18773.82,1.05,1.39,3.63,2.58,6.81,8.89,17.77,20.53,53.62,41.08,0.01,0.0,1.47,7.17,3.02,5.43,63116.41,20.58,103.25,413.69,14.62,82.66,17.34,-2.67,
(주)TCC스틸,2710,2021/12,1984/12/21,,1,145.64,91.79,30.1,17.25,136.42,642.19,4.95,106.3,55.04,42.3,34.12,24.28,19.64,28.74,0.0,3.58,-2.88,47.58,37.69,9.11,5.35,7.86,8.53,21.49,1242.0,22836.22,0.81,1.59,3.88,3.2,8.33,8.23,20.36,17.93,43.84,44.33,0.01,0.0,1.76,8.62,3.17,5.11,112671.51,30.7,195.36,825.31,21.0,54.82,45.18,25.49,
(주)TCC스틸,2710,2022/12,1984/12/21,,1,109.72,63.23,12.94,4.82,143.04,802.85,5.62,110.68,54.46,41.15,36.82,27.53,38.28,35.05,1.86,92.62,40.05,36.84,56.81,11.51,4.32,10.39,6.76,16.54,1239.0,27549.29,0.94,1.57,3.76,3.46,7.14,7.78,13.72,26.6,51.14,46.9,0.01,0.83,1.58,7.38,2.86,4.78,116962.38,23.05,196.75,760.5,17.09,58.0,42.0,25.28,
(주)강원랜드,35250,2011/12,2003/09/04,,1,263.97,263.46,12.14,26.66,20.11,2110.27,1142.61,68.56,42.92,83.25,0.0,-3.66,3.92,7.53,-10.57,6.06,0.64,8.63,13.87,57.46,30.12,19.86,14.33,17.5,1875.0,5916.07,-4.86,0.48,0.58,0.82,600.07,291.57,693.12,0.53,0.61,1.25,0.75,0.01,0.8,0.99,1.13,1.13,778291.81,28.7,64.84,320.29,61.49,32.5,67.5,48.98,
(주)강원랜드,35250,2012/12,2003/09/04,,1,224.82,224.59,17.1,22.26,22.54,2217.46,565.68,73.41,40.1,81.61,0.0,2.41,7.2,5.08,-19.66,3.46,12.51,0.14,-46.54,50.02,23.63,16.08,10.9,13.23,1509.0,6058.65,-4.94,0.46,0.56,0.79,752.16,230.83,629.58,0.58,0.49,1.58,0.67,0.0,0.79,0.97,1.11,1.11,712817.68,24.52,53.88,260.6,54.99,39.59,60.41,42.96,
(주)강원랜드,35250,2013/12,2003/09/04,,1,189.47,189.21,29.28,16.45,23.21,2353.36,1421.81,80.3,34.83,81.16,0.0,5.02,6.72,6.13,-2.82,2.07,16.11,-7.3,24.38,46.66,21.86,14.3,9.91,12.17,1468.0,6362.92,-4.17,0.45,0.56,0.72,1010.64,217.15,611.65,0.6,0.36,1.68,0.69,0.0,0.82,0.99,1.21,1.21,837925.02,27.01,63.73,319.6,61.55,39.8,60.2,35.52,
(주)강원랜드,35250,2014/12,2003/09/04,,1,219.66,219.47,16.33,22.14,24.76,2528.82,2073.72,74.05,40.65,80.16,0.0,9.94,8.8,7.46,20.75,0.13,-0.91,26.97,-19.31,51.74,24.01,17.24,11.1,13.76,1772.0,6995.13,-4.44,0.46,0.57,0.74,1109.28,263.02,545.99,0.67,0.33,1.39,0.95,0.0,0.82,1.08,1.22,1.22,904075.49,26.79,68.77,381.02,60.41,32.31,67.69,39.75,
