회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
한솔테크닉스(주),004710,2017/09,442283,184922,149444,252418,189865,26729,9850,425360,35445,374414,74982645,14196
한솔테크닉스(주),004710,2018/09,475958,164666,179632,288523,187435,31136,918,390040,41111,342089,51570801,14180
한솔테크닉스(주),004710,2019/09,473648,202735,212092,241961,231686,26966,15260,452256,48838,380777,41297240,15729
한솔테크닉스(주),004710,2020/09,443680,172433,201824,211548,232132,19433,17140,542939,74926,439496,39770497,14168
한솔테크닉스(주),004710,2021/09,437166,120078,192309,198698,238468,30724,3726,442797,48701,395086,31776559,11527
한솔테크닉스(주),004710,2022/09,588473,191037,219064,333947,254526,38449,13425,555044,51585,498442,61249252,26182
한솔피엔에스(주),010420,2011/09,104743,50300,60881,63675,41068,7221,268,147430,8995,137513,34494090,918
한솔피엔에스(주),010420,2012/09,98158,55539,66830,64082,34075,10027,-553,143771,12538,130113,45131972,694
한솔피엔에스(주),010420,2013/09,133011,85083,102615,95523,37488,10868,171,146895,10887,132946,73620866,422
한솔피엔에스(주),010420,2014/09,112267,66811,84336,70704,41564,5960,1996,198042,12839,181567,60020541,298
한솔피엔에스(주),010420,2015/09,114059,65054,85612,69802,44257,9349,1978,176502,13612,160594,60902682,60
한솔피엔에스(주),010420,2016/09,97392,58800,81244,64294,33097,7096,1072,168584,10968,155637,55240155,31
한솔피엔에스(주),010420,2017/09,97535,59597,81097,63694,33841,9848,1074,161061,10991,148465,54345796,28
한솔피엔에스(주),010420,2018/09,101944,60524,85457,63360,38584,6800,3079,177342,12969,161338,56022942,39
한솔피엔에스(주),010420,2019/09,96185,51310,78281,55502,40683,6660,2537,164963,12710,149377,46324716,158
한솔피엔에스(주),010420,2020/09,103192,54614,83917,59367,43825,3858,2840,178974,11583,164419,48180462,179
한솔피엔에스(주),010420,2021/09,99655,52078,74414,54951,44703,7546,1620,180309,12912,164928,45270906,204
한솔피엔에스(주),010420,2022/09,117500,65290,84880,67412,50089,9657,4187,212345,13106,194619,57515633,288
한솔홀딩스(주),004150,2011/09,1769639,582466,460243,993622,776016,186557,24603,1137959,113193,955415,163979065,36592
한솔홀딩스(주),004150,2012/09,1713989,623345,439918,923483,790505,163002,63507,1137854,121012,919181,166688961,28516
한솔홀딩스(주),004150,2013/09,1784423,651393,418213,967185,817238,164672,42291,1029816,115013,832737,122996091,25188
한솔홀딩스(주),004150,2014/09,1844404,564540,385301,1044889,799515,156039,11433,974537,122019,817262,75142585,24148
한솔홀딩스(주),004150,2015/09,611661,9909,28803,22297,589364,0,2918,15679,8477,0,0,181
한솔홀딩스(주),004150,2016/09,703293,24205,2285,59324,643968,0,7581,18226,8068,0,0,582
한솔홀딩스(주),004150,2017/09,643127,37034,37181,60018,583109,0,8677,21139,8071,0,0,1104
한솔홀딩스(주),004150,2018/09,469598,30730,53676,33101,436497,0,13663,19701,9995,0,0,715
한솔홀딩스(주),004150,2019/09,407989,12179,21061,16876,391113,0,7947,20781,10525,0,0,626
한솔홀딩스(주),004150,2020/09,423195,13796,38241,15841,407354,0,15960,20207,10332,0,0,304
한솔홀딩스(주),004150,2021/09,449359,8243,62140,16971,432388,0,10278,22597,10613,0,0,287
한솔홀딩스(주),004150,2022/09,457725,8447,71617,15859,441867,0,11910,26212,11562,0,0,361
한신공영(주),004960,2011/09,1257274,567837,957999,873250,384024,7898,7236,622389,32835,570756,259649382,30518
한신공영(주),004960,2012/09,1323451,678210,1017709,939189,384262,27918,7011,596276,36600,540097,197067152,32558
한신공영(주),004960,2013/09,1496939,891115,1196154,1097033,399906,41668,11550,1013634,35972,938052,458598000,40376
한신공영(주),004960,2014/09,1305394,942012,946355,1115019,190374,112629,-133398,809563,68397,817121,389805663,108022
한신공영(주),004960,2015/09,1513543,1096142,1122518,1314763,198780,272323,8570,938694,45554,858948,376445000,51674
한신공영(주),004960,2016/09,1481116,1058679,1019980,1224995,256121,166883,14109,1206149,41173,1120599,413698000,38948
한신공영(주),004960,2017/09,1606826,944281,1055095,1266676,340151,73043,60340,1405948,49738,1272256,365461051,25273
한신공영(주),004960,2018/09,1530786,842571,976517,1140349,390437,242998,100768,1572881,40236,1391521,228395866,24167
한신공영(주),004960,2019/09,1584673,745318,909337,1106801,477872,248256,54159,1104934,38851,1010877,151444000,26100
한신공영(주),004960,2020/09,1560685,717988,869802,1018818,541866,111286,58241,1086891,40726,969099,100088597,26089
한신공영(주),004960,2021/09,1786083,677075,1066601,1170304,615779,287476,27523,903564,55026,820364,110055000,18479
한신공영(주),004960,2022/09,1846174,767188,1078105,1162406,683767,265910,27335,856957,55129,778910,88233565,24812
한신기계공업(주),011700,2011/09,68818,17171,50942,21246,47572,14821,3864,43588,3847,36312,4642852,23
한신기계공업(주),011700,2012/09,77331,21522,59420,25576,51755,22035,5316,45862,3695,36077,5545805,21
한신기계공업(주),011700,2013/09,82149,24459,64091,29324,52825,22367,3014,46301,3630,39237,5209528,52
한신기계공업(주),011700,2014/09,87625,21454,68924,23284,64341,21661,5459,46487,3708,36568,6534636,167
한신기계공업(주),011700,2015/09,89177,17720,65639,19821,69356,19307,5129,44837,3659,34067,5369192,343
한신기계공업(주),011700,2016/09,91644,15350,66005,16529,75115,16498,5366,42646,3018,33037,6199197,357
한신기계공업(주),011700,2017/09,92720,11975,63484,12775,79945,14043,4060,39074,3303,30637,5488130,685
한신기계공업(주),011700,2018/09,90129,7413,62612,9433,80696,12906,2445,34582,3993,27885,4882052,470
한신기계공업(주),011700,2019/09,92483,8378,59312,10055,82428,13435,1697,33161,3945,27688,5898210,381
한신기계공업(주),011700,2020/09,93289,7858,58783,9052,84237,13420,2775,34237,3368,28351,4326127,540
한신기계공업(주),011700,2021/09,96904,8754,63022,10773,86130,13555,2691,35485,3819,29290,4687781,963
한신기계공업(주),011700,2022/09,118270,16031,74856,18319,99951,16122,63,35107,4230,30940,6579938,2548
한온시스템(주),018880,2011/09,1514227,415855,603657,455583,1058644,80085,97779,1465410,116237,1291811,266321477,3650
한온시스템(주),018880,2012/09,1674700,468071,739549,510440,1164260,77786,110221,1591307,123082,1406774,293542669,1713
한온시스템(주),018880,2013/09,1962948,470475,652113,719514,1243434,85549,101865,1736960,152637,1516884,256465963,14977
한온시스템(주),018880,2014/09,2137373,398581,630447,642331,1495042,87112,148174,1747740,138976,1558095,246011291,6880
한온시스템(주),018880,2015/09,2178240,622347,660269,650857,1527383,78597,71326,1669445,129591,1520320,239991289,14198
한온시스템(주),018880,2016/09,2488438,480973,906074,830892,1657546,101031,168483,1682178,114997,1490949,209980216,15870
한온시스템(주),018880,2017/09,2759615,453966,1056098,1104916,1654699,108193,168224,1905520,216179,1531132,267007445,11683
한온시스템(주),018880,2018/09,2931377,764094,1109058,1251728,1679649,104924,112186,1920548,176725,1617426,365974901,11522
한온시스템(주),018880,2019/09,4214465,621814,937819,2796699,1417767,99951,22119,1936229,205796,1687299,319295776,42780
한온시스템(주),018880,2020/09,4680334,926894,1363247,3423117,1257217,118354,-55839,1898940,246876,1680959,409384187,56744
한온시스템(주),018880,2021/09,4849661,1351634,1499976,3660437,1189224,167571,77178,2132281,225299,1832773,383752299,48120
한온시스템(주),018880,2022/09,4517888,1485047,1128214,3632869,885018,193318,-46100,2327198,286303,2058082,405673049,58551
한올바이오파마(주),009420,2011/09,106460,46116,67325,49537,56923,14538,-8456,66703,37396,33763,2920962,3459
한올바이오파마(주),009420,2012/09,100081,38092,62807,50115,49965,15458,-1781,57760,28258,30768,5771085,1913
한올바이오파마(주),009420,2013/09,111502,33357,69295,38598,72903,16849,-8696,56093,32121,31427,3627842,3292
한올바이오파마(주),009420,2014/09,96760,31030,59386,37172,59589,16278,852,60605,28653,31210,3302716,799
한올바이오파마(주),009420,2015/09,122495,14280,97401,20102,102393,19683,-2418,59544,29832,32028,3888646,801
한올바이오파마(주),009420,2016/09,124310,11470,98004,20226,104084,17337,2563,63132,28837,32991,3967363,97
한올바이오파마(주),009420,2017/09,130673,15760,103199,23069,107604,15374,2734,64280,30971,31893,5378308,109
한올바이오파마(주),009420,2018/09,163958,40831,132832,46436,117522,16857,6048,68600,32435,32072,4895403,769
한올바이오파마(주),009420,2019/09,183990,25920,138325,53761,130228,14473,12954,82311,35482,32736,0,835
한올바이오파마(주),009420,2020/09,207032,21728,129276,39029,168003,19605,13596,66812,32770,28444,3461183,139
한올바이오파마(주),009420,2021/09,202489,24457,127833,39000,163489,22305,9600,76709,37418,30365,3622700,173
한올바이오파마(주),009420,2022/09,186222,24516,105385,32202,154019,21652,682,79879,43445,35633,4159665,844
한일시멘트(주),300720,2018/09,1343238,312233,544833,506598,836640,108634,21252,243337,31340,186591,130572659,1631
한일시멘트(주),300720,2019/09,1343628,215008,520735,469989,873639,90913,31520,703403,80941,577976,126724479,4772
한일시멘트(주),300720,2020/09,1978887,367230,525958,771405,1207482,62594,53826,608193,73842,466734,88975820,6929
한일시멘트(주),300720,2021/09,1904616,329299,448649,634827,1269789,67050,65482,658089,79910,501827,91867571,10789
한일시멘트(주),300720,2022/09,1902001,355874,452752,572890,1329111,97000,56552,769722,91147,612850,98140056,13645
한일철강(주),002220,2011/09,333592,146606,107917,176154,157438,22847,256,120147,4641,112040,11989509,8160
한일철강(주),002220,2012/09,321441,128573,105556,167811,153630,18989,-3267,102703,4473,97664,6633704,4602
한일철강(주),002220,2013/09,318023,127256,102291,160225,157799,18463,2120,95511,4376,89493,12209828,3050
한일철강(주),002220,2014/09,281215,87928,66216,121418,159797,20892,564,86600,4500,81986,6526065,2107
한일철강(주),002220,2015/09,328324,111551,94317,181314,147010,12395,-8664,78458,4388,75599,5703550,8897
한일철강(주),002220,2016/09,291168,101331,51040,137752,153416,21675,7685,68773,4765,59313,5508709,2555
한일철강(주),002220,2017/09,311738,112336,71374,155380,156358,19806,6427,106611,5857,95314,14313786,2409
한일철강(주),002220,2018/09,325287,113490,80619,162513,162774,35357,-259,121798,5296,115866,18501235,2852
한일철강(주),002220,2019/09,323313,98278,82271,173971,149342,30358,-8203,125877,8359,121905,11307041,6121
한일철강(주),002220,2020/09,305839,83316,74018,162142,143696,15877,-6049,112836,4648,111868,6697740,5642
한일철강(주),002220,2021/09,326629,89866,97527,160509,166120,42766,16659,171626,6128,143334,6104815,5288
한일철강(주),002220,2022/09,343218,125357,111415,174988,168230,40797,-3881,187726,5618,177756,12602945,9014
한일현대시멘트(주),006390,2011/09,1012995,414089,600034,853253,159742,38237,-23267,186069,20807,160449,22187792,27780
한일현대시멘트(주),006390,2012/09,596674,187157,176896,492219,104455,40286,584,211047,25244,174990,22284335,20495
한일현대시멘트(주),006390,2013/09,518155,166775,153944,465320,52835,36777,-17415,235870,27354,175941,21761149,21624
한일현대시멘트(주),006390,2014/09,470412,184739,143854,463261,7151,37718,223067,235570,31829,172228,16675197,10064
한일현대시멘트(주),006390,2015/09,479985,80112,156981,522033,-42048,27819,-91103,262998,26761,195014,20542926,123789
한일현대시멘트(주),006390,2016/09,523069,159013,216108,589768,-66700,34897,-266571,275701,32948,203362,17558560,302399
한일현대시멘트(주),006390,2017/09,514462,85960,219533,338692,175770,40040,30869,261877,36827,209386,14578745,3449
한일현대시멘트(주),006390,2018/09,534237,76050,242774,367258,166979,43689,-42193,241066,33624,203575,17098760,50494
한일현대시멘트(주),006390,2019/09,558395,106120,235621,368335,190060,45513,27390,285559,34915,221035,17583852,3351
한일현대시멘트(주),006390,2020/09,537199,235849,184230,312767,224432,28764,37165,242655,31476,172096,13137596,2161
한일현대시멘트(주),006390,2021/09,584514,156979,200659,269566,314949,32973,28763,284619,38534,211084,13485397,2231
한일현대시멘트(주),006390,2022/09,605383,133423,186574,280673,324710,53694,26692,329361,46181,261486,17937682,3482
한일홀딩스(주),003300,2011/09,1848211,255123,402665,624097,1224114,80416,-1391,493517,66500,417554,90090640,13196
한일홀딩스(주),003300,2012/09,2078088,349346,533360,836599,1241489,98979,17556,616484,73947,492805,107245360,20393
한일홀딩스(주),003300,2013/09,2031349,386438,587118,800790,1230559,85916,46607,693512,77467,521050,100290816,18571
한일홀딩스(주),003300,2014/09,1962924,362852,509362,643364,1319560,75981,72430,751866,86781,571971,103627730,13142
한일홀딩스(주),003300,2015/09,2048222,396019,749618,630420,1417802,77954,76664,763017,85292,582212,123716880,9157
한일홀딩스(주),003300,2016/09,1983142,364168,728938,631701,1351440,107908,8020,778776,91697,633226,114230787,5102
한일홀딩스(주),003300,2017/09,2278586,352189,918443,819019,1459567,107400,60068,858709,98458,683702,126656571,6244
한일홀딩스(주),003300,2018/09,1047124,38074,206173,362735,684389,1771,394149,21923,21884,0,0,7977
한일홀딩스(주),003300,2019/09,1336459,186601,171231,531118,805341,0,21019,16235,6575,0,0,6801
한일홀딩스(주),003300,2020/09,1251162,166053,286776,525564,725598,0,8478,15983,6835,0,0,9085
한일홀딩스(주),003300,2021/09,1050429,135268,177211,313603,736826,0,28496,31082,7541,0,0,7237
한일홀딩스(주),003300,2022/09,997095,172351,223327,200079,797017,0,81832,36252,11015,0,0,15181
한전산업개발(주),130660,2011/09,124349,30557,80546,48226,76123,87,16200,187349,9226,157804,3067138,136
한전산업개발(주),130660,2012/09,129579,30233,77471,63137,66442,972,1608,178983,10762,151824,981056,201
한전산업개발(주),130660,2013/09,147206,31497,86614,68779,78427,412,13638,212189,9765,185061,1336991,278
한전산업개발(주),130660,2014/09,165098,37198,101278,89385,75712,1306,13099,243287,10485,209921,806134,214
한전산업개발(주),130660,2015/09,153157,34057,85491,86376,66781,1346,9119,239488,10985,203740,707612,362
한전산업개발(주),130660,2016/09,164493,35444,98367,88507,75987,724,19068,221092,11957,184042,555512,728
한전산업개발(주),130660,2017/09,174089,61150,107081,97850,76239,6312,17828,240046,13492,204263,733833,728
한전산업개발(주),130660,2018/09,157064,40956,91524,76105,80959,511,16245,239042,13437,206928,613041,312
한전산업개발(주),130660,2019/09,179185,44340,101660,87610,91574,2410,23017,199254,11927,161853,840171,572
한전산업개발(주),130660,2020/09,173102,47458,99628,80100,93002,703,19762,218654,11385,182150,588645,748
한전산업개발(주),130660,2021/09,167429,41922,84732,77303,90126,834,12578,226818,12282,196104,666935,432
한전산업개발(주),130660,2022/09,167625,43631,87219,73646,93979,0,18049,249861,17503,215232,635945,498
한전케이피에스(주),051600,2011/09,750578,156669,405238,332062,418516,2092,59371,662580,40354,554658,5622241,1396
한전케이피에스(주),051600,2012/09,738387,182250,398672,241697,496691,2759,84848,735594,43953,591813,6004498,251
한전케이피에스(주),051600,2013/09,825993,197652,435534,272518,553476,2801,85384,786914,41919,641075,4155225,591
한전케이피에스(주),051600,2014/09,903389,196114,430248,270508,632881,2747,96653,743002,41104,584002,6306375,246
한전케이피에스(주),051600,2015/09,1006771,174442,522689,258746,748026,2598,137639,812692,49885,627994,4415000,374
한전케이피에스(주),051600,2016/09,1064431,185630,557664,291663,772767,1860,85400,846448,55503,688066,12655000,712
한전케이피에스(주),051600,2017/09,1169725,241997,597709,309413,860312,1566,104865,889980,58277,705244,3163000,555
한전케이피에스(주),051600,2018/09,1223546,256680,636926,314826,908720,1612,86227,853693,56856,694468,6342398,438
한전케이피에스(주),051600,2019/09,1321071,247879,734235,339208,981863,2282,103838,866546,54754,685470,4688782,1227
한전케이피에스(주),051600,2020/09,1354551,184738,759253,322468,1032083,7268,68005,899921,48900,743492,4238662,2151
한전케이피에스(주),051600,2021/09,1405728,244981,805535,294807,1110922,24016,101857,997927,57163,818422,4130964,1822
한전케이피에스(주),051600,2022/09,1488654,294363,819764,313947,1174708,23703,68018,1028291,64825,882095,6539505,1935
한화솔루션(주),009830,2011/09,6237589,1419521,1022524,2797939,3439650,314408,413578,3059928,219991,2382682,429155043,48770
한화솔루션(주),009830,2012/09,6527357,1265340,1038497,2890035,3637322,328740,231168,2687233,257547,2275014,414805283,42126
한화솔루션(주),009830,2013/09,6898220,1390942,1248200,3393484,3504736,312605,76071,2655514,249940,2344648,420169251,36167
한화솔루션(주),009830,2014/09,6833748,1354155,1171286,2952105,3881643,395757,21925,2730105,225738,2480827,425957084,48125
한화솔루션(주),009830,2015/09,7313438,1470431,1138551,3336980,3976458,331106,89594,2477258,223203,2091506,305354303,45905
한화솔루션(주),009830,2016/09,7108672,1304024,950365,2960655,4148016,287106,270156,2528278,214391,2017175,320106916,45189
한화솔루션(주),009830,2017/09,7644509,1326809,1290422,2977331,4667178,306243,486662,2947515,225370,2244725,336248300,36580
한화솔루션(주),009830,2018/09,8061177,1537266,1359524,2771978,5289199,430879,654836,3090607,204503,2485346,429463221,30869
한화솔루션(주),009830,2019/09,8037456,1518190,1086763,2758452,5279004,367296,197637,2609697,205716,2256496,336005802,33931
한화솔루션(주),009830,2020/09,10805910,2309933,2463204,5082413,5723497,497300,716979,4248236,421416,3462549,630729243,77165
한화솔루션(주),009830,2021/09,14201797,3169407,3239870,6432763,7769034,782684,506464,5206996,599080,4149329,917537350,62381
한화솔루션(주),009830,2022/09,17867779,5088483,4396861,9124417,8743362,1096066,946065,7107243,867915,5485383,1191478190,107952
한화시스템(주),272210,2020/09,2794800,1452162,1809284,1801475,993326,444626,58689,973772,102893,794942,74014088,5950
한화시스템(주),272210,2021/09,3896679,1377002,2753379,1658879,2237800,472413,97199,1409979,100063,1191385,84044735,4129
한화시스템(주),272210,2022/09,4047189,1431444,2054762,1729192,2317996,456674,77865,1398920,115882,1206128,89079504,5622
한화에어로스페이스(주),012450,2011/09,3227342,1096339,1339360,1704661,1522681,420255,240086,2033063,282190,1683174,178133344,27979
한화에어로스페이스(주),012450,2012/09,3524977,1409326,1695110,2042248,1482729,473351,91287,1962299,303155,1571093,243176704,26562
한화에어로스페이스(주),012450,2013/09,3324074,1034821,1566110,1769624,1554450,441831,108529,2086626,321120,1654101,167047802,22461
한화에어로스페이스(주),012450,2014/09,3412474,1484957,1613535,1846471,1566003,476276,-40084,1816544,326099,1469598,163145654,18919
한화에어로스페이스(주),012450,2015/09,3549410,1626650,1640603,1918043,1631367,528627,-38252,1753463,354807,1472117,122215495,30133
한화에어로스페이스(주),012450,2016/09,4356964,1224515,1767909,2132197,2224767,531653,256824,1967272,303541,1569294,159311248,18000
한화에어로스페이스(주),012450,2017/09,3801417,691121,1180106,1651924,2149492,368784,110187,1539399,268532,1271672,78690760,27670
한화에어로스페이스(주),012450,2018/09,3664316,891215,1182342,1688852,1975464,403803,-48176,757665,136113,690940,45617397,30270
한화에어로스페이스(주),012450,2019/09,4242267,930153,1298501,2263875,1978392,531778,25350,893459,100611,832829,69913600,29764
한화에어로스페이스(주),012450,2020/09,4615276,1164194,1561449,2653767,1961509,648494,8189,757852,53487,724852,90088935,33741
한화에어로스페이스(주),012450,2021/09,5217712,1304274,1447487,3113576,2104136,528310,138935,870700,58571,827591,133695468,42769
한화에어로스페이스(주),012450,2022/09,5348925,1277255,1723278,3043304,2305621,529530,247673,818647,55732,749185,113363274,65269
한화오션(주),042660,2011/09,15056522,9044252,7882891,10566115,4490407,580563,676949,9068554,378708,7838638,659690576,51936
한화오션(주),042660,2012/09,13726261,7216573,5762805,9121411,4604850,723274,180277,9183710,501132,8339377,843643497,72510
한화오션(주),042660,2013/09,16665624,8096979,9032190,11978192,4687432,768285,200189,10089516,340172,9434293,1145457000,60777
한화오션(주),042660,2014/09,17725142,8966784,10601907,12919144,4805998,1252380,128542,11014270,393983,10320041,1252212800,85620
한화오션(주),042660,2015/09,17138133,14165670,9184990,16310771,827362,1853060,-4367805,7999578,877668,11791037,1543861636,314314
한화오션(주),042660,2016/09,13743300,13376260,8104616,15081728,-1338428,1259008,-1561991,8936341,549829,8882491,1123579286,138991
한화오션(주),042660,2017/09,11939357,6147098,6842526,8361185,3578172,817582,1596931,8144333,624968,6475078,700248000,29342
한화오션(주),042660,2018/09,11355887,5340042,7041060,7824927,3530960,1347670,698513,6749963,-14361,6047365,655730000,120545
한화오션(주),042660,2019/09,11467808,5100155,7016062,7706829,3760980,1142414,28085,6122367,99567,5910392,544660713,124645
한화오션(주),042660,2020/09,10309876,4069650,6021492,6417772,3892104,937513,262097,5370583,178562,4810935,512886573,352942
한화오션(주),042660,2021/09,10068740,6263943,5903037,7586296,2482444,934399,-1283284,3139814,131901,4233628,0,674158
한화오션(주),042660,2022/09,12287677,9919624,7530413,11486431,801246,1971772,-1325271,3381525,177821,4416232,473989279,2070274
해성디에스(주),195870,2016/09,268690,82216,114675,112387,156303,26655,13934,208021,17882,169927,12454597,2086
해성디에스(주),195870,2017/09,300023,100145,122993,122645,177378,37986,20235,241948,19845,195318,18158289,1394
해성디에스(주),195870,2018/09,324088,83104,133379,129306,194782,44998,17553,277895,22135,233091,26214750,1807
해성디에스(주),195870,2019/09,329200,87189,125309,122512,206688,44763,13066,274831,21854,237364,18455939,1744
해성디에스(주),195870,2020/09,374952,110681,165571,143415,231538,53137,28984,345296,24047,283812,30257645,1263
해성디에스(주),195870,2021/09,463253,157649,251384,191059,272193,82695,48055,467851,33685,377380,32136203,1104
해성디에스(주),195870,2022/09,639147,199124,393447,218075,421072,111522,137534,640179,44703,435203,32113826,1274
해태제과식품(주),101530,2011/09,,,,,,,,,,,,
해태제과식품(주),101530,2012/09,700626,272136,204416,529886,170740,42257,19885,557670,180811,337704,0,15782
해태제과식품(주),101530,2013/09,711802,314406,199617,555383,156419,46857,13899,550856,190425,326004,0,15241
해태제과식품(주),101530,2014/09,762180,294887,234466,604142,158038,44595,5609,507846,185736,299909,0,14502
해태제과식품(주),101530,2015/09,756524,303602,208026,584557,171967,47572,15445,603315,203335,354994,0,10808
해태제과식품(주),101530,2016/09,760983,335116,184804,479814,281169,46320,20223,602123,205075,361690,126156349,8899
해태제과식품(주),101530,2017/09,794591,283284,208419,497383,297209,45948,15319,603119,201137,376647,128480683,6853
해태제과식품(주),101530,2018/09,784688,244022,201745,489022,295666,45038,13136,545913,165033,356226,113600397,6638
해태제과식품(주),101530,2019/09,761625,283668,155099,476229,285396,43318,3191,518479,156223,343139,100724275,6994
해태제과식품(주),101530,2020/09,691420,294962,229850,435746,255675,31985,18472,402227,122128,250317,72483027,6097
해태제과식품(주),101530,2021/09,598590,194618,122707,334442,264148,35416,10277,391182,120392,253713,57367293,3002
해태제과식품(주),101530,2022/09,643028,226439,117133,391120,251907,41716,4564,408049,121948,272923,60082475,5054
핸즈코퍼레이션(주),143210,2017/09,487079,179669,275873,227309,259770,97120,17788,404316,28667,356340,14340669,13280
핸즈코퍼레이션(주),143210,2018/09,482695,198309,245148,233016,249679,110263,-2164,367655,27027,342299,24933214,11089
핸즈코퍼레이션(주),143210,2019/09,526183,206663,235902,273262,252920,112882,2437,394900,30637,355657,37004346,11148
핸즈코퍼레이션(주),143210,2020/09,515570,214573,256381,256555,259015,92695,1436,362534,25572,334504,36042846,7703
핸즈코퍼레이션(주),143210,2021/09,551624,270336,263608,313787,237837,106954,-18648,320000,23816,310559,41840612,10596
핸즈코퍼레이션(주),143210,2022/09,641447,421568,316245,457219,184228,73263,-40096,396705,32005,400641,108319679,30155
현대건설(주),000720,2011/09,10674674,4626786,7061278,6411397,4263278,1034140,424297,6991724,263847,6296564,1469352114,99131
현대건설(주),000720,2012/09,10991913,4873080,7062482,6440201,4551712,936371,301026,7211313,296078,6601005,1475755000,73331
현대건설(주),000720,2013/09,11390795,4504555,7722976,6697941,4692854,862991,296640,7514022,260102,6892791,1517096000,94879
현대건설(주),000720,2014/09,12406902,5116284,8680757,7558338,4848564,1012890,236556,7990828,279150,7352227,1757573000,87474
현대건설(주),000720,2015/09,12762834,5040084,8793059,7624588,5138246,823682,222171,7429535,275486,6786238,1387479000,113846
현대건설(주),000720,2016/09,12422195,4928571,8630727,7147169,5275026,807357,198322,7892850,331057,7189074,1249095000,108856
현대건설(주),000720,2017/09,12025962,4647127,8444434,6411205,5614757,1116429,222792,7608247,290517,6982681,1508627000,156025
현대건설(주),000720,2018/09,11251248,4095861,7822721,5867785,5383463,1369637,204420,7242818,318712,6661447,1165016000,100000
현대건설(주),000720,2019/09,11563842,3892593,7858097,5909413,5654429,1206839,251676,7301144,340989,6662260,1068413000,89867
현대건설(주),000720,2020/09,12006593,4178423,8550185,6368807,5637786,618984,178280,7033731,417772,6400968,966055000,106353
현대건설(주),000720,2021/09,12559588,4661846,8649196,6749395,5810193,277327,199623,7151273,354755,6594276,1066864000,67958
현대건설(주),000720,2022/09,14059951,5375865,9732653,7289004,6770947,302136,458053,8490766,367204,7827956,1489867000,56323
현대글로비스(주),086280,2011/09,3035824,1458602,1884132,1674697,1361127,327040,212998,5430368,207720,4977287,621117254,6934
현대글로비스(주),086280,2012/09,3913535,1883899,2458186,2218438,1695097,482550,304217,6951661,232616,6388060,719560151,13725
현대글로비스(주),086280,2013/09,4491538,1951835,2549961,2475807,2015730,565132,291750,7592454,254282,7021413,732098331,10483
현대글로비스(주),086280,2014/09,5449721,2003017,2646307,2911960,2537761,666480,524118,8278330,236770,7737547,828442610,18707
현대글로비스(주),086280,2015/09,6476608,2285765,3015634,3797084,2679524,718289,169139,8831746,264298,8223484,831399124,34567
현대글로비스(주),086280,2016/09,6705901,2174137,2855409,3626214,3079688,711249,432094,9100475,238732,8459711,819610796,42775
현대글로비스(주),086280,2017/09,7172259,2315528,3213782,3793463,3378796,712256,456369,9878654,261035,9206611,778464386,45029
현대글로비스(주),086280,2018/09,7304413,2327695,3229914,3675848,3628566,930031,205913,9865249,273587,9220164,912862728,53800
현대글로비스(주),086280,2019/09,8355652,2964965,3804786,4535225,3820427,1017321,197747,10689418,291343,9912844,1019137469,67435
현대글로비스(주),086280,2020/09,8647179,2516472,4117742,4444878,4202301,939866,363189,9084812,308112,8406908,995130097,58769
현대글로비스(주),086280,2021/09,9890293,3235096,5114580,5268745,4621547,1188516,439473,12805259,191720,11994000,1175863788,46414
현대글로비스(주),086280,2022/09,12092535,4233705,7115240,6634487,5458048,1316319,828526,16250347,240100,14818611,1568467028,62305
현대로템(주),064350,2011/09,3393515,1540654,1904740,2350286,1043229,146879,53990,1987970,88672,1819949,256616000,49951
현대로템(주),064350,2012/09,3580816,1639487,2108176,2476653,1104163,152011,56550,2124876,102577,1915392,425185000,42505
현대로템(주),064350,2013/09,4110638,2190889,2678848,2934220,1176418,175972,75767,2191644,106397,1964920,356077000,43667
현대로템(주),064350,2014/09,4051927,1157076,2642547,2336186,1715741,160153,32120,2033989,119304,1888183,382592493,28468
현대로템(주),064350,2015/09,4592036,1520499,3221198,3007904,1584132,169584,-67457,2376779,159480,2207762,380873486,67294
현대로템(주),064350,2016/09,3850968,1401132,2529180,2497902,1353066,189022,11727,1928251,85308,1779605,322131656,59912
현대로템(주),064350,2017/09,3606990,1011908,2343153,2222151,1384840,143076,23751,1710310,86226,1573289,277212883,41817
현대로템(주),064350,2018/09,3660644,1379694,2450588,2359316,1301328,171833,-11508,1562547,103617,1451043,281076544,35109
현대로템(주),064350,2019/09,3745699,2044246,2606310,2909096,836604,253156,-210824,1694416,182421,1700674,285034998,36716
현대로템(주),064350,2020/09,3905502,2064082,2523238,2567205,1338297,260052,95902,1926751,116812,1738791,312225740,34046
현대로템(주),064350,2021/09,4146630,2076419,2761094,2821664,1324967,266631,40486,2049182,11183,1893571,287545868,27165
현대로템(주),064350,2022/09,4044321,1859529,2580630,2725904,1318417,198598,90408,2181540,120131,1962448,260215615,71532
