회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융비용(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
에이치디현대인프라코어(주),042670,2011/03,5278953,1640275,2043733,3746257,1532696,475614,74206,1303091,173212,960821,0,0,78174
에이치디현대인프라코어(주),042670,2012/03,6264817,2168474,2138764,4517315,1747502,584898,58535,1327829,162740,1045555,687328989,0,78155
에이치디현대인프라코어(주),042670,2013/03,6686572,2149025,1543948,4636948,2049625,507164,-36446,952322,164775,774379,549904000,0,94291
에이치디현대인프라코어(주),042670,2014/03,7178261,1877950,1742457,4605681,2572580,473817,13726,1054527,161392,832313,535037860,0,63950
에이치디현대인프라코어(주),042670,2015/03,7195620,2087206,1616039,4652727,2542894,528023,-32211,1054755,196503,851932,518867000,0,73669
에이치디현대인프라코어(주),042670,2016/03,5996002,2955381,1757014,4092047,1903954,289554,2447,572912,78538,483432,257099000,0,66631
에이치디현대인프라코어(주),042670,2017/03,5128326,2383588,1210468,3270640,1857685,268733,48442,665217,89281,550323,405453264,0,82533
에이치디현대인프라코어(주),042670,2018/03,5232141,1986542,1520309,3827742,1404399,304749,61375,808897,92240,649468,0,0,50279
에이치디현대인프라코어(주),042670,2019/03,5350092,2592283,1832804,3893977,1456115,321438,43708,915453,104353,738278,552884012,0,44049
에이치디현대인프라코어(주),042670,2020/03,5256050,2567306,1647713,3717446,1538604,369957,66924,824423,96929,667660,398122575,0,54974
에이치디현대인프라코어(주),042670,2021/03,5545551,2015271,1888178,3981706,1563845,328928,35009,931439,109472,762549,573173168,0,39684
에이치디현대인프라코어(주),042670,2022/03,3426735,2015783,1444326,2284766,1141969,436204,52176,957917,96634,786990,480480000,0,23432
에이치디현대일렉트릭(주),267260,2018/03,2167795,990267,1486381,1157333,1010462,338030,-26744,415743,52594,392621,163703077,0,17199
에이치디현대일렉트릭(주),267260,2019/03,2044279,686409,1301525,1219353,824925,338531,-21821,371733,49746,351061,147050408,0,10662
에이치디현대일렉트릭(주),267260,2020/03,2051551,1103106,1339093,1344858,706693,332052,12202,355847,51491,300569,118077000,0,20874
에이치디현대일렉트릭(주),267260,2021/03,2012888,948223,1247047,1316403,696485,293898,10081,324876,42064,271553,92878000,0,15441
에이치디현대일렉트릭(주),267260,2022/03,1916917,1009293,1118293,1265981,650936,365954,2081,304950,34118,259162,126730000,0,19402
에이치디현대중공업(주),329180,2022/03,15057333,7486848,7716074,9605667,5451666,955114,-175528,2001656,129224,2089478,1075607914,0,199622
에이치에스디엔진(주),082740,2011/03,2227464,1438603,1111602,1793915,433549,272212,50875,499386,12783,415930,325881888,0,54765
에이치에스디엔진(주),082740,2012/03,2070513,1163376,1002598,1457549,612964,267419,22413,364499,16285,321453,321842941,0,35401
에이치에스디엔진(주),082740,2013/03,1577029,616075,541575,928909,648120,203874,3853,214318,10883,197718,142637443,0,39140
에이치에스디엔진(주),082740,2014/03,1600185,662719,550717,934837,665348,234261,-14634,164745,9979,173689,0,0,15643
에이치에스디엔진(주),082740,2015/03,1443906,503288,414211,805862,638044,219215,-8010,144032,10629,144815,0,0,21725
에이치에스디엔진(주),082740,2016/03,1385076,552616,471547,848026,537050,209105,-1522,164867,6991,155202,0,0,37811
에이치에스디엔진(주),082740,2017/03,1358834,646244,424212,797904,560930,228788,3315,207783,10985,192319,0,0,69349
에이치에스디엔진(주),082740,2018/03,1194111,516879,721770,670979,523132,189088,2198,108171,8411,100641,0,0,12991
에이치에스디엔진(주),082740,2019/03,805954,553813,335641,576360,229595,194652,-12479,101531,6972,108279,0,0,17483
에이치에스디엔진(주),082740,2020/03,834569,619432,388201,643035,191534,242404,5825,215813,7849,197838,0,0,45213
에이치에스디엔진(주),082740,2021/03,736335,484326,295919,524584,211751,172530,-6296,114494,6789,114148,0,0,19333
에이치에스디엔진(주),082740,2022/03,800549,472573,356366,636184,164365,190016,-4770,177595,7192,172688,118193073,0,16671
에이치엘디앤아이한라(주),014790,2011/03,1960236,1072847,1393739,1436160,524076,459788,4767,300473,20977,266951,180413397,0,14827
에이치엘디앤아이한라(주),014790,2012/03,2296923,1284422,1657027,1692301,604622,334873,24477,387609,22200,363649,404440942,0,17797
에이치엘디앤아이한라(주),014790,2013/03,2272686,1382283,1431221,1951338,321348,391471,-25297,339272,33130,322589,456037336,0,23183
에이치엘디앤아이한라(주),014790,2014/03,1779866,1100527,752154,1495867,283999,132072,1782,355461,31166,316485,237797402,0,15920
에이치엘디앤아이한라(주),014790,2015/03,1524188,953656,647933,1205032,319156,39691,2473,285851,23676,260488,0,0,17206
에이치엘디앤아이한라(주),014790,2016/03,1420364,992464,506475,1129259,291105,9497,7228,306233,22309,269500,0,0,13850
에이치엘디앤아이한라(주),014790,2017/03,1186916,765836,451412,856129,330787,72807,13255,326807,14000,289182,264622561,0,7027
에이치엘디앤아이한라(주),014790,2018/03,1145330,658672,402422,803609,341720,36030,13174,266359,17650,236291,204522820,0,5365
에이치엘디앤아이한라(주),014790,2019/03,1188512,560806,393964,865586,322926,6634,2189,221596,17832,195956,169045102,0,7765
에이치엘디앤아이한라(주),014790,2020/03,1283955,727100,517608,968537,315418,3761,10751,315263,16753,282073,209957286,0,6450
에이치엘디앤아이한라(주),014790,2021/03,1359783,553105,584093,976427,383355,103816,12368,299693,21984,259672,205380026,0,6254
에이치엘디앤아이한라(주),014790,2022/03,1469719,588457,721692,1072708,397012,181723,9946,278858,17290,249010,207970016,0,6492
에이치엘만도(주),204320,2015/03,2748791,1026740,880411,1682334,1066457,124676,66123,754120,70542,666563,472518358,0,9756
에이치엘만도(주),204320,2016/03,2675415,941298,770939,1695958,979457,149820,14682,709799,73501,638282,382930316,0,8378
에이치엘만도(주),204320,2017/03,2724951,860366,821058,1726744,998207,175437,11550,760351,81935,666083,429418514,0,7787
에이치엘만도(주),204320,2018/03,2680204,1144202,709528,1805060,875145,142635,5360,683620,63300,610075,405871818,0,6954
에이치엘만도(주),204320,2019/03,2776213,914226,852528,1879402,896811,141590,16296,777557,79817,675284,423564608,0,6889
에이치엘만도(주),204320,2020/03,2880862,866684,970030,1867837,1013025,146387,88970,763878,78550,664540,418541474,0,8372
에이치엘만도(주),204320,2021/03,3353521,1219330,1099045,2220712,1132808,161837,26563,779688,84980,662732,436737608,0,8857
에이치엘만도(주),204320,2022/03,3130477,792920,895694,2032749,1097728,122892,-18801,584222,72900,518738,268552638,0,8003
에이치엘비글로벌(주),003580,2011/03,45654,16206,11195,16639,29014,369,-823,2269,417,2398,249722,0,209
에이치엘비글로벌(주),003580,2012/03,53329,14824,28503,17195,36134,352,-164,2800,445,2333,201421,0,216
에이치엘비글로벌(주),003580,2013/03,52442,16647,28231,19058,33384,253,-438,1983,470,1979,0,0,182
에이치엘비글로벌(주),003580,2014/03,46235,17289,28456,19615,26620,264,50,2456,551,1752,0,0,247
에이치엘비글로벌(주),003580,2015/03,46651,17202,28363,19447,27204,262,319,2684,667,1826,26967,0,182
에이치엘비글로벌(주),003580,2016/03,58588,18730,28638,20980,37608,155,81,3652,1015,2604,26778,0,77
에이치엘비글로벌(주),003580,2017/03,57114,12250,26507,14396,42718,83,-85,4176,1106,2527,19548,0,106
에이치엘비글로벌(주),003580,2018/03,74737,10713,39891,12868,61869,246,2,3512,840,2826,97475,0,93
에이치엘비글로벌(주),003580,2019/03,152183,77120,71175,78852,73331,0,-2674,1936,1237,2413,947855,0,1699
에이치엘비글로벌(주),003580,2020/03,114835,12189,24785,27050,87784,1060,-1709,2854,1581,2165,359878,0,701
에이치엘비글로벌(주),003580,2021/03,102051,18358,29847,37853,64198,837,-2217,4295,1989,3751,747550,0,917
에이치엘비글로벌(주),003580,2022/03,125121,25582,54152,25771,99350,808,-2218,3410,2694,2445,199419,0,669
에이치엘홀딩스(주),060980,2011/03,2074069,706648,815657,954841,1119228,107361,17888,603750,53511,524938,451050894,0,1234
에이치엘홀딩스(주),060980,2012/03,2544651,831685,1040659,1347213,1197438,146700,28887,780759,63365,677299,520485900,0,3983
에이치엘홀딩스(주),060980,2013/03,3286041,1154684,1431069,1985339,1300701,165088,38887,793189,67597,692237,518005547,0,10348
에이치엘홀딩스(주),060980,2014/03,3736596,1042864,1408236,2257920,1478676,150611,117140,809051,68238,704731,529493538,0,13050
에이치엘홀딩스(주),060980,2015/03,1246895,136603,111214,408835,838059,0,5605,14194,2961,0,0,0,3551
에이치엘홀딩스(주),060980,2016/03,1531183,368096,221361,701245,829938,62506,18846,147640,15287,106323,87660525,0,4866
에이치엘홀딩스(주),060980,2017/03,1459823,400568,274332,634496,825327,44362,17812,169308,15210,126363,98635648,0,5943
에이치엘홀딩스(주),060980,2018/03,1476143,314956,317683,610205,865938,51305,17194,178217,12421,138606,119675701,0,3942
에이치엘홀딩스(주),060980,2019/03,1426218,210252,263757,592551,833666,59537,14096,154386,12904,122582,100687951,0,4203
에이치엘홀딩스(주),060980,2020/03,1512894,451085,326894,661049,851845,70916,21555,149678,14325,112062,102651269,0,5251
에이치엘홀딩스(주),060980,2021/03,1759644,342375,464114,848015,911628,68564,62085,162666,15392,126468,104486600,0,6165
에이치엘홀딩스(주),060980,2022/03,1952642,339455,354395,926530,1026112,83286,23145,205951,13037,159046,119344497,0,5265
에이치엠엠(주),011200,2011/03,8226265,1952063,2583704,6092082,2134183,314233,-139973,1646514,36076,1610661,542930000,0,82406
에이치엠엠(주),011200,2012/03,8414645,1820706,2248910,6988376,1426269,435809,-279137,1800856,40584,1974174,537011000,0,137527
에이치엠엠(주),011200,2013/03,7986051,2184719,2126977,7186037,800014,299599,-99298,1686008,39843,1777943,698596000,0,112659
에이치엠엠(주),011200,2014/03,6858955,3943739,1591180,6464090,394865,266395,-69285,1562998,46198,1592382,656280000,0,76997
에이치엠엠(주),011200,2015/03,6345976,3077057,1338887,5510107,835869,149558,-49791,1455152,47144,1411157,506244000,0,78516
에이치엠엠(주),011200,2016/03,5274200,3455254,919986,5176662,97538,91173,-276678,1160838,43459,1287403,566328000,0,141337
에이치엠엠(주),011200,2017/03,3911047,1079810,1551999,3053128,857919,120620,-694849,1253533,39563,1357709,517735000,0,181902
에이치엠엠(주),011200,2018/03,3213412,660615,1089291,2442954,770458,110427,-174508,1073566,32616,1217131,434694000,0,44180
에이치엠엠(주),011200,2019/03,5869535,1730883,1198026,4981849,887686,150045,-178619,1277375,37613,1350533,529813000,0,97253
에이치엠엠(주),011200,2020/03,6243698,1693558,830362,5210908,1032790,139324,-73065,1268082,31084,1243705,553946000,0,119098
에이치엠엠(주),011200,2021/03,10140336,3747292,3076831,8115661,2024675,190768,118427,2396188,38916,1347154,585102000,0,981445
에이치엠엠(주),011200,2022/03,21102650,2981201,7204977,7786248,13316402,327594,3083232,4881767,35084,1713283,636618000,0,88769
에이케이홀딩스(주),006840,2011/03,458525,200661,199411,219448,239077,65123,13200,202934,8996,176112,58290496,0,3853
에이케이홀딩스(주),006840,2012/03,513337,173534,213432,187946,325391,52757,9122,221830,10460,199358,65100152,0,2699
에이케이홀딩스(주),006840,2013/03,350188,7053,4814,8100,342088,0,3085,4952,1509,0,0,0,0
에이케이홀딩스(주),006840,2014/03,466140,87706,10885,89658,376482,0,7105,9528,1545,0,0,0,1038
에이케이홀딩스(주),006840,2015/03,498139,42314,10179,44504,453635,0,7071,9125,1833,0,0,0,331
에이케이홀딩스(주),006840,2016/03,534972,58523,16488,59498,475474,0,13725,15727,1730,0,0,0,369
에이케이홀딩스(주),006840,2017/03,550356,64044,22879,64895,485461,0,17640,19917,2030,0,0,0,369
에이케이홀딩스(주),006840,2018/03,561268,63123,28058,63632,497636,0,20929,24532,3335,0,0,0,436
에이케이홀딩스(주),006840,2019/03,583869,59745,29839,60873,522996,0,23414,26564,2868,0,0,0,328
에이케이홀딩스(주),006840,2020/03,637338,112103,24082,112502,524836,0,16718,20537,3158,0,0,0,682
에이케이홀딩스(주),006840,2021/03,691535,156635,28797,161844,529691,0,18182,22042,3132,0,0,0,1007
에이케이홀딩스(주),006840,2022/03,798252,225281,34193,237435,560817,0,26113,30648,3148,0,0,0,1882
엔에이치엔(주),181710,2014/03,1137137,44842,408399,76494,1060643,0,12470,80877,62176,0,0,0,5017
엔에이치엔(주),181710,2015/03,1450346,63213,416613,96926,1353420,0,-5168,56752,63441,0,0,0,348
엔에이치엔(주),181710,2016/03,1652846,88349,243427,140969,1511878,0,34155,48607,52499,0,0,0,488
엔에이치엔(주),181710,2017/03,1685760,115403,311065,139893,1545867,0,31365,69055,65548,0,0,0,1114
엔에이치엔(주),181710,2018/03,1693441,97975,179944,117480,1575961,0,21388,67208,50309,0,0,0,509
엔에이치엔(주),181710,2019/03,1696643,124791,169586,149166,1547477,0,12459,63686,54258,0,0,0,439
엔에이치엔(주),181710,2020/03,1588396,52926,88356,81599,1506797,2020,20662,71808,59505,0,0,0,438
엔에이치엔(주),181710,2021/03,1743793,65134,147041,96693,1647101,1500,48164,80801,70054,0,0,0,1445
엔에이치엔(주),181710,2022/03,1968989,124492,346957,201012,1767976,1012,47317,86391,78531,0,0,0,709
엔피씨(주),004250,2011/03,194637,73876,87612,89324,105313,17095,4431,60560,4807,50467,0,0,656
엔피씨(주),004250,2012/03,236699,81113,97969,116196,120503,23693,3242,57728,5641,48203,22115037,0,1016
엔피씨(주),004250,2013/03,246991,79081,97361,116170,130821,22566,3689,67357,5915,56992,24229223,0,866
엔피씨(주),004250,2014/03,261046,80369,102165,116822,144224,22028,3703,69238,6013,58943,23792460,0,761
엔피씨(주),004250,2015/03,260920,82969,98597,102035,158885,21263,4349,68902,6302,57560,18219371,0,550
엔피씨(주),004250,2016/03,295902,112923,103970,120613,175289,22296,4177,69578,6948,57723,21662858,0,573
엔피씨(주),004250,2017/03,343614,116918,140248,119852,223762,25610,8330,81620,7759,68204,23865944,0,772
엔피씨(주),004250,2018/03,353033,101375,136871,105830,247203,26316,3255,80521,7796,68558,20544396,0,381
엔피씨(주),004250,2019/03,358460,85611,117410,100019,258440,26996,2943,81788,7880,69843,24384619,0,323
엔피씨(주),004250,2020/03,362591,84575,113797,90020,272571,20185,4516,82661,7616,69253,22883856,0,197
엔피씨(주),004250,2021/03,372568,85143,116255,92146,280422,16146,4321,91200,7659,77790,25874361,0,290
엔피씨(주),004250,2022/03,427683,104539,110662,136300,291383,23438,2108,91924,7961,78622,28361642,0,2625
엘브이엠씨홀딩스(주),900140,2011/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2012/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2013/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2014/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2015/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2016/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2017/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2018/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2019/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2020/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2021/03,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2022/03,,,,,,,,,,,,,
엘아이지넥스원(주),079550,2016/03,1890500,1265263,1178762,1312437,578063,104830,21983,401210,24204,349842,150464019,0,938
엘아이지넥스원(주),079550,2017/03,1848612,1198140,1066174,1233086,615526,153366,4854,358236,30346,321740,171429511,0,1577
엘아이지넥스원(주),079550,2018/03,1980199,1125575,1144378,1392611,587588,110728,6075,375629,27689,339292,217746392,0,3595
엘아이지넥스원(주),079550,2019/03,2219175,1201091,1309677,1581117,638058,113424,-837,289407,30336,252218,155150437,0,10388
엘아이지넥스원(주),079550,2020/03,2547634,1466787,1608730,1913137,634497,142589,22650,351780,29244,295765,89840203,0,4464
엘아이지넥스원(주),079550,2021/03,2589919,1376208,1539611,1917531,672389,222034,19892,350310,25793,311404,117902553,0,3562
엘아이지넥스원(주),079550,2022/03,2734903,1632103,1645051,1956762,778141,262936,41734,425455,28358,346799,164966729,0,4177
엘에스전선아시아(주),229640,2017/03,273084,4939,12024,5128,267956,0,108,501,367,0,0,0,0
엘에스전선아시아(주),229640,2018/03,284343,5275,9176,15582,268761,0,35,501,403,0,0,0,69
엘에스전선아시아(주),229640,2019/03,285254,5308,7813,15688,269566,0,156,751,507,0,0,0,69
엘에스전선아시아(주),229640,2020/03,288178,16116,9030,18106,270072,0,117,754,527,0,0,0,84
엘에스전선아시아(주),229640,2021/03,310866,7148,30875,18874,291992,0,66,801,799,0,0,0,67
엘에스전선아시아(주),229640,2022/03,308915,10259,28208,20362,288553,0,209,872,597,0,0,0,66
엘지디스플레이(주),034220,2011/03,23589224,9563488,8124547,13052193,10537031,2123327,-154350,5051751,368821,5000746,2935434000,0,62712
엘지디스플레이(주),034220,2012/03,23741441,9364970,6954539,14229694,9511747,1795515,-175078,5955719,441376,5777462,3785372000,0,74059
엘지디스플레이(주),034220,2013/03,23346956,8311253,8495889,13742973,9603983,2058743,-57634,6568525,480583,6019364,4426871000,0,105910
엘지디스플레이(주),034220,2014/03,19922455,7223656,6704732,10311603,9610852,1681821,-148992,5534134,476024,5059797,3156029000,0,48992
엘지디스플레이(주),034220,2015/03,20184576,7094252,7689116,9405655,10778921,2087793,334772,6349476,525817,5296994,3332164000,0,30490
엘지디스플레이(주),034220,2016/03,19352345,5238323,7421917,8256939,11095406,1962307,-54104,5567470,472158,5212563,2592762000,0,38964
엘지디스플레이(주),034220,2017/03,21578139,5794558,7805248,9011070,12567069,1606907,514112,6542947,565003,5218933,2097726000,0,32843
엘지디스플레이(주),034220,2018/03,26153543,7825127,7279054,12587679,13565864,1650056,-80364,5154261,505358,4902524,2507732000,0,16910
엘지디스플레이(주),034220,2019/03,28582488,8061951,6551862,15485985,13096503,1928407,-113941,5383604,611139,4975246,3595987000,0,51996
엘지디스플레이(주),034220,2020/03,27293644,10123492,6552735,16967041,10326603,1603483,-337577,4481421,501753,4533377,3288097000,0,264734
엘지디스플레이(주),034220,2021/03,27421309,11028860,7729112,17116173,10305136,1488499,45322,6632538,536113,5909349,5377412000,0,352133
엘지디스플레이(주),034220,2022/03,29348826,13789260,8323110,19106756,10242070,2544090,-159395,6457899,588266,6125335,7032416000,0,285182
엘지전자(주),066570,2011/03,23969684,9970286,8989794,14063687,9905997,1258834,14774,6932749,1299910,5715605,4564417000,0,107336
엘지전자(주),066570,2012/03,24335293,8406336,8457715,13572861,10762432,1017584,315661,6236993,1213716,4954607,3936324000,0,124477
엘지전자(주),066570,2013/03,25232752,9789447,8640726,15267894,9964858,1070334,31746,6898006,1350289,5568034,5071929000,0,91025
엘지전자(주),066570,2014/03,26180207,10068462,9202381,16442735,9737472,1143168,-72313,7335215,1302001,5983613,5231115000,0,97418
엘지전자(주),066570,2015/03,26380432,9662500,8998128,17262647,9117785,1183630,-210001,6863361,1374937,5585406,5254667000,0,108341
엘지전자(주),066570,2016/03,26645518,10536176,9056002,17811405,8834113,1456203,29180,7172793,1433278,5658277,5377001000,0,125368
엘지전자(주),066570,2017/03,27360333,11697261,9116929,18356634,9003699,1445639,298200,7704231,1371963,6034974,6294623000,0,139230
엘지전자(주),066570,2018/03,27869075,11009609,9342625,18055200,9813875,1545977,322649,7668081,1315573,5911404,5887181000,0,114726
엘지전자(주),066570,2019/03,28901630,11425046,8823195,19592875,9308755,1497419,133194,7342066,1400346,5672499,6381305000,0,85988
엘지전자(주),066570,2020/03,28169901,10505377,8482423,18786929,9382972,1357771,656836,6757348,1299540,5120247,5438350000,0,174205
엘지전자(주),066570,2021/03,29502956,12417837,9546983,19734747,9768209,1693420,-24929,7089731,1528975,5520655,6710252000,0,101588
엘지전자(주),066570,2022/03,29956906,13571555,11519235,20257035,9699871,1571097,780295,8177002,1808905,5640514,6052300000,0,131279
영보화학(주),014440,2011/03,139302,42063,52600,60086,79215,11277,925,26577,4351,20151,13361541,0,307
영보화학(주),014440,2012/03,136316,44092,47038,53452,82864,10327,606,24809,4142,19630,13434907,0,382
영보화학(주),014440,2013/03,142493,53911,49192,54989,87504,8440,1134,26796,3913,21267,13985093,0,316
영보화학(주),014440,2014/03,156921,59481,53979,64234,92687,10471,3,31287,4709,26499,15714074,0,279
영보화학(주),014440,2015/03,158494,56687,58043,60705,97788,7468,4054,27582,4006,19000,9051000,0,269
영보화학(주),014440,2016/03,153289,51791,51963,52575,100714,6177,1304,22485,3837,16635,7957056,0,159
영보화학(주),014440,2017/03,146038,41631,47583,42175,103863,5565,494,22047,4308,17414,9732233,0,119
영보화학(주),014440,2018/03,168323,33453,68954,33453,134870,8769,-134,29455,5477,24346,16541878,0,0
영보화학(주),014440,2019/03,166967,26656,53365,26973,139994,10284,2751,29661,3822,22522,14919576,0,3
영보화학(주),014440,2020/03,162666,17603,50539,18302,144365,8410,1111,20934,3444,16544,8908886,0,0
영보화학(주),014440,2021/03,169292,15726,47539,15726,153566,8224,1086,21579,4054,16033,7626154,0,0
영보화학(주),014440,2022/03,170956,14495,48176,14521,156435,7712,607,20745,3049,17198,8277387,0,1
영진약품(주),003520,2011/03,143614,32753,60975,52468,91146,22068,1522,30053,10453,17726,5020958,0,253
영진약품(주),003520,2012/03,154496,37079,67924,67798,86698,26402,-3175,27013,10713,19052,10916662,0,349
영진약품(주),003520,2013/03,165020,38581,77468,72107,92913,29298,1849,37622,11613,24136,14569676,0,291
영진약품(주),003520,2014/03,164893,36384,80111,63909,100984,33514,-1453,40107,12846,24734,10946303,0,201
영진약품(주),003520,2015/03,182796,43000,83582,80742,102054,31152,1269,37521,13552,22213,9997545,0,139
영진약품(주),003520,2016/03,192511,40265,93822,91119,101392,34604,970,46187,15026,29633,14745776,0,214
영진약품(주),003520,2017/03,207414,39282,124436,89434,117980,44564,1575,48544,16102,29724,14419788,0,169
영진약품(주),003520,2018/03,199597,34287,111436,79606,119991,38873,344,48027,15289,31561,14501276,0,64
영진약품(주),003520,2019/03,201858,40893,113259,88504,113355,51681,1745,52944,15895,34835,16605307,0,108
영진약품(주),003520,2020/03,202769,40183,114523,85161,117608,59198,1844,56954,18058,36417,17736378,0,86
영진약품(주),003520,2021/03,192121,35513,102141,79460,112661,52983,-1774,43646,16328,29278,15209367,0,34
영진약품(주),003520,2022/03,203168,59187,99588,99749,103419,42403,-1453,52332,16848,36274,15521587,0,133
영풍제지(주),006740,2011/03,102171,7275,61188,11619,90552,10868,435,26334,1597,25005,0,0,26
영풍제지(주),006740,2012/03,114217,7926,63320,17425,96793,12880,3436,28175,1886,22099,2834448,0,133
영풍제지(주),006740,2013/03,118277,9644,61522,18942,99335,12534,1302,24959,2345,21153,2500906,0,275
영풍제지(주),006740,2014/03,117726,11029,51898,18968,98758,13418,228,19623,2209,17284,1706979,0,75
영풍제지(주),006740,2015/03,116813,17815,52263,21744,95069,10550,-666,21259,2268,19758,1343376,0,76
영풍제지(주),006740,2016/03,121772,24232,41727,33952,87819,10953,-514,18756,2282,17628,1717388,0,119
영풍제지(주),006740,2017/03,118885,16654,46986,25102,93783,7526,184,24361,1900,22725,2836503,0,114
영풍제지(주),006740,2018/03,135013,34056,78164,34801,100212,9074,3249,28442,2493,22167,1859611,0,139
영풍제지(주),006740,2019/03,136563,22759,79487,24691,111872,9443,1446,25198,1946,21563,2420294,0,94
영풍제지(주),006740,2020/03,141949,17480,56759,20424,121525,8729,3021,24743,2344,18613,1938209,0,60
영풍제지(주),006740,2021/03,206864,19631,78451,78359,128505,6611,2772,29142,2253,23410,2323793,0,342
영풍제지(주),006740,2022/03,202494,12086,79506,69680,132814,14778,1536,28181,2305,23823,2663189,0,323
영화금속(주),012280,2011/03,90721,48735,41065,56740,33982,9403,728,30896,1655,27782,6928479,0,608
영화금속(주),012280,2012/03,97450,47926,47275,58918,38532,10474,456,29586,2652,25882,4242431,0,629
영화금속(주),012280,2013/03,89469,38522,40805,46468,43001,6863,806,30017,1854,27995,5048640,0,345
영화금속(주),012280,2014/03,102476,46094,48150,53636,48839,8981,1223,39067,2698,34620,0,0,359
영화금속(주),012280,2015/03,107462,40556,47341,56875,50587,5959,2385,41007,3126,34802,0,0,144
영화금속(주),012280,2016/03,110083,34468,44838,50834,59249,6990,2552,37927,2879,32006,0,0,149
영화금속(주),012280,2017/03,155038,55766,61168,87424,67614,9832,1274,42172,2941,36602,0,0,355
영화금속(주),012280,2018/03,188261,69912,70452,118835,69427,13854,568,52973,3535,48268,0,0,551
영화금속(주),012280,2019/03,211796,81759,84004,141600,70196,17845,626,60788,3780,56022,0,0,788
영화금속(주),012280,2020/03,209588,73694,84992,138078,71510,26339,956,50387,3396,46724,0,0,1779
영화금속(주),012280,2021/03,200871,81685,81554,131091,69780,26413,-2941,56874,2162,58483,0,0,471
영화금속(주),012280,2022/03,218376,109806,104443,159657,58720,40042,-2117,61727,2074,62612,31139344,0,923
오씨아이홀딩스(주),010060,2011/03,4487675,823087,1240695,2226367,2261308,233018,302507,958998,38944,564248,114048423,0,19018
오씨아이홀딩스(주),010060,2012/03,5956086,638219,1513306,2604276,3351810,353428,53130,689010,41240,603731,132039135,0,19691
오씨아이홀딩스(주),010060,2013/03,5869478,708041,1467714,2553662,3315816,304857,-18696,589912,38159,595024,134436409,0,27860
오씨아이홀딩스(주),010060,2014/03,5577785,876343,1260143,2528573,3049212,322353,31813,596699,37092,553825,121579134,0,33652
오씨아이홀딩스(주),010060,2015/03,5515173,842584,1224748,2492347,3022826,396418,-5619,547554,33071,524333,106282249,0,26554
오씨아이홀딩스(주),010060,2016/03,5265444,965562,1410954,2175591,3089853,255754,262876,571557,31988,527213,84002023,0,50166
오씨아이홀딩스(주),010060,2017/03,4925357,739782,1145720,1728120,3197237,244953,31294,579551,34738,491678,105759674,0,80986
오씨아이홀딩스(주),010060,2018/03,5243142,1083040,1435415,1897842,3345300,227391,65261,680552,32772,559778,153400859,0,35937
오씨아이홀딩스(주),010060,2019/03,4615445,639128,1207747,1318133,3297311,357289,-27554,452282,31741,465341,150167103,0,18721
오씨아이홀딩스(주),010060,2020/03,3728416,653687,898483,1183907,2544508,283372,-50888,353090,40620,407554,98208559,0,26715
오씨아이홀딩스(주),010060,2021/03,3417426,664562,870484,1048756,2368671,196809,34393,329900,36968,256041,113412261,0,16220
오씨아이홀딩스(주),010060,2022/03,3580744,673067,923495,1079741,2501004,268632,38056,490436,43746,399523,174251039,0,18844
웰바이오텍(주),010600,2011/03,55342,18091,26316,19318,36023,980,-251,15039,1187,13289,3122908,0,264
웰바이오텍(주),010600,2012/03,54901,9016,28323,15263,39638,1396,129,21816,1346,19349,3319673,0,257
웰바이오텍(주),010600,2013/03,49785,7088,26487,12826,36959,1258,414,18956,2082,16662,2480420,0,162
웰바이오텍(주),010600,2014/03,51363,7781,27960,8707,42656,1421,1785,24351,931,21877,3479110,0,44
웰바이오텍(주),010600,2015/03,55307,14365,28873,15225,40081,1259,541,18084,864,16729,1599219,0,95
웰바이오텍(주),010600,2016/03,54710,11250,28327,11763,42948,1763,124,13543,718,12210,1256745,0,78
웰바이오텍(주),010600,2017/03,58280,14670,30535,15921,42359,682,-2099,7618,668,6889,1713632,0,81
웰바이오텍(주),010600,2018/03,69566,46659,32459,46984,22581,1681,-126,6715,954,6019,930591,0,445
