회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)나노엔텍,039860,2012/09,,,,,,,,,,,,
(주)나노엔텍,039860,2013/09,43869,5102,24220,21574,22295,5462,-2171,12125,4424,9362,1455294,805
(주)나노엔텍,039860,2014/09,41557,4047,21501,6443,35115,5425,-3052,12137,5876,9182,1258482,295
(주)나노엔텍,039860,2015/09,55566,5723,28715,12374,43192,6710,-3733,16186,8500,12186,1239714,171
(주)나노엔텍,039860,2016/09,45101,7226,16934,13545,31556,7594,-7597,16224,9916,12143,1271625,122
(주)나노엔텍,039860,2017/09,43815,6849,21887,18306,25509,5447,-183,17098,6478,9837,1144619,368
(주)나노엔텍,039860,2018/09,41371,7243,22302,9776,31595,5784,2608,19042,6033,10807,845486,147
(주)나노엔텍,039860,2019/09,44859,4168,25769,6246,38613,6484,3707,18634,6815,9654,758471,20
(주)나노엔텍,039860,2020/09,51193,3569,31647,6865,44327,9595,1844,18696,7083,9776,807663,6
(주)나노엔텍,039860,2021/09,58134,3728,35955,6879,51255,9870,6052,25360,8915,12960,0,12
(주)나노엔텍,039860,2022/09,66635,5726,43225,8909,57726,9976,6236,27287,9282,14271,0,12
(주)나래나노텍,137080,2021/09,126832,61563,38010,67025,59807,11031,14712,104467,8247,77269,6187656,1133
(주)나래나노텍,137080,2022/09,185221,70204,75094,76552,108669,14243,3166,60335,7845,53247,6815571,1004
(주)나무가,190510,2016/09,196863,92430,139700,119889,76974,23808,-885,228950,13400,211302,51380637,1627
(주)나무가,190510,2017/09,186713,115032,119154,140652,46061,44150,-25147,177499,13841,186351,60183047,1710
(주)나무가,190510,2018/09,120540,77867,70188,91883,28657,9618,-2687,241798,12063,230292,38234585,2329
(주)나무가,190510,2019/09,201410,161499,126256,170185,31225,21202,-6431,246570,12678,231630,71215520,9162
(주)나무가,190510,2020/09,229239,176882,135735,185071,44168,32022,-2862,383417,13764,372458,115264360,4048
(주)나무가,190510,2021/09,194665,124540,106723,132088,62577,23959,21910,387490,12852,357444,74128950,2711
(주)나무가,190510,2022/09,229607,101598,139725,103134,126473,17346,43021,398987,12092,358547,59584450,2181
(주)나스미디어,089600,2013/09,,,,,,,,,,,,
(주)나스미디어,089600,2014/09,,,,,,,,,,,,
(주)나스미디어,089600,2015/09,,,,,,,,,,,,
(주)나스미디어,089600,2016/09,,,,,,,,,,,,
(주)나스미디어,089600,2017/09,275109,134720,202138,154995,120114,0,17451,89317,65015,0,113788283,392
(주)나스미디어,089600,2018/09,295018,144456,221631,158084,136934,0,14126,78580,60200,0,128876949,178
(주)나스미디어,089600,2019/09,331696,161878,252708,179287,152409,3,13620,86136,64917,0,134422207,888
(주)나스미디어,089600,2020/09,388487,181718,325428,195584,192902,150,14566,79668,63227,0,155334409,439
(주)나스미디어,089600,2021/09,420981,195645,354778,209000,211980,469,18094,87827,65645,0,165656891,374
(주)나스미디어,089600,2022/09,493413,236995,410766,259757,233656,643,19501,111119,83280,1670,191822531,867
(주)나이벡,138610,2011/09,,,,,,,,,,,,
(주)나이벡,138610,2012/09,,,,,,,,,,,,
(주)나이벡,138610,2013/09,,,,,,,,,,,,
(주)나이벡,138610,2014/09,,,,,,,,,,,,
(주)나이벡,138610,2015/09,,,,,,,,,,,,
(주)나이벡,138610,2016/09,,,,,,,,,,,,
(주)나이벡,138610,2017/09,,,,,,,,,,,,
(주)나이벡,138610,2018/09,,,,,,,,,,,,
(주)나이벡,138610,2019/09,,,,,,,,,,,,
(주)나이벡,138610,2020/09,,,,,,,,,,,,
(주)나이벡,138610,2021/09,,,,,,,,,,,,
(주)나이벡,138610,2022/09,,,,,,,,,,,,
(주)나이스디앤비,130580,2012/09,,,,,,,,,,,,
(주)나이스디앤비,130580,2013/09,,,,,,,,,,,,
(주)나이스디앤비,130580,2014/09,,,,,,,,,,,,
(주)나이스디앤비,130580,2015/09,36983,5396,29199,6971,30012,6,4240,18780,14329,0,0,0
(주)나이스디앤비,130580,2016/09,39438,5837,29757,7169,32269,9,4784,26081,20345,0,5804,0
(주)나이스디앤비,130580,2017/09,47202,7386,27918,8242,38959,2,6522,32754,24915,0,1213,0
(주)나이스디앤비,130580,2018/09,56616,9910,36573,10853,45763,1,8705,41222,31101,0,0,12
(주)나이스디앤비,130580,2019/09,76104,13973,52036,16697,59408,1,9400,59247,47910,0,0,28
(주)나이스디앤비,130580,2020/09,87642,17518,60225,19666,67976,0,10256,63399,51182,0,0,88
(주)나이스디앤비,130580,2021/09,98594,17427,70900,21040,77555,0,11430,67513,53188,0,0,18
(주)나이스디앤비,130580,2022/09,101278,16773,70592,20319,80959,0,12505,69531,56336,0,0,69
(주)나인테크,267320,2017/09,,,,,,,,,,,,
(주)나인테크,267320,2018/09,,,,,,,,,,,,
(주)나인테크,267320,2019/09,,,,,,,,,,,,
(주)나인테크,267320,2020/09,,,,,,,,,,,,
(주)나인테크,267320,2021/09,,,,,,,,,,,,
(주)나인테크,267320,2022/09,125859,71351,74667,97958,27901,35709,-710,62055,4546,54736,17505287,5166
(주)내츄럴엔도텍,168330,2014/09,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2015/09,75544,20631,20295,23066,52478,4749,-13503,44037,40158,13366,10538083,14
(주)내츄럴엔도텍,168330,2016/09,56036,6805,18238,11748,44288,6000,-6708,4634,6306,2968,889829,736
(주)내츄럴엔도텍,168330,2017/09,79363,10958,43252,35220,44143,8149,-7747,7223,6915,4521,2664403,2156
(주)내츄럴엔도텍,168330,2018/09,77418,22751,31948,24403,53015,10415,-5332,6915,7372,5096,780594,1603
(주)내츄럴엔도텍,168330,2019/09,55080,2423,19602,27537,27543,4081,-7774,5650,5429,6631,474595,2875
(주)내츄럴엔도텍,168330,2020/09,52463,28264,21165,32223,20240,4107,-314,8725,5153,3850,362975,2015
(주)내츄럴엔도텍,168330,2021/09,52974,4991,22414,5642,47332,5519,-1242,12963,7979,6885,612626,1061
(주)내츄럴엔도텍,168330,2022/09,44075,2649,14304,3413,40662,4726,-6260,9049,7424,8431,931357,90
(주)네오리진,094860,2011/09,49726,17393,25990,19465,30261,7770,403,29879,4906,25075,0,960
(주)네오리진,094860,2012/09,,,,,,,,,,,,
(주)네오리진,094860,2013/09,,,,,,,,,,,,
(주)네오리진,094860,2014/09,,,,,,,,,,,,
(주)네오리진,094860,2015/09,,,,,,,,,,,,
(주)네오리진,094860,2016/09,,,,,,,,,,,,
(주)네오리진,094860,2017/09,18210,2692,8313,3764,14446,1213,74,6849,3767,3000,863662,53
(주)네오리진,094860,2018/09,16963,2076,6522,2906,14056,1673,-1195,6018,3670,3323,849383,55
(주)네오리진,094860,2019/09,,,,,,,,,,,,
(주)네오리진,094860,2020/09,,,,,,,,,,,,
(주)네오리진,094860,2021/09,28938,8258,16039,9247,19691,1130,-1475,14428,5931,10113,1613728,252
(주)네오리진,094860,2022/09,51959,10945,28831,11697,40262,1275,-2524,25418,6752,20895,2081153,747
(주)네오셈,253590,2018/09,,,,,,,,,,,,
(주)네오셈,253590,2019/09,64435,14590,39904,28644,35791,8548,-3127,14481,12931,6123,2636797,398
(주)네오셈,253590,2020/09,66415,13974,41546,21686,44730,6892,8742,36990,11858,14348,2406943,1243
(주)네오셈,253590,2021/09,86127,14347,56975,42783,43343,9901,-1594,16839,12365,7886,4847369,751
(주)네오셈,253590,2022/09,141281,74402,110066,81142,60140,50519,6967,42152,14648,24610,44114470,1705
(주)네오오토,212560,2016/09,,,,,,,,,,,,
(주)네오오토,212560,2017/09,,,,,,,,,,,,
(주)네오오토,212560,2018/09,,,,,,,,,,,,
(주)네오오토,212560,2019/09,,,,,,,,,,,,
(주)네오오토,212560,2020/09,,,,,,,,,,,,
(주)네오오토,212560,2021/09,,,,,,,,,,,,
(주)네오오토,212560,2022/09,,,,,,,,,,,,
(주)네오위즈,095660,2011/09,532036,185942,164970,270056,261980,602,50905,490970,89239,298933,59200520,8177
(주)네오위즈,095660,2012/09,701541,224827,299913,360043,341498,62,63997,531203,108043,331316,70003370,7794
(주)네오위즈,095660,2013/09,617596,251489,269860,320150,297446,225,44990,376126,74533,214383,69274201,17933
(주)네오위즈,095660,2014/09,491793,89139,180932,186555,305238,364,10590,154042,55313,74298,8494966,6949
(주)네오위즈,095660,2015/09,433528,111039,234152,140344,293184,10,6184,141978,58513,65512,0,3631
(주)네오위즈,095660,2016/09,322276,36029,205301,44446,277830,6,15012,151418,57996,68186,0,2690
(주)네오위즈,095660,2017/09,308912,33648,188656,40341,268571,12,-1951,129446,50065,72599,0,1328
(주)네오위즈,095660,2018/09,336639,41821,229562,50716,285923,14,17631,155524,62516,77001,0,1199
(주)네오위즈,095660,2019/09,403658,46333,184295,73785,329872,18,21904,182224,78869,80895,0,5551
(주)네오위즈,095660,2020/09,459666,55949,241269,82353,377314,24,42020,213058,165633,0,0,3753
(주)네오위즈,095660,2021/09,498642,49267,274396,73202,425440,23,37384,191928,174720,0,0,1426
(주)네오위즈,095660,2022/09,602129,65031,281089,102923,499206,32,39892,221815,199496,0,0,8099
(주)네오위즈홀딩스,042420,2011/09,665732,209972,292686,279645,386087,787,19085,534929,101523,327870,68361021,11264
(주)네오위즈홀딩스,042420,2012/09,773343,244789,380749,327789,445554,331,22169,582887,117503,372661,79706319,5188
(주)네오위즈홀딩스,042420,2013/09,691002,210219,346194,279837,411165,340,17430,428420,87596,250605,76980682,17566
(주)네오위즈홀딩스,042420,2014/09,626553,103800,248822,155288,471266,489,7316,199678,65108,102656,14223971,5106
(주)네오위즈홀딩스,042420,2015/09,631322,64169,366590,105009,526313,100,75839,148619,62436,69646,0,1275
(주)네오위즈홀딩스,042420,2016/09,549811,39394,366620,54549,495262,68,6349,159538,62019,72974,0,2146
(주)네오위즈홀딩스,042420,2017/09,538401,35476,332817,50262,488140,68,3199,137523,53492,77467,0,1998
(주)네오위즈홀딩스,042420,2018/09,553113,45878,365972,57815,495298,61,6606,164963,66608,82947,0,8125
(주)네오위즈홀딩스,042420,2019/09,629938,46418,310002,77788,552150,66,19255,182129,80523,80899,0,8055
(주)네오위즈홀딩스,042420,2020/09,708691,56855,356614,93446,615245,70,41786,212635,168296,0,0,12175
(주)네오위즈홀딩스,042420,2021/09,806306,52826,401914,97430,708876,71,52311,191688,176639,0,0,4005
(주)네오위즈홀딩스,042420,2022/09,869452,107687,392731,156602,712851,81,-46400,224715,211669,0,0,62442
(주)네오이뮨텍,950220,2020/09,109703,6124,94800,8746,100957,0,-19273,0,20517,0,0,190
(주)네오이뮨텍,950220,2021/09,193783,16705,177243,19359,174424,0,-39260,0,37461,0,0,288
(주)네오이뮨텍,950220,2022/09,173080,34247,148870,38450,134629,0,-65382,0,51080,0,0,7437
(주)네오크레마,311390,2019/09,44942,1004,23022,7572,37370,6135,699,13073,2603,10056,301799,153
(주)네오크레마,311390,2020/09,48100,2216,24212,9051,39049,7707,713,22536,5011,16565,787656,129
(주)네오크레마,311390,2021/09,50971,6915,26880,9742,41229,8667,1458,21907,5166,15554,684043,120
(주)네오크레마,311390,2022/09,76977,4616,44570,24670,52307,5881,1527,20351,4173,15520,660850,109
(주)네오티스,085910,2011/09,,,,,,,,,,,,
(주)네오티스,085910,2012/09,,,,,,,,,,,,
(주)네오티스,085910,2013/09,83480,11710,36315,23099,60381,4604,1655,26654,3682,20472,2514400,164
(주)네오티스,085910,2014/09,79282,15649,25925,17449,61833,4492,2083,27466,3649,20705,1954614,509
(주)네오티스,085910,2015/09,86654,19502,27009,23894,62760,4508,295,25713,3777,20835,1749826,375
(주)네오티스,085910,2016/09,84662,19548,32456,24307,60354,4599,945,29187,3858,22890,2146146,373
(주)네오티스,085910,2017/09,82179,28712,30540,34850,47330,4902,-5271,31967,4375,25578,3202724,5926
(주)네오티스,085910,2018/09,85238,30512,36429,40640,44598,5278,1669,33276,4182,26244,3257043,491
(주)네오티스,085910,2019/09,85419,29824,33774,42021,43398,5378,1340,30089,4191,24244,2161385,564
(주)네오티스,085910,2020/09,98811,44636,49863,56637,42174,5646,1016,26913,3753,20916,0,932
(주)네오티스,085910,2021/09,138534,53157,67811,69558,68976,14277,3960,41064,5437,29776,6026155,875
(주)네오티스,085910,2022/09,148714,61915,72246,66400,82314,15417,8433,63488,7521,45405,4802298,982
(주)네오팜,092730,2011/09,,,,,,,,,,,,
(주)네오팜,092730,2012/09,,,,,,,,,,,,
(주)네오팜,092730,2013/09,,,,,,,,,,,,
(주)네오팜,092730,2014/09,,,,,,,,,,,,
(주)네오팜,092730,2015/09,,,,,,,,,,,,
(주)네오팜,092730,2016/09,42134,3813,28853,4593,37541,3199,6580,30188,14425,7840,859393,102
(주)네오팜,092730,2017/09,51002,5998,38632,6308,44693,4461,8651,37585,17801,9527,2043786,206
(주)네오팜,092730,2018/09,63975,8527,50061,9175,54800,5763,10774,47095,21217,12463,2056815,28
(주)네오팜,092730,2019/09,111355,11113,95845,11587,99768,7316,13406,60431,26209,16878,3008780,44
(주)네오팜,092730,2020/09,126114,9092,106577,13499,112615,8362,12895,58603,26873,16406,2801206,76
(주)네오팜,092730,2021/09,141327,15071,119134,15742,125585,8881,12972,63780,28938,18583,3552369,43
(주)네오팜,092730,2022/09,149080,10623,124338,10623,138457,10307,13503,62654,27662,19564,3456545,45
(주)네오펙트,290660,2019/09,51603,9146,26212,30840,20763,3157,-8240,8545,11714,5538,596280,394
(주)네오펙트,290660,2020/09,39609,29588,11603,37243,2366,3000,-13012,13959,12157,12352,823405,2336
(주)네오펙트,290660,2021/09,51263,25706,16773,40750,10512,5179,-7274,15674,10802,11775,800669,1718
(주)네오펙트,290660,2022/09,48853,23184,13209,37918,10935,5205,-6225,18073,10812,13541,793710,1846
(주)네온테크,306620,2019/09,,,,,,,,,,,,
(주)네온테크,306620,2020/09,61021,28376,30411,36698,24323,10150,-6197,22817,5825,16947,4376821,4077
(주)네온테크,306620,2021/09,74485,29029,40249,37748,36737,15065,-2232,34625,8603,26753,9016409,2106
(주)네온테크,306620,2022/09,82900,37216,44501,42510,40390,20739,521,36841,9968,26908,6827541,1327
(주)네이블커뮤니케이션즈,153460,2012/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2013/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2014/09,28620,3389,18160,3976,24644,291,-455,16045,8710,8029,1135906,52
(주)네이블커뮤니케이션즈,153460,2015/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2016/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2017/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2018/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2019/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2020/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2021/09,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2022/09,,,,,,,,,,,,
(주)네이처셀,007390,2011/09,,,,,,,,,,,,
(주)네이처셀,007390,2012/09,,,,,,,,,,,,
(주)네이처셀,007390,2013/09,,,,,,,,,,,,
(주)네이처셀,007390,2014/09,,,,,,,,,,,,
(주)네이처셀,007390,2015/09,,,,,,,,,,,,
(주)네이처셀,007390,2016/09,,,,,,,,,,,,
(주)네이처셀,007390,2017/09,,,,,,,,,,,,
(주)네이처셀,007390,2018/09,,,,,,,,,,,,
(주)네이처셀,007390,2019/09,,,,,,,,,,,,
(주)네이처셀,007390,2020/09,,,,,,,,,,,,
(주)네이처셀,007390,2021/09,,,,,,,,,,,,
(주)네이처셀,007390,2022/09,,,,,,,,,,,,
(주)네패스,033640,2011/09,,,,,,,,,,,,
(주)네패스,033640,2012/09,,,,,,,,,,,,
(주)네패스,033640,2013/09,433407,125329,133715,286330,147077,32819,-10300,285728,36766,256358,37984457,7486
(주)네패스,033640,2014/09,362232,137972,122817,249095,113136,19211,-7327,253330,28795,220823,25115998,7882
(주)네패스,033640,2015/09,372022,106317,115713,227293,144728,17508,-7511,211647,37223,171505,19034190,8316
(주)네패스,033640,2016/09,299513,125949,98788,183929,115585,11018,17165,188219,29101,151773,14649706,4741
(주)네패스,033640,2017/09,310837,98260,104018,190284,120553,9128,6192,214471,30345,167173,12277792,4374
(주)네패스,033640,2018/09,283363,98852,97099,143517,139846,8374,22550,196178,29294,153369,13076445,3680
(주)네패스,033640,2019/09,420542,114996,134236,238454,182088,17657,25782,257603,35257,178993,15507576,3588
(주)네패스,033640,2020/09,692396,134163,180375,521632,170764,17700,-21471,255316,45338,215016,16674193,8429
(주)네패스,033640,2021/09,848484,218351,204506,570699,277785,16660,-23957,296709,73814,231991,29600482,7168
(주)네패스,033640,2022/09,1146797,314398,261300,855676,291121,26385,-20740,446948,97082,345608,25446935,12073
(주)네패스아크,330860,2021/09,,,,,,,,,,,,
(주)네패스아크,330860,2022/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2011/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2012/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2013/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2014/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2015/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2016/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2017/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2018/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2019/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2020/09,,,,,,,,,,,,
(주)넥스턴바이오사이언스,089140,2021/09,136655,42248,41933,45221,91434,5883,-5900,13081,5530,9433,843234,10746
(주)넥스턴바이오사이언스,089140,2022/09,222005,44262,50632,114897,107109,8539,548,16638,6765,12824,4774059,7869
(주)넥스트아이,137940,2011/09,,,,,,,,,,,,
(주)넥스트아이,137940,2012/09,,,,,,,,,,,,
(주)넥스트아이,137940,2013/09,38938,2998,23204,5463,33474,891,4288,21896,3361,13518,1421350,42
(주)넥스트아이,137940,2014/09,40691,4332,22268,6446,34245,374,1145,17866,3874,12720,0,44
(주)넥스트아이,137940,2015/09,42626,3890,18739,5226,37400,553,862,15968,3788,11747,2115909,58
(주)넥스트아이,137940,2016/09,86678,5595,63899,26220,60459,1335,1283,23904,4513,17179,2118740,404
(주)넥스트아이,137940,2017/09,137569,14667,91359,59294,78275,5462,-20,44240,13999,30437,4774404,1368
(주)넥스트아이,137940,2018/09,156247,41518,85882,66513,89734,9627,5914,67418,14593,41786,6523535,2069
(주)넥스트아이,137940,2019/09,168075,49158,113009,50734,117341,4819,1373,68685,15737,47903,8422190,996
(주)넥스트아이,137940,2020/09,146106,37075,80894,39312,106794,3039,-4246,34865,12052,29548,4384523,1046
