회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융비용(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)휴맥스홀딩스,028080,2018/03,194519,27339,4888,28260,166259,0,1493,2832,930,0,0,0,229
(주)휴맥스홀딩스,028080,2019/03,,,,,,,,,,,,,
(주)휴맥스홀딩스,028080,2020/03,161556,14155,20710,16200,145356,0,-5030,355,5387,0,0,0,146
(주)휴맥스홀딩스,028080,2021/03,146855,21049,15012,24183,122672,0,-5442,2368,7612,0,0,0,200
(주)휴맥스홀딩스,028080,2022/03,1007237,463930,571654,647335,359901,241714,-4143,192161,194508,0,169905560,0,16406
(주)휴먼엔,032860,2011/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2012/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2013/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2014/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2015/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2016/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2017/03,39420,10976,34890,13806,25613,9897,411,24118,2268,21275,838564,0,159
(주)휴먼엔,032860,2018/03,34181,6736,28463,7532,26648,6731,-676,24208,1393,23375,248836,0,70
(주)휴먼엔,032860,2019/03,46065,22595,27733,27600,18465,1594,1083,27945,1309,25427,2569001,0,532
(주)휴먼엔,032860,2020/03,47620,26623,33999,27442,20178,303,-1298,6437,1159,6084,55788,0,611
(주)휴먼엔,032860,2021/03,,,,,,,,,,,,,
(주)휴먼엔,032860,2022/03,,,,,,,,,,,,,
(주)휴메딕스,200670,2015/03,,,,,,,,,,,,,
(주)휴메딕스,200670,2016/03,,,,,,,,,,,,,
(주)휴메딕스,200670,2017/03,129143,16808,75377,25080,104063,4595,2257,12632,2628,7171,2958359,0,271
(주)휴메딕스,200670,2018/03,129559,18444,65023,21450,108109,9351,1937,14305,3403,8775,2475435,0,47
(주)휴메딕스,200670,2019/03,131898,23652,55839,24426,107473,9460,2383,16825,4343,9802,2739896,0,29
(주)휴메딕스,200670,2020/03,138124,19772,55239,20357,117767,12594,986,19174,5015,11466,2994427,0,898
(주)휴메딕스,200670,2021/03,180263,40679,89399,45192,135070,20909,3106,28418,6707,17206,5361482,0,170
(주)휴메딕스,200670,2022/03,,,,,,,,,,,,,
(주)휴비츠,065510,2011/03,,,,,,,,,,,,,
(주)휴비츠,065510,2012/03,,,,,,,,,,,,,
(주)휴비츠,065510,2013/03,101000,20940,39345,36131,64869,10479,437,15138,4325,9470,3064911,0,1171
(주)휴비츠,065510,2014/03,102704,19225,44115,37630,65074,13821,428,15379,5340,10072,3811816,0,399
(주)휴비츠,065510,2015/03,107808,23055,47041,41741,66067,15746,1398,18142,4756,11316,4327046,0,233
(주)휴비츠,065510,2016/03,114132,16972,43872,38998,75134,16436,2282,17170,4566,9396,3413782,0,235
(주)휴비츠,065510,2017/03,147563,35334,45435,66318,81246,15739,589,15547,4389,9458,3368524,0,0
(주)휴비츠,065510,2018/03,137920,24101,44095,54240,83680,19070,1234,16472,5329,9901,3969482,0,233
(주)휴비츠,065510,2019/03,152403,38381,56428,63624,88779,21378,1037,18563,6189,10897,3665310,575362,277
(주)휴비츠,065510,2020/03,172477,58225,72554,80341,92136,26358,1496,17150,5680,10723,4163089,1212687,406
(주)휴비츠,065510,2021/03,155102,50620,61578,69294,85808,23170,1535,21771,5586,14864,0,2823800,236
(주)휴비츠,065510,2022/03,164737,51828,62513,66303,98435,29181,5165,24791,5497,14335,5388976,127587,202
(주)휴센텍,215090,2016/03,,,,,,,,,,,,,
(주)휴센텍,215090,2017/03,,,,,,,,,,,,,
(주)휴센텍,215090,2018/03,,,,,,,,,,,,,
(주)휴센텍,215090,2019/03,,,,,,,,,,,,,
(주)휴센텍,215090,2020/03,,,,,,,,,,,,,
(주)휴센텍,215090,2021/03,,,,,,,,,,,,,
(주)휴센텍,215090,2022/03,,,,,,,,,,,,,
(주)휴엠앤씨,263920,2018/03,37934,9253,15054,15713,22220,1981,161,6560,910,5623,1992044,0,48
(주)휴엠앤씨,263920,2019/03,88506,5301,68944,22030,66476,1916,-1068,4473,1103,3441,1041794,0,1289
(주)휴엠앤씨,263920,2020/03,93035,17254,44343,29142,63893,9207,-3503,7967,1635,6732,2166191,0,2874
(주)휴엠앤씨,263920,2021/03,70036,43613,40752,63789,6247,3802,-24923,5224,2081,4289,681909,0,24283
(주)휴엠앤씨,263920,2022/03,45233,7230,27811,7619,37613,1649,-220,6577,896,5923,921907,0,38
(주)휴온스,243070,2017/03,190223,72516,133984,85193,105031,33669,9806,65187,28646,29401,18975451,0,320
(주)휴온스,243070,2018/03,210933,64820,148870,77967,132966,35524,8743,74035,30509,32141,18436972,0,277
(주)휴온스,243070,2019/03,260583,83915,171912,89928,170655,42403,9492,82621,34520,36057,16265102,0,275
(주)휴온스,243070,2020/03,313552,105555,213101,111914,201638,57057,9557,94577,38821,44370,20713839,0,280
(주)휴온스,243070,2021/03,431167,135312,281413,184205,246962,64559,8905,99789,43067,43100,13657022,0,2722
(주)휴온스,243070,2022/03,440331,148194,227569,168012,272320,66209,8728,115870,53850,50288,14810005,0,2471
(주)휴온스글로벌,084110,2011/03,,,,,,,,,,,,,
(주)휴온스글로벌,084110,2012/03,,,,,,,,,,,,,
(주)휴온스글로벌,084110,2013/03,190338,57133,103049,89242,101096,19685,3795,34058,10889,17628,10135742,0,970
(주)휴온스글로벌,084110,2014/03,213786,64598,114805,81174,132612,23206,4740,41408,13729,20871,10115652,0,806
(주)휴온스글로벌,084110,2015/03,263710,65023,166255,71539,192171,29057,5962,50643,18986,22156,11752085,0,315
(주)휴온스글로벌,084110,2016/03,339256,661840,252518,665369,-326113,6274,10953,14853,3902,7269,2133258,0,114
(주)휴온스글로벌,084110,2017/03,565907,87207,219362,112632,453275,40591,4467,73441,62057,0,12237717,0,706
(주)휴온스글로벌,084110,2018/03,621026,97310,226817,126396,494630,47738,7130,85802,35175,34097,11737759,0,421
(주)휴온스글로벌,084110,2019/03,700446,133685,248845,158634,541811,56033,6891,102248,84493,0,14423833,0,470
(주)휴온스글로벌,084110,2020/03,755894,159300,288838,170535,585359,74627,6949,116623,97722,0,17687370,0,1628
(주)휴온스글로벌,084110,2021/03,979223,262519,406589,319851,659372,92944,7306,131643,53320,57782,16174652,0,3333
(주)휴온스글로벌,084110,2022/03,1297494,358401,606188,449124,848369,103141,5588,159673,67239,71760,19549446,0,5331
(주)흥국,010240,2011/03,,,,,,,,,,,,,
(주)흥국,010240,2012/03,,,,,,,,,,,,,
(주)흥국,010240,2013/03,94928,25602,48573,52061,42868,8025,1015,21689,1179,18693,8426894,0,479
(주)흥국,010240,2014/03,87104,27826,43441,41665,45439,8198,1128,21190,1297,18177,8303804,0,267
(주)흥국,010240,2015/03,80943,18146,40883,34932,46011,8721,657,19118,1349,16826,6813709,0,211
(주)흥국,010240,2016/03,73772,21200,37702,26995,46777,8177,599,14290,1026,12301,3496165,0,170
(주)흥국,010240,2017/03,73870,17060,26892,23579,50291,8198,1958,21338,1130,17651,7288368,0,67
(주)흥국,010240,2018/03,85157,24410,41171,28378,56779,11577,2736,32575,1440,27533,12101318,0,76
(주)흥국,010240,2019/03,87978,19658,45258,25726,62252,16837,1712,28216,2077,23545,11111693,0,73
(주)흥국,010240,2020/03,102987,23555,54009,33876,69112,15146,2904,28172,2009,22379,9603383,0,102
(주)흥국,010240,2021/03,118611,31376,71567,41324,77287,23618,4648,39940,2384,32016,16736868,0,133
(주)흥국,010240,2022/03,122570,25839,74620,36107,86463,34327,2508,34938,2043,29815,11806676,0,379
(주)흥국에프엔비,189980,2016/03,67626,11357,19746,14379,53248,10463,661,7693,2425,4428,1122156,0,54
(주)흥국에프엔비,189980,2017/03,71956,14249,23921,17084,54873,12238,109,8562,3048,5213,1778046,0,62
(주)흥국에프엔비,189980,2018/03,72924,13304,29371,15664,57260,12428,200,8592,2808,5611,1465295,0,72
(주)흥국에프엔비,189980,2019/03,83865,23436,38360,23907,59958,12869,962,10420,2848,7173,996926,0,45
(주)흥국에프엔비,189980,2020/03,88035,23502,33861,25426,62609,15601,-366,11526,3187,8349,1694657,0,682
(주)흥국에프엔비,189980,2021/03,96453,25023,41580,26239,70214,12710,1543,13614,3516,9647,1144401,0,69
(주)흥국에프엔비,189980,2022/03,133703,48406,53804,52531,81172,17179,977,19295,5241,12709,3940131,0,192
(주)희림종합건축사사무소,037440,2011/03,,,,,,,,,,,,,
(주)희림종합건축사사무소,037440,2012/03,,,,,,,,,,,,,
(주)희림종합건축사사무소,037440,2013/03,,,,,,,,,,,,,
(주)희림종합건축사사무소,037440,2014/03,135452,80068,113507,81093,54359,0,-2312,34231,3621,32290,17216140,0,1047
(주)희림종합건축사사무소,037440,2015/03,140136,80533,117216,95720,44416,0,759,32442,4261,26586,18077704,0,955
(주)희림종합건축사사무소,037440,2016/03,137120,77402,113928,90138,46982,0,277,32362,3849,27361,13499445,0,1539
(주)희림종합건축사사무소,037440,2017/03,137782,88171,111325,89964,47819,0,196,35203,4263,29027,11970238,0,1986
(주)희림종합건축사사무소,037440,2018/03,137743,80473,111869,90324,47419,0,367,37195,5238,30967,9127714,0,744
(주)희림종합건축사사무소,037440,2019/03,145363,74153,109077,94471,50892,0,484,38256,4673,32607,9290132,0,630
(주)희림종합건축사사무소,037440,2020/03,159312,95795,123335,105202,54110,0,168,42592,5224,36951,8585205,0,745
(주)희림종합건축사사무소,037440,2021/03,166235,93916,125349,108805,57430,0,575,45204,5079,39264,10019586,0,699
(주)희림종합건축사사무소,037440,2022/03,166631,88887,125795,104392,62239,0,1212,47710,3289,42334,6210589,0,512
(주)힘스,238490,2018/03,,,,,,,,,,,,,
(주)힘스,238490,2019/03,,,,,,,,,,,,,
(주)힘스,238490,2020/03,,,,,,,,,,,,,
(주)힘스,238490,2021/03,90702,12164,50157,16798,73904,16207,-147,10564,4165,8281,5527162,0,23
(주)힘스,238490,2022/03,81852,9945,31168,11754,70098,8150,-1605,9017,2556,8660,2372741,0,79
KB오토시스(주),024120,2011/03,,,,,,,,,,,,,
KB오토시스(주),024120,2012/03,,,,,,,,,,,,,
KB오토시스(주),024120,2013/03,108007,38200,50245,50794,57213,19926,1994,32232,1601,28858,9481433,0,413
KB오토시스(주),024120,2014/03,115887,38467,51056,57169,58718,19432,1115,28987,1743,25908,7942506,0,705
KB오토시스(주),024120,2015/03,117439,39117,48599,56656,60783,20098,1324,28955,1833,25564,8637003,0,643
KB오토시스(주),024120,2016/03,139621,55907,61312,74541,65080,19073,2549,39480,2245,34146,10944883,0,1524
KB오토시스(주),024120,2017/03,141998,47783,62354,67625,74372,20644,1511,38865,2257,32673,11103450,0,3922
KB오토시스(주),024120,2018/03,152271,55503,67132,64791,87481,21261,5243,38643,1978,32409,9378994,0,565
KB오토시스(주),024120,2019/03,147576,42781,70491,52195,95382,20400,3553,33863,1819,29110,9054023,0,281
KB오토시스(주),024120,2020/03,147088,37193,70195,44507,102581,25975,2020,29668,1832,26370,7954475,0,671
KB오토시스(주),024120,2021/03,148739,40925,78088,45789,102950,29056,1757,31247,2092,28474,8202118,0,211
KB오토시스(주),024120,2022/03,171312,58648,89406,71931,99380,34942,-1749,36405,2820,35949,13086670,0,777
KD(주),044180,2011/03,,,,,,,,,,,,,
KD(주),044180,2012/03,,,,,,,,,,,,,
KD(주),044180,2013/03,25104,17750,14525,19178,5926,3110,-937,2567,714,3233,0,0,42
KD(주),044180,2014/03,27732,20150,18493,20772,6960,2173,291,8728,798,7434,9889917,0,138
KD(주),044180,2015/03,28187,12788,18914,13292,14895,6322,-489,3864,752,3708,3116089,0,160
KD(주),044180,2016/03,41114,23229,30105,24042,17072,12200,-661,8109,1439,7237,8579984,0,234
KD(주),044180,2017/03,57743,13907,41279,21503,36241,21187,-3016,1436,1951,2322,3632592,0,310
KD(주),044180,2018/03,113486,54237,82609,65146,48340,42425,8539,13094,4118,9907,8056259,0,1129
KD(주),044180,2019/03,155489,65104,77991,105458,50031,44301,5381,53693,6614,41402,18541457,0,800
KD(주),044180,2020/03,151953,59985,36139,117007,34946,19181,-286,17430,6278,11206,10988674,0,583
KD(주),044180,2021/03,148463,43437,55668,119736,28727,43475,-138,3306,1984,3359,739756,0,557
KD(주),044180,2022/03,285179,33073,173988,247724,37455,107120,-1770,10157,2941,8849,1121598,0,1473
가온그룹(주),078890,2011/03,,,,,,,,,,,,,
가온그룹(주),078890,2012/03,,,,,,,,,,,,,
가온그룹(주),078890,2013/03,155399,90772,123317,97058,58341,30614,3817,71885,7792,59408,27947982,0,4145
가온그룹(주),078890,2014/03,156065,79457,124138,86082,69984,33819,2954,67434,8035,56653,27431985,0,1171
가온그룹(주),078890,2015/03,209496,117619,179834,122568,86928,68555,3718,92352,12102,74973,35873977,0,2434
가온그룹(주),078890,2016/03,246516,136946,218536,142580,103936,73306,5484,114975,11956,96640,0,0,7315
가온그룹(주),078890,2017/03,243293,109957,214329,131066,112227,78618,-3382,105522,13632,89686,0,0,12292
가온그룹(주),078890,2018/03,264295,127647,236242,133069,131226,84303,-209,129012,14255,112422,0,0,3486
가온그룹(주),078890,2019/03,324932,180476,295142,184428,140504,111646,4477,157878,16034,134423,0,0,5742
가온그룹(주),078890,2020/03,317178,125882,281547,158170,159008,90064,3246,98598,16436,80324,0,0,9480
가온그룹(주),078890,2021/03,354857,165226,303382,187426,167431,89032,6211,121527,17637,96757,66559605,0,4301
가온그룹(주),078890,2022/03,428225,236782,384288,238047,190178,163001,10236,145168,18766,117920,78318629,0,4693
감성코퍼레이션(주),036620,2011/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2012/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2013/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2014/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2015/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2016/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2017/03,,,,,,,,,,,,,
감성코퍼레이션(주),036620,2018/03,21011,8355,10043,9602,11409,898,-602,3300,680,2882,800180,0,48
감성코퍼레이션(주),036620,2019/03,14919,4205,6306,4700,10219,353,-555,836,445,755,207240,0,32
감성코퍼레이션(주),036620,2020/03,33454,18902,18749,19657,13797,3966,-1080,2779,1962,2109,348320,0,565
감성코퍼레이션(주),036620,2021/03,36995,10969,21135,13419,23576,9046,-1183,6073,4198,3033,612576,0,549
감성코퍼레이션(주),036620,2022/03,,,,,,,,,,,,,
갤럭시아머니트리(주),094480,2011/03,,,,,,,,,,,,,
갤럭시아머니트리(주),094480,2012/03,,,,,,,,,,,,,
갤럭시아머니트리(주),094480,2013/03,173282,132976,111776,139741,33541,16840,86,29604,5653,24200,26012539,0,1507
갤럭시아머니트리(주),094480,2014/03,151902,120763,99757,128173,23729,11029,3418,28619,5615,22165,25823506,0,1351
갤럭시아머니트리(주),094480,2015/03,105538,59292,78752,59292,46246,0,849,9463,3151,5585,16961050,0,215
갤럭시아머니트리(주),094480,2016/03,137085,86798,106466,86798,50288,0,1062,12016,4008,6874,28348745,0,226
갤럭시아머니트리(주),094480,2017/03,150243,97013,120069,97013,53230,1,1958,16914,5533,8931,19584321,0,419
갤럭시아머니트리(주),094480,2018/03,191166,118570,161903,126636,64531,0,1132,18378,5779,11341,22748587,0,792
갤럭시아머니트리(주),094480,2019/03,213293,126797,174766,129870,83423,0,1149,22094,6534,13221,15838100,0,921
갤럭시아머니트리(주),094480,2020/03,233884,119411,185005,143364,90520,0,1278,21114,5513,13054,18629409,0,995
갤럭시아머니트리(주),094480,2021/03,247828,147160,201851,156413,91416,0,695,23885,6574,16355,29884643,0,781
갤럭시아머니트리(주),094480,2022/03,300518,171630,253176,190716,109802,0,1935,23448,4475,15312,4465182,0,1150
경남스틸(주),039240,2011/03,,,,,,,,,,,,,
경남스틸(주),039240,2012/03,,,,,,,,,,,,,
경남스틸(주),039240,2013/03,,,,,,,,,,,,,
경남스틸(주),039240,2014/03,,,,,,,,,,,,,
경남스틸(주),039240,2015/03,,,,,,,,,,,,,
경남스틸(주),039240,2016/03,,,,,,,,,,,,,
경남스틸(주),039240,2017/03,,,,,,,,,,,,,
경남스틸(주),039240,2018/03,,,,,,,,,,,,,
경남스틸(주),039240,2019/03,,,,,,,,,,,,,
경남스틸(주),039240,2020/03,,,,,,,,,,,,,
경남스틸(주),039240,2021/03,,,,,,,,,,,,,
경남스틸(주),039240,2022/03,,,,,,,,,,,,,
경남제약(주),053950,2011/03,,,,,,,,,,,,,
경남제약(주),053950,2012/03,,,,,,,,,,,,,
경남제약(주),053950,2013/03,,,,,,,,,,,,,
경남제약(주),053950,2014/03,,,,,,,,,,,,,
경남제약(주),053950,2015/03,,,,,,,,,,,,,
경남제약(주),053950,2016/03,,,,,,,,,,,,,
경남제약(주),053950,2017/03,,,,,,,,,,,,,
경남제약(주),053950,2018/03,55328,43060,27748,49724,5604,6727,-9471,9473,3559,5330,3445780,0,12772
경남제약(주),053950,2019/03,53580,14718,32524,16266,37315,7801,39,10026,3995,6196,3812617,0,223
경남제약(주),053950,2020/03,75513,10701,53087,13071,62442,8577,983,17481,6567,9909,4621975,0,6
경남제약(주),053950,2021/03,124013,33350,54947,62866,61147,8546,2851,16637,5300,10691,5987309,0,1757
경남제약(주),053950,2022/03,152259,29018,81669,55563,96695,13500,-2999,14622,4382,10489,3360983,0,3778
경동제약(주),011040,2011/03,,,,,,,,,,,,,
경동제약(주),011040,2012/03,,,,,,,,,,,,,
경동제약(주),011040,2013/03,194832,38386,109398,44177,150654,19873,1300,29890,11067,10202,6352953,0,45
경동제약(주),011040,2014/03,207203,31655,106026,36676,170528,22387,7039,37678,13114,15288,6346057,0,107
경동제약(주),011040,2015/03,224844,28648,93765,34657,190187,25540,5445,37704,15034,14912,6473738,0,65
경동제약(주),011040,2016/03,239425,30610,90006,37401,202024,23608,5241,36604,15765,13663,4734364,0,72
경동제약(주),011040,2017/03,242376,35130,108535,36864,205511,25271,6303,40708,16639,15770,6133399,0,157
경동제약(주),011040,2018/03,255717,39316,115834,41492,214225,26565,6387,44796,17058,17442,7770052,0,88
경동제약(주),011040,2019/03,262515,40789,126326,43846,218669,26779,4339,41081,18444,15540,7588774,0,44
경동제약(주),011040,2020/03,280869,36040,143388,64579,216290,26656,5001,40930,20134,16536,8012232,0,2014
경동제약(주),011040,2021/03,294746,33905,112007,36796,257950,30145,3628,38955,18692,15339,3661741,0,984
경동제약(주),011040,2022/03,288469,32689,104344,37894,250575,29254,3247,47137,21793,19458,3609348,0,1028
경창산업(주),024910,2011/03,,,,,,,,,,,,,
경창산업(주),024910,2012/03,,,,,,,,,,,,,
경창산업(주),024910,2013/03,402499,173833,145638,319677,82822,38848,6441,118903,6484,105604,42130819,0,3291
경창산업(주),024910,2014/03,447066,215302,143106,334857,112209,39686,9686,138378,8937,120200,39774982,0,2628
경창산업(주),024910,2015/03,612393,342959,261937,456362,156031,63237,7771,140270,10640,120482,42427847,0,2925
경창산업(주),024910,2016/03,592479,337546,197848,450574,141904,62409,5114,155064,12858,132585,44623085,0,3121
경창산업(주),024910,2017/03,689652,331103,220124,486481,203170,68001,1561,160106,13371,138414,53074678,0,4391
경창산업(주),024910,2018/03,683039,343047,198750,499709,183329,68317,-8151,132143,13603,122928,42363564,0,3216
경창산업(주),024910,2019/03,647777,315416,182403,489431,158346,62234,-7968,122524,15021,113655,44046862,0,3703
경창산업(주),024910,2020/03,549271,308288,172646,461671,87600,55306,-5094,114004,11169,108395,47106914,0,3338
경창산업(주),024910,2021/03,529826,274608,172116,423933,105892,56114,3852,137188,9357,121322,49286326,0,3171
경창산업(주),024910,2022/03,523001,261881,193005,412115,110886,60341,2774,145986,10044,130679,49335719,0,2822
고려신용정보(주),049720,2011/03,,,,,,,,,,,,,
고려신용정보(주),049720,2012/03,,,,,,,,,,,,,
고려신용정보(주),049720,2013/03,20235,7549,12120,8462,11774,455,94,20435,20306,0,0,0,3
고려신용정보(주),049720,2014/03,20031,7437,10158,8417,11614,183,74,19889,19666,0,0,0,4
고려신용정보(주),049720,2015/03,25219,11347,14478,12807,12412,121,952,19897,18687,0,0,0,13
고려신용정보(주),049720,2016/03,24898,10440,14590,11085,13813,25,622,19658,18978,0,0,0,0
고려신용정보(주),049720,2017/03,26969,11966,15256,12100,14869,12,550,20939,20065,0,0,0,0
고려신용정보(주),049720,2018/03,,,,,,,,,,,,,
고려신용정보(주),049720,2019/03,,,,,,,,,,,,,
고려신용정보(주),049720,2020/03,48542,18752,17083,28094,20448,0,1758,31610,29923,0,0,0,173
고려신용정보(주),049720,2021/03,67308,25421,25475,39545,27763,0,2537,35574,32815,0,0,0,88
고려신용정보(주),049720,2022/03,83283,38211,40122,50177,33106,0,2299,35806,32765,0,0,0,121
고려제약(주),014570,2011/03,,,,,,,,,,,,,
고려제약(주),014570,2012/03,,,,,,,,,,,,,
고려제약(주),014570,2013/03,,,,,,,,,,,,,
고려제약(주),014570,2014/03,,,,,,,,,,,,,
고려제약(주),014570,2015/03,,,,,,,,,,,,,
고려제약(주),014570,2016/03,,,,,,,,,,,,,
고려제약(주),014570,2017/03,,,,,,,,,,,,,
고려제약(주),014570,2018/03,,,,,,,,,,,,,
고려제약(주),014570,2019/03,,,,,,,,,,,,,
고려제약(주),014570,2020/03,,,,,,,,,,,,,
고려제약(주),014570,2021/03,,,,,,,,,,,,,
고려제약(주),014570,2022/03,,,,,,,,,,,,,
광진실업(주),026910,2011/03,,,,,,,,,,,,,
광진실업(주),026910,2012/03,,,,,,,,,,,,,
광진실업(주),026910,2013/03,,,,,,,,,,,,,
광진실업(주),026910,2014/03,,,,,,,,,,,,,
광진실업(주),026910,2015/03,,,,,,,,,,,,,
광진실업(주),026910,2016/03,,,,,,,,,,,,,
광진실업(주),026910,2017/03,,,,,,,,,,,,,
광진실업(주),026910,2018/03,,,,,,,,,,,,,
광진실업(주),026910,2019/03,,,,,,,,,,,,,
광진실업(주),026910,2020/03,,,,,,,,,,,,,
광진실업(주),026910,2021/03,,,,,,,,,,,,,
광진실업(주),026910,2022/03,,,,,,,,,,,,,
국일신동(주),060480,2015/03,,,,,,,,,,,,,
국일신동(주),060480,2016/03,,,,,,,,,,,,,
국일신동(주),060480,2017/03,,,,,,,,,,,,,
국일신동(주),060480,2018/03,,,,,,,,,,,,,
국일신동(주),060480,2019/03,,,,,,,,,,,,,
국일신동(주),060480,2020/03,,,,,,,,,,,,,
국일신동(주),060480,2021/03,,,,,,,,,,,,,
국일신동(주),060480,2022/03,,,,,,,,,,,,,
국일제지(주),078130,2011/03,,,,,,,,,,,,,
국일제지(주),078130,2012/03,,,,,,,,,,,,,
국일제지(주),078130,2013/03,157244,84460,79527,113024,44220,31207,7376,31137,3085,27820,7791302,0,1976
국일제지(주),078130,2014/03,122229,60580,55278,86272,35957,24225,-357,24795,1919,22908,5555909,0,1110
국일제지(주),078130,2015/03,118461,72225,54919,80282,38179,27647,-587,21391,1936,19982,5520777,0,823
국일제지(주),078130,2016/03,,,,,,,,,,,,,
국일제지(주),078130,2017/03,,,,,,,,,,,,,
국일제지(주),078130,2018/03,,,,,,,,,,,,,
국일제지(주),078130,2019/03,,,,,,,,,,,,,
국일제지(주),078130,2020/03,124232,63482,48564,72389,51842,23145,1626,27053,1968,24489,7735762,0,1674
국일제지(주),078130,2021/03,131237,54966,45736,64049,67188,23700,-3077,17612,2424,16912,4539622,0,1704
국일제지(주),078130,2022/03,139679,54871,54710,74312,65367,31291,-2366,30097,2205,29451,10015097,0,1295
그린생명과학(주),114450,2011/03,,,,,,,,,,,,,
그린생명과학(주),114450,2012/03,,,,,,,,,,,,,
그린생명과학(주),114450,2013/03,,,,,,,,,,,,,
그린생명과학(주),114450,2014/03,,,,,,,,,,,,,
그린생명과학(주),114450,2015/03,,,,,,,,,,,,,
그린생명과학(주),114450,2016/03,,,,,,,,,,,,,
그린생명과학(주),114450,2017/03,,,,,,,,,,,,,
그린생명과학(주),114450,2018/03,,,,,,,,,,,,,
그린생명과학(주),114450,2019/03,,,,,,,,,,,,,
그린생명과학(주),114450,2020/03,,,,,,,,,,,,,
그린생명과학(주),114450,2021/03,,,,,,,,,,,,,
그린생명과학(주),114450,2022/03,,,,,,,,,,,,,
글로벌에스엠테크리미티드,900070,2011/03,104509,19790,69206,22661,81849,11805,1898,22427,4018,16459,11290304,0,745
글로벌에스엠테크리미티드,900070,2012/03,103816,15799,70551,16744,87072,9205,273,19794,3673,15666,9644246,0,328
글로벌에스엠테크리미티드,900070,2013/03,108771,21548,74583,23624,85147,9162,494,18849,3587,14181,9991404,0,372
글로벌에스엠테크리미티드,900070,2014/03,105476,18480,70889,23042,82434,8878,606,18681,4152,13842,7469014,0,141
글로벌에스엠테크리미티드,900070,2015/03,104824,19630,68107,24219,80605,8545,43,17010,3340,13380,7480350,0,163
글로벌에스엠테크리미티드,900070,2016/03,145686,36376,87504,59753,85933,17395,1167,27782,5868,19930,13915806,0,880
글로벌에스엠테크리미티드,900070,2017/03,138974,27496,90280,48022,90952,16231,983,26106,6011,19139,13444747,0,650
글로벌에스엠테크리미티드,900070,2018/03,138455,29297,91194,47067,91388,17352,-1232,26226,6771,20013,12079026,0,1616
글로벌에스엠테크리미티드,900070,2019/03,135178,28116,86100,42510,92668,17478,711,26652,6480,19267,11717314,0,1003
글로벌에스엠테크리미티드,900070,2020/03,137182,25123,88585,39631,97550,18146,116,23868,5821,17332,13535725,0,725
글로벌에스엠테크리미티드,900070,2021/03,142802,27704,92702,43256,99547,19557,1072,29292,5825,20771,17004660,0,1352
글로벌에스엠테크리미티드,900070,2022/03,153834,30518,104665,44045,109789,23822,192,31881,6064,24158,15206068,0,766
글로벌텍스프리(주),204620,2015/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2016/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2017/03,,,,,,,,,,,,,
글로벌텍스프리(주),204620,2018/03,74473,5900,59409,9723,64750,0,280,8638,8572,0,0,0,28
글로벌텍스프리(주),204620,2019/03,116217,15551,91016,57111,59106,0,-8009,12802,11704,0,0,0,11919
글로벌텍스프리(주),204620,2020/03,116608,13866,92870,42855,73753,0,1061,8658,10241,0,0,0,715
글로벌텍스프리(주),204620,2021/03,126105,15711,47338,23705,102400,2148,-4284,8077,11388,0,0,0,2545
글로벌텍스프리(주),204620,2022/03,130492,30812,76003,35440,95052,1838,-4413,8497,10521,0,0,0,3598
글로본(주),019660,2011/06,,,,,,,,,,,,,
글로본(주),019660,2012/06,,,,,,,,,,,,,
글로본(주),019660,2013/06,,,,,,,,,,,,,
글로본(주),019660,2014/06,,,,,,,,,,,,,
글로본(주),019660,2015/06,,,,,,,,,,,,,
글로본(주),019660,2016/06,,,,,,,,,,,,,
글로본(주),019660,2017/03,,,,,,,,,,,,,
글로본(주),019660,2018/03,,,,,,,,,,,,,
글로본(주),019660,2019/03,,,,,,,,,,,,,
글로본(주),019660,2020/03,,,,,,,,,,,,,
글로본(주),019660,2021/03,66745,36425,16791,40850,25894,229,-1784,784,1930,634,745645,0,529
글로본(주),019660,2022/03,,,,,,,,,,,,,
금강철강(주),053260,2011/03,,,,,,,,,,,,,
