회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)서연,007860,2017/09,2904186,1415406,1427707,1776442,1127744,263783,28624,2250597,164222,2071493,487518746,65586
(주)서연,007860,2018/09,2753377,1388598,1303461,1779583,973795,283835,-9941,2011041,188297,1815315,527753784,77282
(주)서연,007860,2019/09,2270760,1095247,964675,1396914,873846,162246,-26226,1596803,140541,1446943,433855138,47519
(주)서연,007860,2020/09,2221309,1082246,934510,1393810,827499,147247,-17665,1543855,150146,1379679,428742288,92502
(주)서연,007860,2021/09,2201342,972571,939495,1277777,923565,187951,27756,1775166,179150,1526888,378876386,39019
(주)서연,007860,2022/09,2509531,1159680,1192945,1408515,1101016,213933,71640,2265259,239150,1910360,500639284,33066
(주)서연이화,200880,2014/09,1258820,674798,744708,796272,462548,85727,10574,526175,33768,477495,318766917,9793
(주)서연이화,200880,2015/09,1576062,827102,901999,959337,616725,122268,58186,1631647,95421,1455697,351070089,44106
(주)서연이화,200880,2016/09,1709965,950360,952662,1084469,625495,133566,67236,1729551,103069,1536481,316590956,38469
(주)서연이화,200880,2017/09,1805771,904155,986330,1051918,753853,121479,88803,1536426,96760,1416950,355225619,30492
(주)서연이화,200880,2018/09,1723846,874456,891827,1055047,668799,142843,-5824,1342969,120112,1212954,357658270,45063
(주)서연이화,200880,2019/09,1839286,911065,811256,1160944,678343,139931,-5851,1415912,121548,1287381,358971001,37366
(주)서연이화,200880,2020/09,1872946,949915,823394,1226958,645989,124552,-49017,1335149,132296,1196270,390487015,83901
(주)서연이화,200880,2021/09,1859517,863675,817052,1143602,715914,159784,42302,1560740,161918,1341743,360573600,33744
(주)서연이화,200880,2022/09,2115702,1034444,999687,1258204,857498,167494,89722,1998527,225986,1683008,449562323,28840
(주)서원,021050,2011/09,,,,,,,,,,,,
(주)서원,021050,2012/09,,,,,,,,,,,,
(주)서원,021050,2013/09,480099,307374,295851,362005,118094,132373,-18665,695473,11905,688665,16433276,31287
(주)서원,021050,2014/09,304874,179613,155803,199189,105685,79829,-4393,249542,8972,235961,3520261,18799
(주)서원,021050,2015/09,262708,188617,128448,198715,63994,69025,-34904,203029,10626,194036,1840444,37178
(주)서원,021050,2016/09,235899,128606,120322,143685,92215,47360,5597,171695,6931,157452,3945802,9207
(주)서원,021050,2017/09,219880,122460,99896,125520,94360,47219,2325,188515,8008,171867,1827010,10078
(주)서원,021050,2018/09,205133,97605,82496,106993,98140,45053,5025,193116,6238,181511,3685722,6141
(주)서원,021050,2019/09,230027,110603,99700,120756,109272,56371,4414,188207,6765,174949,2088679,7177
(주)서원,021050,2020/09,226004,105337,97525,114104,111900,51234,366,168783,5332,159385,2311239,10586
(주)서원,021050,2021/09,275946,94265,127018,151560,124386,60680,17205,237506,8524,215685,3421615,13286
(주)서원,021050,2022/09,,,,,,,,,,,,
(주)서흥,008490,2011/09,,,,,,,,,,,,
(주)서흥,008490,2012/09,,,,,,,,,,,,
(주)서흥,008490,2013/09,464450,101986,158697,248458,215992,82053,9640,202616,19727,163412,13173752,8080
(주)서흥,008490,2014/09,489885,111403,178877,258291,231595,92553,17005,224138,20064,180438,5154460,7209
(주)서흥,008490,2015/09,550944,123999,204599,292207,258737,96322,22351,234915,21700,186387,15232745,5709
(주)서흥,008490,2016/09,554898,137140,200724,277309,277589,101191,21124,259070,23687,203509,10825350,8758
(주)서흥,008490,2017/09,609237,194828,208273,301539,307698,106438,20869,271042,25849,215170,14356022,7198
(주)서흥,008490,2018/09,641796,178443,223469,335062,306734,101953,20438,297946,28015,239598,13988491,6831
(주)서흥,008490,2019/09,712757,180824,265213,381154,331603,119924,29483,345967,30894,276459,16049393,8101
(주)서흥,008490,2020/09,783707,235164,332620,411355,372352,149015,43510,431540,33787,338096,29531330,9302
(주)서흥,008490,2021/09,839994,264252,347473,417571,422423,161675,44870,463331,43631,362430,19212042,6610
(주)서흥,008490,2022/09,960389,300918,427896,472110,488279,222478,38386,503403,54325,393859,26637949,11474
(주)선앤엘,002820,2011/09,,,,,,,,,,,,
(주)선앤엘,002820,2012/09,,,,,,,,,,,,
(주)선앤엘,002820,2013/09,506994,175369,225466,244249,262746,42671,-1599,289979,23850,265557,52724503,6829
(주)선앤엘,002820,2014/09,513798,188031,239617,246730,267068,58641,-3435,355867,30195,324936,65800815,7988
(주)선앤엘,002820,2015/09,580285,204271,284210,310011,270274,66063,-344,415021,33278,376186,74601465,12006
(주)선앤엘,002820,2016/09,556434,173200,252217,275753,280681,58731,8116,403356,37461,353034,67604977,9413
(주)선앤엘,002820,2017/09,621143,272699,297433,343850,277293,74132,695,463995,39031,420408,0,9555
(주)선앤엘,002820,2018/09,598311,238182,260275,334196,264115,63763,-4570,424792,38742,389717,58067037,9057
(주)선앤엘,002820,2019/09,571881,239507,218169,335231,236650,60471,-16569,346716,37071,321727,45628569,13198
(주)선앤엘,002820,2020/09,526995,219230,219179,308469,218526,55438,3275,310849,29943,282268,49933938,9186
(주)선앤엘,002820,2021/09,576055,280722,269930,370742,205313,66855,985,335627,29271,305619,41584672,10684
(주)선앤엘,002820,2022/09,578435,306483,273896,403940,174495,99121,7680,374041,33612,337664,43184330,25623
(주)선진,136490,2011/09,,,,,,,,,,,,
(주)선진,136490,2012/09,,,,,,,,,,,,
(주)선진,136490,2013/09,,,,,,,,,,,,
(주)선진,136490,2014/09,368202,179583,236108,202657,165545,46681,21000,434465,44978,367870,0,2518
(주)선진,136490,2015/09,389792,195148,226219,212648,177144,44052,10520,436625,45536,373068,7914732,12791
(주)선진,136490,2016/09,564305,320484,240242,366989,197316,51931,31036,470988,58952,382379,18225579,6444
(주)선진,136490,2017/09,705162,417410,312454,469088,236073,84155,43862,599228,73739,477796,39992704,9130
(주)선진,136490,2018/09,907622,454252,417300,566360,341262,96815,18228,672680,87294,550652,20505494,18744
(주)선진,136490,2019/09,1103102,636213,506688,782725,320378,130282,5939,706035,93839,578996,39056719,33110
(주)선진,136490,2020/09,1097309,597837,542048,706584,390725,139931,57563,947725,110686,768327,53884593,19389
(주)선진,136490,2021/09,1227206,661910,632768,798960,428246,145425,39746,1226527,125831,1024974,69157947,37714
(주)선진,136490,2022/09,1489095,956037,871836,1071711,417384,204318,-32229,1533429,144348,1321809,99908526,116788
(주)성안,011300,2011/09,,,,,,,,,,,,
(주)성안,011300,2012/09,,,,,,,,,,,,
(주)성안,011300,2013/09,296199,145943,148004,188514,107684,59904,2492,201671,14651,183350,22048782,5414
(주)성안,011300,2014/09,264197,128741,129191,163452,100745,55857,-5111,170963,13910,162142,21592300,4299
(주)성안,011300,2015/09,266528,142006,137044,164863,101664,58262,-1517,148154,13091,131049,24216348,3545
(주)성안,011300,2016/09,250739,123304,126650,155164,95575,58598,1688,144294,13449,135495,18726689,2914
(주)성안,011300,2017/09,261345,134181,133388,176372,84973,65768,-3542,152945,15239,142736,0,3469
(주)성안,011300,2018/09,305465,161481,156188,206167,99298,78587,-6906,182631,14888,174405,28321189,3403
(주)성안,011300,2019/09,310092,165928,150187,219157,90936,78088,-3555,167099,15913,154422,15630804,4944
(주)성안,011300,2020/09,289313,163622,138019,227239,62074,68433,-13515,97017,12494,98194,12646881,5468
(주)성안,011300,2021/09,163883,63439,52197,104070,59813,25431,-5599,61890,11400,64454,5308091,2619
(주)성안,011300,2022/09,135833,68662,47090,108257,27577,26584,-5045,54916,13089,45738,6726543,2898
(주)세아베스틸지주,001430,2011/09,,,,,,,,,,,,
(주)세아베스틸지주,001430,2012/09,,,,,,,,,,,,
(주)세아베스틸지주,001430,2013/09,,,,,,,,,,,,
(주)세아베스틸지주,001430,2014/09,,,,,,,,,,,,
(주)세아베스틸지주,001430,2015/09,3610770,647666,1193139,1706347,1904423,784065,140156,1934487,84210,1659117,185870132,29715
(주)세아베스틸지주,001430,2016/09,3486373,553357,1064158,1520703,1965671,703097,70724,1884414,84827,1688732,175106082,64433
(주)세아베스틸지주,001430,2017/09,3791233,814847,1405720,1714944,2076289,761990,105826,2288381,96073,2042269,230173432,28133
(주)세아베스틸지주,001430,2018/09,3725078,891913,1410694,1699901,2025177,888040,46114,2496761,99702,2309489,299859319,33375
(주)세아베스틸지주,001430,2019/09,3722847,946787,1462674,1735121,1987726,878215,22050,2285944,95539,2149126,278347861,29400
(주)세아베스틸지주,001430,2020/09,3466310,610707,1265447,1506314,1959996,744407,2999,1835029,98552,1725806,224895085,34564
(주)세아베스틸지주,001430,2021/09,3459521,883642,1562597,1588712,1870809,964997,155760,2684422,112240,2375583,421745034,34656
(주)세아베스틸지주,001430,2022/09,3887777,1026157,1896518,1897689,1990088,1149521,117414,3306076,166058,3015451,342595917,82098
(주)세아제강,306200,2018/09,,,,,,,,,,,,
(주)세아제강,306200,2019/09,,,,,,,,,,,,
(주)세아제강,306200,2020/09,,,,,,,,,,,,
(주)세아제강,306200,2021/09,,,,,,,,,,,,
(주)세아제강,306200,2022/09,,,,,,,,,,,,
(주)세아제강지주,003030,2011/09,,,,,,,,,,,,
(주)세아제강지주,003030,2012/09,,,,,,,,,,,,
(주)세아제강지주,003030,2013/09,2009811,734942,1000167,917954,1091857,471013,90595,1654634,111577,1417214,146404000,34975
(주)세아제강지주,003030,2014/09,2268232,824848,1168877,1089137,1179095,593162,70456,1781645,133780,1529763,178687008,28744
(주)세아제강지주,003030,2015/09,2255135,708967,1159252,1018728,1236407,521049,39735,1676506,126834,1480812,227705761,30343
(주)세아제강지주,003030,2016/09,2007832,564298,962647,777539,1230292,390517,38270,1294673,114586,1126198,155242000,29404
(주)세아제강지주,003030,2017/09,2485075,886273,1310398,1144809,1340266,607981,62007,1657383,138601,1422898,235490000,32006
(주)세아제강지주,003030,2018/09,1469880,526334,880289,661067,808813,433479,193035,1321304,59710,1199819,120793000,15499
(주)세아제강지주,003030,2019/09,2609369,860947,1415623,1195356,1414014,688169,25805,2029095,111051,1849275,177157000,31362
(주)세아제강지주,003030,2020/09,2471008,776411,1321054,1094834,1376174,526333,21374,1733238,116302,1553643,165415246,33679
(주)세아제강지주,003030,2021/09,2912908,985577,1741614,1364420,1548488,810277,141608,2021569,125255,1665359,210781269,27050
(주)세아제강지주,003030,2022/09,3661138,1196597,2325784,1619000,2042137,1071160,240715,2954779,145939,2376362,225069021,64452
(주)세아특수강,019440,2011/09,,,,,,,,,,,,
(주)세아특수강,019440,2012/09,,,,,,,,,,,,
(주)세아특수강,019440,2013/09,482895,159444,311721,247719,235176,108779,23442,564859,17659,510235,51338676,6667
(주)세아특수강,019440,2014/09,535700,207799,337301,265944,269757,120837,26001,567941,18438,511112,53070524,6154
(주)세아특수강,019440,2015/09,518894,168741,320486,232700,286194,114118,16227,518303,18302,471788,47019610,8161
(주)세아특수강,019440,2016/09,493052,119870,296441,194747,298304,95631,18891,488282,21190,437266,45227073,5881
(주)세아특수강,019440,2017/09,533626,175115,339544,214958,318668,114472,19029,541328,21439,492534,60029678,4959
(주)세아특수강,019440,2018/09,512485,173132,334735,185806,326678,112958,11490,535412,19306,497665,55969394,5055
(주)세아특수강,019440,2019/09,563518,214958,362653,237254,326263,142935,8285,525112,19706,492299,56485895,4269
(주)세아특수강,019440,2020/09,553466,189904,368819,239953,313513,139910,-6385,463940,21288,445461,54698286,5576
(주)세아특수강,019440,2021/09,630376,246902,447894,296936,333439,194311,20034,660762,27379,604436,94147966,5283
(주)세아특수강,019440,2022/09,712206,328217,518308,362477,349730,207076,15641,798842,30610,745225,74871059,12287
(주)세아홀딩스,058650,2011/09,,,,,,,,,,,,
(주)세아홀딩스,058650,2012/09,,,,,,,,,,,,
(주)세아홀딩스,058650,2013/09,4034927,1185457,1740521,1880144,2154783,762117,11091,2786473,89787,2542516,245723927,57235
(주)세아홀딩스,058650,2014/09,3918618,1234848,1741909,1621265,2297353,758091,85314,2935093,83105,2658610,269543626,47181
(주)세아홀딩스,058650,2015/09,5305916,1212530,1978995,2516658,2789258,1023383,105072,3084057,100431,2736370,340373310,64990
(주)세아홀딩스,058650,2016/09,5082903,988052,1782517,2200960,2881943,925550,75083,2983965,104221,2701604,305938995,91628
(주)세아홀딩스,058650,2017/09,5480656,1408795,2224278,2465235,3015421,1039687,105632,3565964,114574,3233142,388256032,52707
(주)세아홀딩스,058650,2018/09,5432369,1425826,2243824,2414249,3018121,1184668,56055,3897397,123816,3634155,443359181,65998
(주)세아홀딩스,058650,2019/09,5594901,1539186,2386581,2550192,3044708,1198804,32432,3774909,126128,3560332,416957983,61761
(주)세아홀딩스,058650,2020/09,5264978,1188612,2171739,2270583,2994395,1048987,9345,3058035,131169,2903529,288470047,68225
(주)세아홀딩스,058650,2021/09,5366618,1556496,2635953,2543123,2823494,1356301,28956,4355164,146265,3944914,593998699,71836
(주)세아홀딩스,058650,2022/09,5986850,1766946,3030649,2952717,3034133,1572389,116265,5063068,191710,4690054,467025714,165192
(주)세우글로벌,013000,2011/09,,,,,,,,,,,,
(주)세우글로벌,013000,2012/09,,,,,,,,,,,,
(주)세우글로벌,013000,2013/09,33398,3295,22130,3521,29877,5216,686,30339,1515,27615,2675899,0
(주)세우글로벌,013000,2014/09,35406,4976,25956,5087,30320,6452,272,35104,1667,31341,4126655,4
(주)세우글로벌,013000,2015/09,37008,4680,26002,4925,32083,10541,1395,31207,1893,27433,4180195,3
(주)세우글로벌,013000,2016/09,38575,6539,28286,6778,31797,11069,506,31208,1765,28750,5351785,0
(주)세우글로벌,013000,2017/09,39003,6334,29429,6598,32405,8898,936,28645,1678,25604,5974868,0
(주)세우글로벌,013000,2018/09,45917,13104,37361,13312,32605,9565,928,24986,1590,22284,5764898,201
(주)세우글로벌,013000,2019/09,46970,5532,37208,5696,41274,6497,482,19999,1795,17809,4320883,98
(주)세우글로벌,013000,2020/09,,,,,,,,,,,,
(주)세우글로벌,013000,2021/09,,,,,,,,,,,,
(주)세우글로벌,013000,2022/09,51428,5126,45457,5365,46064,5289,2005,21630,1966,18649,4499239,0
(주)세이브존아이앤씨,067830,2011/09,,,,,,,,,,,,
(주)세이브존아이앤씨,067830,2012/09,,,,,,,,,,,,
(주)세이브존아이앤씨,067830,2013/09,493234,92196,44963,214087,279147,3657,14296,132345,53088,57011,32595101,4387
(주)세이브존아이앤씨,067830,2014/09,504038,91188,59056,200119,303919,3887,17710,134289,52877,55934,4802535,3340
(주)세이브존아이앤씨,067830,2015/09,515369,118890,68593,187196,328173,4178,18309,138919,54577,58977,5948874,2481
(주)세이브존아이앤씨,067830,2016/09,523892,116553,80376,168356,355536,4302,20322,135776,52707,55983,5408887,1792
(주)세이브존아이앤씨,067830,2017/09,530465,102693,90179,148145,382320,4625,21089,133605,51181,55816,6097791,1242
(주)세이브존아이앤씨,067830,2018/09,575326,98288,118366,152542,422784,4252,18855,130540,51119,55409,5278940,1107
(주)세이브존아이앤씨,067830,2019/09,567823,74982,88285,124441,443382,4317,17100,118817,47761,49305,4649694,909
(주)세이브존아이앤씨,067830,2020/09,561539,57297,66741,106205,455334,4461,7159,101330,42579,47757,5163507,3583
(주)세이브존아이앤씨,067830,2021/09,,,,,,,,,,,,
(주)세이브존아이앤씨,067830,2022/09,,,,,,,,,,,,
(주)세진중공업,075580,2016/09,405148,164893,139285,246804,158344,82029,14560,335228,15243,299378,23761174,5761
(주)세진중공업,075580,2017/09,342409,138609,83490,184141,158269,36580,3563,203341,9176,185808,14774801,3757
(주)세진중공업,075580,2018/09,362668,192268,91069,206178,156490,43224,510,151724,8650,139061,21616423,4250
(주)세진중공업,075580,2019/09,411322,206963,154879,251047,160275,65526,4031,226880,11576,205142,20764463,4703
(주)세진중공업,075580,2020/09,422861,194309,137915,262014,160848,54366,2608,211290,12470,199704,20231166,4627
(주)세진중공업,075580,2021/09,497625,183782,162320,304516,193108,80866,27379,168479,13059,141212,23093531,4502
(주)세진중공업,075580,2022/09,557164,266884,159282,353173,203991,83963,5757,308863,17850,281491,30818095,6559
(주)셀트리온,068270,2011/09,,,,,,,,,,,,
(주)셀트리온,068270,2012/09,,,,,,,,,,,,
(주)셀트리온,068270,2013/09,2005334,455977,677723,913973,1091361,117823,105870,223459,43366,59143,8566416,26321
(주)셀트리온,068270,2014/09,2302495,549394,798728,972188,1330307,244005,101020,371187,101052,100507,6027246,32756
(주)셀트리온,068270,2015/09,2685984,656286,1081386,959481,1726503,243700,105733,435132,80905,159077,12106212,34596
(주)셀트리온,068270,2016/09,2919028,609248,1196134,795117,2123911,216306,128342,461764,110931,172745,12711483,12023
(주)셀트리온,068270,2017/09,3289070,578461,1488463,826509,2462561,197003,294104,674814,109779,197206,0,13317
(주)셀트리온,068270,2018/09,3464136,640127,1657329,816981,2647155,185689,217878,739524,149814,295012,0,14837
(주)셀트리온,068270,2019/09,3790811,628243,1778837,981890,2808920,266728,202566,745733,180832,301035,14390211,9567
(주)셀트리온,068270,2020/09,4638291,910730,2452664,1283792,3354499,396448,413717,1350418,197469,605592,0,10872
(주)셀트리온,068270,2021/09,5535559,1138849,2893728,1593185,3942375,545923,454617,1289695,249465,505388,61276086,10165
(주)셀트리온,068270,2022/09,5901342,1193945,3142522,1661555,4239788,639824,468634,1773329,286159,940598,75080514,14374
(주)솔루엠,248070,2020/09,518668,381201,406036,402909,115759,149671,33957,812098,77549,688783,198919907,6573
(주)솔루엠,248070,2021/09,787844,468772,623341,515049,272796,368803,19962,819550,79193,719442,232585376,5910
(주)솔루엠,248070,2022/09,1099553,702689,919794,781149,318405,534091,43325,1277509,97545,1120932,250728075,13458
